,,,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RUSHING,RUSHING,RUSHING,MISC,STANDARD
Elijah Moore (NYJ),2021,7,1,6,13,13.0,13,0,0,1,19,1,0,9.2
Robert Woods (HOU),2021,7,6,6,70,11.7,22,1,0,0,0,0,0,9.0
Calvin Ridley (JAC),2021,7,4,10,26,6.5,11,0,1,0,0,0,0,8.6
Jalen Reagor (MIN),2021,7,2,2,25,12.5,17,0,1,1,0,0,0,8.5
Jaylen Waddle (MIA),2021,7,7,8,83,11.9,19,0,0,0,0,0,0,8.3
Rashod Bateman (BAL),2021,7,3,6,80,26.7,35,4,0,0,0,0,0,8.0
DJ Moore (CHI),2021,7,6,10,73,12.2,21,1,0,0,0,0,0,7.3
Byron Pringle (FA),2021,7,5,6,73,14.6,25,2,0,0,0,0,0,7.3
Mack Hollins (ATL),2021,7,2,3,13,6.5,9,0,1,0,0,0,0,7.3
Isaiah Ford (FA),2021,7,1,1,10,10.0,10,0,1,0,0,0,0,7.0
Courtland Sutton (DEN),2021,7,5,5,68,13.6,31,2,0,0,0,0,0,6.8
Tyreek Hill (MIA),2021,7,6,9,49,8.2,17,0,0,1,18,0,0,6.7
A.J. Green (FA),2021,7,3,3,66,22.0,41,3,0,0,0,0,0,6.6
Darius Slayton (NYG),2021,7,5,9,63,12.6,16,0,0,0,0,0,0,6.3
Tee Higgins (CIN),2021,7,7,15,62,8.9,11,0,0,0,0,0,0,6.2
DeVonta Smith (PHI),2021,7,5,9,61,12.2,20,2,0,0,0,0,0,6.1
Hunter Renfrow (LV),2021,7,7,8,58,8.3,16,0,0,0,0,0,0,5.8
Freddie Swain (MIA),2021,7,4,6,39,9.8,28,1,0,1,8,0,0,4.7
Jakobi Meyers (LV),2021,7,5,7,44,8.8,19,0,0,0,0,0,0,4.4
Zay Jones (JAC),2021,7,1,1,43,43.0,43,3,0,0,0,0,0,4.3
Tyler Boyd (CIN),2021,7,4,7,39,9.8,25,1,0,0,0,0,0,3.9
Darnell Mooney (CHI),2021,7,2,5,39,19.5,22,1,0,0,0,0,0,3.9
Julio Jones (FA),2021,7,2,4,38,19.0,20,1,0,0,0,0,0,3.8
Jarvis Landry (FA),2021,7,5,8,37,7.4,14,0,0,0,0,0,0,3.7
Quez Watkins (PHI),2021,7,2,4,37,18.5,27,1,0,0,0,0,0,3.7
Adam Humphries (FA),2021,7,3,4,36,12.0,17,0,0,0,0,0,0,3.6
Jamison Crowder (FA),2021,7,4,6,34,8.5,21,1,0,0,0,0,0,3.4
Marquez Callaway (NO),2021,7,3,7,32,10.7,14,0,0,0,0,0,0,3.2
DeAndre Carter (FA),2021,7,1,1,4,4.0,4,0,0,1,27,0,0,3.1
Henry Ruggs III (FA),2021,7,4,4,24,6.0,10,0,0,1,7,0,0,3.1
N'Keal Harry (FA),2021,7,1,2,28,28.0,28,1,0,0,0,0,0,2.8
Nico Collins (HOU),2021,7,2,5,28,14.0,22,1,0,0,0,0,0,2.8
John Ross (FA),2021,7,2,2,27,13.5,15,0,0,0,0,0,0,2.7
Josh Reynolds (DET),2021,7,3,3,23,7.7,11,0,0,0,0,0,0,2.3
Odell Beckham Jr. (FA),2021,7,2,6,23,11.5,17,0,0,0,0,0,0,2.3
Randall Cobb (FA),2021,7,3,4,22,7.3,15,0,0,0,0,0,0,2.2
Gunner Olszewski (PIT),2021,7,1,1,22,22.0,22,1,0,0,0,0,0,2.2
Brandin Cooks (DAL),2021,7,5,7,21,4.2,18,0,0,0,0,0,0,2.1
Anthony Schwartz (CLE),2021,7,2,3,22,11.0,16,0,0,1,-2,0,0,2.0
Tajae Sharpe (FA),2021,7,2,2,18,9.0,12,0,0,0,0,0,0,1.8
Rondale Moore (ARI),2021,7,2,3,17,8.5,16,0,0,0,0,0,0,1.7
Danny Amendola (FA),2021,7,3,5,17,5.7,10,0,0,0,0,0,0,1.7
Keith Kirkwood (NO),2021,7,3,5,17,5.7,7,0,0,0,0,0,0,1.7
Tim Patrick (DEN),2021,7,2,5,16,8.0,9,0,0,0,0,0,0,1.6
Allen Robinson II (LAR),2021,7,2,4,16,8.0,12,0,0,0,0,0,0,1.6
Tyler Johnson (LV),2021,7,2,2,16,8.0,12,0,0,0,0,0,0,1.6
Dax Milne (WAS),2021,7,2,4,16,8.0,13,0,0,0,0,0,0,1.6
Marquise Goodwin (FA),2021,7,2,4,16,8.0,12,0,0,0,0,0,0,1.6
Mohamed Sanu Sr. (FA),2021,7,1,1,16,16.0,16,0,0,0,0,0,0,1.6
Kendall Hinton (DEN),2021,7,2,2,15,7.5,11,0,0,0,0,0,0,1.5
Chosen Anderson (FA),2021,7,3,9,14,4.7,5,0,0,0,0,0,0,1.4
Zach Pascal (ARI),2021,7,3,6,14,4.7,13,0,0,0,0,0,0,1.4
Olamide Zaccheaus (FA),2021,7,1,1,13,13.0,13,0,0,0,0,0,0,1.3
Equanimeous St. Brown (CHI),2021,7,0,1,0,0.0,0,0,0,1,13,0,0,1.3
Tyler Lockett (SEA),2021,7,2,3,12,6.0,7,0,0,0,0,0,0,1.2
Jaelon Darden (CLE),2021,7,0,1,0,0.0,0,0,0,1,11,0,0,1.1
Tre'Quan Smith (NO),2021,7,1,3,11,11.0,11,0,0,0,0,0,0,1.1
Damiere Byrd (FA),2021,7,1,1,10,10.0,10,0,0,0,0,0,0,1.0
Brandon Aiyuk (SF),2021,7,1,1,6,6.0,6,0,0,1,3,0,0,0.9
Devin Duvernay (BAL),2021,7,1,1,11,11.0,11,0,0,1,-2,0,0,0.9
Trent Sherfield (BUF),2021,7,1,2,9,9.0,9,0,0,0,0,0,0,0.9
Mecole Hardman (FA),2021,7,4,5,28,7.0,9,0,0,0,0,0,1,0.8
Marcus Kemp (WAS),2021,7,1,1,8,8.0,8,0,0,0,0,0,0,0.8
Demarcus Robinson (FA),2021,7,1,4,7,7.0,7,0,0,0,0,0,0,0.7
Collin Johnson (NYG),2021,7,1,2,7,7.0,7,0,0,0,0,0,0,0.7
Denzel Mims (NYJ),2021,7,1,2,6,6.0,6,0,0,0,0,0,0,0.6
Keelan Cole Sr. (LV),2021,7,1,2,6,6.0,6,0,0,0,0,0,0,0.6
Marcus Johnson (FA),2021,7,0,1,0,0.0,0,0,0,1,5,0,0,0.5
Preston Williams (CAR),2021,7,1,4,5,5.0,5,0,0,0,0,0,0,0.5
Keke Coutee (FA),2021,7,1,1,5,5.0,5,0,0,0,0,0,0,0.5
KhaDarel Hodge (FA),2021,7,1,1,3,3.0,3,0,0,0,0,0,0,0.3
Demetric Felton Jr. (CLE),2021,7,3,3,21,7.0,9,0,0,2,13,0,0,0.0
Amari Rodgers (HOU),2021,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tylan Wallace (BAL),2021,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
David Sills V (NYG),2021,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Trenton Irwin (CIN),2021,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Lil'Jordan Humphrey (DEN),2021,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ashton Dulin (IND),2021,7,2,4,0,0.0,2,0,0,0,0,0,0,0.0
J.J. Arcega-Whiteside (FA),2021,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
James Proche II (BAL),2021,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Antonio Gandy-Golden (FA),2021,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Mason Kinsey (TEN),2021,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyrie Cleveland (PHI),2021,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Jauan Jennings (SF),2021,7,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Penny Hart (SEA),2021,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Jacob Harris (LAR),2021,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ben Skowronek (LAR),2021,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Josh Gordon (FA),2021,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Kenny Stills (FA),2021,7,0,3,0,0.0,0,0,0,0,0,0,0,0.0
John Brown (FA),2021,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
DeSean Jackson (FA),2021,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Geronimo Allison (FA),2021,7,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Alex Erickson (WAS),2021,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Braxton Berrios (MIA),2021,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jakeem Grant Sr. (CLE),2021,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Diontae Spencer (NYJ),2021,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ty Montgomery (NE),2021,7,0,1,0,0.0,0,0,0,1,4,0,0,0.0
Kevin White (FA),2021,7,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Rashard Higgins (FA),2021,7,1,2,-2,-2.0,0,0,0,0,0,0,0,-0.2
Shi Smith (CAR),2021,7,0,2,0,0.0,0,0,0,1,-3,0,0,-0.3
A.J. Brown (PHI),2021,8,10,11,155,15.5,57,4,1,0,0,0,0,21.5
Michael Pittman Jr. (IND),2021,8,10,15,86,8.6,38,2,2,0,0,0,0,20.6
Chris Godwin (TB),2021,8,8,12,140,17.5,44,5,1,0,0,0,0,20.0
Amari Cooper (CLE),2021,8,8,13,122,15.3,33,3,1,0,0,0,0,18.2
Robert Woods (HOU),2021,8,3,9,35,11.7,28,1,1,3,22,1,0,17.7
Cooper Kupp (LAR),2021,8,7,9,115,16.4,52,4,1,0,0,0,0,17.5
Deebo Samuel (SF),2021,8,6,9,171,28.5,83,12,0,0,0,0,0,17.1
DK Metcalf (SEA),2021,8,6,6,43,7.2,16,0,2,0,0,0,0,16.3
Cedrick Wilson Jr. (MIA),2021,8,3,3,84,28.0,73,4,1,0,0,0,0,15.8
Tyreek Hill (MIA),2021,8,12,18,94,7.8,15,0,1,0,0,0,0,15.4
Tyler Boyd (CIN),2021,8,5,8,69,13.8,21,1,1,0,0,0,0,14.7
Brandin Cooks (DAL),2021,8,6,6,83,13.8,45,3,1,0,0,0,0,14.3
Tyler Lockett (SEA),2021,8,12,13,142,11.8,28,3,0,0,0,0,0,14.2
Adam Thielen (CAR),2021,8,6,9,78,13.0,32,3,1,0,0,0,0,13.8
Keenan Allen (LAC),2021,8,6,11,77,12.8,41,3,1,0,0,0,0,13.7
Randall Cobb (FA),2021,8,3,5,15,5.0,7,0,2,0,0,0,0,13.5
CeeDee Lamb (DAL),2021,8,6,8,112,18.7,35,3,0,0,0,0,0,11.2
DeAndre Carter (FA),2021,8,3,6,51,17.0,20,1,1,0,0,0,0,11.1
Cyril Grayson Jr. (FA),2021,8,1,1,50,50.0,50,4,1,0,0,0,0,11.0
Cole Beasley (BUF),2021,8,10,13,110,11.0,20,2,0,0,0,0,0,11.0
Mike Evans (TB),2021,8,2,4,48,24.0,41,3,1,0,0,0,0,10.8
Ja'Marr Chase (CIN),2021,8,3,9,32,10.7,21,1,1,1,9,0,0,10.1
Stefon Diggs (BUF),2021,8,5,7,40,8.0,19,0,1,0,0,0,0,10.0
Jamal Agnew (JAC),2021,8,6,12,38,6.3,9,0,1,0,0,0,0,9.8
Diontae Johnson (PIT),2021,8,6,13,98,16.3,50,4,0,0,0,0,0,9.8
Tee Higgins (CIN),2021,8,4,6,97,24.3,54,5,0,0,0,0,0,9.7
Tre'Quan Smith (NO),2021,8,3,3,33,11.0,16,0,1,0,0,0,0,9.3
Gabe Davis (BUF),2021,8,4,5,29,7.3,11,0,1,0,0,0,0,8.9
Van Jefferson (LAR),2021,8,3,6,88,29.3,68,4,0,0,0,0,0,8.8
DeVante Parker (NE),2021,8,8,11,85,10.6,23,1,0,0,0,0,0,8.5
Jamison Crowder (FA),2021,8,8,9,84,10.5,26,1,0,0,0,0,1,8.4
Joshua Palmer (LAC),2021,8,1,1,24,24.0,24,1,1,0,0,0,0,8.4
Nick Westbrook-Ikhine (TEN),2021,8,2,3,16,8.0,11,0,1,0,0,0,0,7.6
Braxton Berrios (MIA),2021,8,2,2,13,6.5,8,0,1,0,0,0,0,7.3
John Ross (FA),2021,8,2,3,72,36.0,50,5,0,0,0,0,0,7.2
Elijah Moore (NYJ),2021,8,6,6,67,11.2,24,1,0,1,4,0,0,7.1
DeAndre Hopkins (ARI),2021,8,2,2,66,33.0,55,4,0,0,0,0,0,6.6
Brandon Aiyuk (SF),2021,8,4,7,45,11.3,23,1,0,0,0,0,0,6.5
Tyler Johnson (LV),2021,8,5,6,65,13.0,31,2,0,0,0,0,0,6.5
Darnell Mooney (CHI),2021,8,6,9,64,10.7,20,1,0,0,0,0,0,6.4
Tim Patrick (DEN),2021,8,3,3,64,21.3,31,2,0,0,0,0,0,6.4
Mecole Hardman (FA),2021,8,5,7,63,12.6,24,1,0,0,0,0,0,6.3
Chase Claypool (CHI),2021,8,4,5,45,11.3,16,0,0,2,16,0,0,6.1
Nelson Agholor (FA),2021,8,3,6,60,20.0,44,3,0,0,0,0,0,6.0
Mohamed Sanu Sr. (FA),2021,8,3,4,59,19.7,21,1,0,0,0,0,0,5.9
DJ Moore (CHI),2021,8,4,8,59,14.8,23,2,0,0,0,0,0,5.9
Tajae Sharpe (FA),2021,8,5,6,58,11.6,17,0,0,0,0,0,0,5.8
Deonte Harty (BUF),2021,8,3,7,35,11.7,14,0,0,1,22,0,0,5.7
Jakobi Meyers (LV),2021,8,4,9,36,9.0,16,0,0,0,0,0,0,5.6
Nico Collins (HOU),2021,8,4,4,55,13.8,26,1,0,0,0,0,0,5.5
A.J. Green (FA),2021,8,5,8,50,10.0,23,1,0,0,0,0,0,5.0
Jarvis Landry (FA),2021,8,5,10,65,13.0,19,0,0,1,5,0,1,5.0
Christian Kirk (JAC),2021,8,4,6,46,11.5,29,1,0,0,0,0,0,4.6
Amon-Ra St. Brown (DET),2021,8,3,5,46,15.3,34,2,0,0,0,0,0,4.6
Zach Pascal (ARI),2021,8,5,8,43,8.6,11,0,0,0,0,0,0,4.3
Courtland Sutton (DEN),2021,8,2,4,40,20.0,31,2,0,0,0,0,0,4.0
Jerry Jeudy (DEN),2021,8,4,4,39,9.8,18,0,0,1,0,0,0,3.9
Kevin White (FA),2021,8,1,1,38,38.0,38,2,0,0,0,0,0,3.8
Terry McLaurin (WAS),2021,8,3,7,23,7.7,17,0,0,1,12,0,0,3.5
Adam Humphries (FA),2021,8,2,3,35,17.5,23,1,0,0,0,0,0,3.5
Marvin Jones Jr. (FA),2021,8,5,8,35,7.0,13,0,0,0,0,0,0,3.5
Kadarius Toney (KC),2021,8,4,5,26,6.5,11,0,0,0,0,0,0,3.4
Marquise Goodwin (FA),2021,8,2,3,32,16.0,22,1,0,0,0,0,0,3.2
Marquez Callaway (NO),2021,8,3,5,30,10.0,16,0,0,0,0,0,0,3.0
Juwann Winfree (FA),2021,8,4,6,30,7.5,12,0,0,0,0,0,0,3.0
Denzel Mims (NYJ),2021,8,2,3,30,15.0,17,0,0,0,0,0,0,3.0
N'Keal Harry (FA),2021,8,2,2,30,15.0,15,0,0,0,0,0,0,3.0
Ben Skowronek (LAR),2021,8,3,3,30,10.0,20,1,0,0,0,0,0,3.0
Jaylen Waddle (MIA),2021,8,4,11,29,7.3,12,0,0,0,0,0,0,2.9
Rashard Higgins (FA),2021,8,2,4,27,13.5,16,0,0,0,0,0,0,2.7
Sterling Shepard (NYG),2021,8,4,7,25,6.3,19,0,0,0,0,0,0,2.5
Keelan Cole Sr. (LV),2021,8,3,5,25,8.3,11,0,0,0,0,0,0,2.5
Chris Conley (TEN),2021,8,1,2,24,24.0,24,1,0,0,0,0,0,2.4
Dax Milne (WAS),2021,8,1,2,22,22.0,22,1,0,0,0,0,0,2.2
Allen Robinson II (LAR),2021,8,3,4,21,7.0,10,0,0,0,0,0,0,2.1
Jalen Reagor (MIN),2021,8,1,2,0,0.0,0,0,0,2,21,0,0,2.1
Laviska Shenault Jr. (CAR),2021,8,2,4,13,6.5,7,0,0,1,8,0,0,2.1
Justin Jefferson (MIN),2021,8,2,4,21,10.5,18,0,0,0,0,0,0,2.1
Cam Sims (LV),2021,8,1,2,20,20.0,20,1,0,0,0,0,0,2.0
Mike Williams (LAC),2021,8,2,5,19,9.5,14,0,0,0,0,0,0,1.9
Amari Rodgers (HOU),2021,8,1,3,7,7.0,7,0,0,1,11,0,0,1.8
Jalen Guyton (FA),2021,8,1,2,18,18.0,18,0,0,0,0,0,0,1.8
Kendrick Bourne (NE),2021,8,4,7,38,9.5,14,0,0,0,0,0,1,1.8
Quez Watkins (PHI),2021,8,2,2,18,9.0,16,0,0,0,0,0,0,1.8
Demarcus Robinson (FA),2021,8,1,1,18,18.0,18,0,0,0,0,0,0,1.8
T.Y. Hilton (FA),2021,8,2,5,16,8.0,10,0,0,0,0,0,0,1.6
Chris Moore (FA),2021,8,2,2,16,8.0,8,0,0,0,0,0,0,1.6
DeVonta Smith (PHI),2021,8,1,3,15,15.0,15,0,0,0,0,0,0,1.5
Byron Pringle (FA),2021,8,1,2,12,12.0,12,0,0,0,0,0,0,1.2
Equanimeous St. Brown (CHI),2021,8,2,3,12,6.0,7,0,0,0,0,0,0,1.2
Olamide Zaccheaus (FA),2021,8,1,1,12,12.0,12,0,0,0,0,0,0,1.2
Jaelon Darden (CLE),2021,8,3,3,11,3.7,8,0,0,0,0,0,0,1.1
Collin Johnson (NYG),2021,8,2,2,10,5.0,6,0,0,0,0,0,0,1.0
Tyron Johnson (SF),2021,8,1,2,10,10.0,10,0,0,0,0,0,0,1.0
Ray-Ray McCloud III (SF),2021,8,0,0,0,0.0,0,0,0,1,10,0,0,1.0
K.J. Osborn (MIN),2021,8,2,3,10,5.0,6,0,0,0,0,0,0,1.0
Jeff Smith (NYJ),2021,8,1,1,10,10.0,10,0,0,1,-1,0,0,0.9
Marcus Johnson (FA),2021,8,1,5,8,8.0,8,0,0,0,0,0,0,0.8
Antoine Wesley (FA),2021,8,1,3,7,7.0,7,0,0,0,0,0,0,0.7
Noah Brown (HOU),2021,8,1,2,7,7.0,7,0,0,0,0,0,0,0.7
Odell Beckham Jr. (FA),2021,8,1,1,6,6.0,6,0,0,0,0,0,0,0.6
Ihmir Smith-Marsette (KC),2021,8,1,1,6,6.0,6,0,0,0,0,0,0,0.6
Tavon Austin (FA),2021,8,1,3,5,5.0,5,0,0,0,0,0,0,0.5
Rondale Moore (ARI),2021,8,3,4,24,8.0,9,0,0,2,1,0,1,0.5
James Washington (FA),2021,8,1,1,4,4.0,4,0,0,0,0,0,0,0.4
Danny Amendola (FA),2021,8,2,5,3,1.5,3,0,0,0,0,0,0,0.3
Freddie Swain (MIA),2021,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Demetric Felton Jr. (CLE),2021,8,1,1,14,14.0,14,0,0,1,3,0,0,0.0
Josh Hammond (FA),2021,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Kendall Hinton (DEN),2021,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Anthony Schwartz (CLE),2021,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tutu Atwell (LAR),2021,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
KhaDarel Hodge (FA),2021,8,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Keith Kirkwood (NO),2021,8,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Gunner Olszewski (PIT),2021,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tom Kennedy (DET),2021,8,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Tyrie Cleveland (PHI),2021,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jauan Jennings (SF),2021,8,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Darius Slayton (NYG),2021,8,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Ashton Dulin (IND),2021,8,0,4,0,0.0,0,0,0,0,0,0,0,0.0
Malik Taylor (NYJ),2021,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Penny Hart (SEA),2021,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Josh Gordon (FA),2021,8,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Matthew Slater (NE),2021,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Emmanuel Sanders (FA),2021,8,0,4,0,0.0,0,0,0,0,0,0,0,0.0
Andre Roberts (FA),2021,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Mack Hollins (ATL),2021,8,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Isaiah Ford (FA),2021,8,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Kalif Raymond (DET),2021,8,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Chester Rogers (FA),2021,8,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Greg Ward (PHI),2021,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Dante Pettis (FA),2021,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Isaiah McKenzie (IND),2021,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Marcus Kemp (WAS),2021,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Justin Hardee (NYJ),2021,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Alex Erickson (WAS),2021,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ty Montgomery (NE),2021,8,1,2,4,4.0,4,0,0,0,0,0,0,0.0
Chosen Anderson (FA),2021,8,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Jakeem Grant Sr. (CLE),2021,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Shi Smith (CAR),2021,8,1,1,-2,-2.0,0,0,0,0,0,0,0,-0.2
Elijah Moore (NYJ),2021,9,7,8,84,12.0,26,1,2,0,0,0,0,20.4
Olamide Zaccheaus (FA),2021,9,3,3,58,19.3,49,3,2,0,0,0,0,17.8
DeVonta Smith (PHI),2021,9,5,6,116,23.2,28,3,1,0,0,0,0,17.6
Darnell Mooney (CHI),2021,9,3,6,41,13.7,20,1,1,1,15,1,0,17.6
Malik Turner (IND),2021,9,5,7,33,6.6,11,0,2,0,0,0,0,15.3
Donovan Peoples-Jones (CLE),2021,9,2,3,86,43.0,60,5,1,0,0,0,0,14.6
Tim Patrick (DEN),2021,9,4,5,85,21.3,44,3,1,0,0,0,0,14.5
Justin Jefferson (MIN),2021,9,3,5,69,23.0,50,4,1,1,11,0,0,14.0
Brandon Aiyuk (SF),2021,9,6,8,89,14.8,22,1,1,1,-2,0,1,12.7
Michael Pittman Jr. (IND),2021,9,5,6,64,12.8,19,0,1,0,0,0,0,12.4
Marquise Brown (ARI),2021,9,9,12,116,12.9,22,3,0,0,0,0,0,11.6
Hunter Renfrow (LV),2021,9,7,9,49,7.0,20,1,1,0,0,0,0,10.9
Keenan Allen (LAC),2021,9,12,13,104,8.7,18,0,0,0,0,0,0,10.4
Robert Woods (HOU),2021,9,7,10,98,14.0,22,1,0,1,6,0,0,10.4
Christian Kirk (JAC),2021,9,6,6,91,15.2,50,4,0,0,0,0,0,10.4
Cooper Kupp (LAR),2021,9,11,13,95,8.6,17,0,0,0,0,0,0,9.5
Kenny Stills (FA),2021,9,2,5,30,15.0,22,1,1,0,0,0,0,9.0
Stefon Diggs (BUF),2021,9,6,8,85,14.2,28,1,0,0,0,0,0,8.5
Marquez Callaway (NO),2021,9,3,6,25,8.3,15,0,1,0,0,0,0,8.5
Jaylen Waddle (MIA),2021,9,8,10,83,10.4,17,0,0,0,0,0,0,8.3
Mack Hollins (ATL),2021,9,3,6,22,7.3,10,0,1,0,0,0,0,8.2
Allen Lazard (NYJ),2021,9,1,1,20,20.0,20,1,1,0,0,0,0,8.0
Tee Higgins (CIN),2021,9,6,8,78,13.0,20,1,0,0,0,0,0,7.8
Jerry Jeudy (DEN),2021,9,6,8,69,11.5,25,2,0,0,0,0,0,6.9
Allen Robinson II (LAR),2021,9,4,6,68,17.0,39,2,0,0,0,0,0,6.8
Devin Duvernay (BAL),2021,9,2,2,8,4.0,5,0,1,0,0,0,0,6.8
Diontae Johnson (PIT),2021,9,5,6,56,11.2,22,1,0,2,11,0,0,6.7
Keelan Cole Sr. (LV),2021,9,5,8,66,13.2,18,0,0,0,0,0,0,6.6
Adam Thielen (CAR),2021,9,2,7,6,3.0,5,0,1,0,0,0,0,6.6
Emmanuel Sanders (FA),2021,9,4,8,65,16.3,22,1,0,0,0,0,0,6.5
Russell Gage (TB),2021,9,7,8,64,9.1,20,1,0,0,0,0,0,6.4
Deebo Samuel (SF),2021,9,5,9,63,12.6,32,2,0,0,0,0,0,6.3
Antoine Wesley (FA),2021,9,3,3,62,20.7,33,3,0,0,0,0,0,6.2
Zach Pascal (ARI),2021,9,4,7,58,14.5,31,2,0,0,0,0,0,5.8
Mike Williams (LAC),2021,9,2,5,58,29.0,49,3,0,0,0,0,0,5.8
Brandin Cooks (DAL),2021,9,6,14,56,9.3,10,0,0,0,0,0,0,5.6
James Washington (FA),2021,9,1,3,42,42.0,42,3,0,2,13,0,0,5.5
Tre'Quan Smith (NO),2021,9,3,4,53,17.7,20,1,0,0,0,0,0,5.3
Deonte Harty (BUF),2021,9,6,8,52,8.7,19,0,0,0,0,0,0,5.2
Rashod Bateman (BAL),2021,9,5,8,52,10.4,15,0,0,0,0,0,0,5.2
Marquise Goodwin (FA),2021,9,1,4,50,50.0,50,4,0,0,0,0,0,5.0
Randall Cobb (FA),2021,9,3,5,50,16.7,35,2,0,0,0,0,0,5.0
Danny Amendola (FA),2021,9,3,7,49,16.3,39,2,0,0,0,0,0,4.9
DJ Moore (CHI),2021,9,3,7,32,10.7,13,0,0,2,14,0,0,4.6
Chase Claypool (CHI),2021,9,3,5,30,10.0,26,1,0,2,13,0,0,4.3
Davante Adams (LV),2021,9,6,14,42,7.0,14,0,0,0,0,0,0,4.2
A.J. Brown (PHI),2021,9,5,11,42,8.4,16,0,0,0,0,0,0,4.2
Van Jefferson (LAR),2021,9,3,7,41,13.7,20,1,0,0,0,0,0,4.1
Kendall Hinton (DEN),2021,9,1,1,40,40.0,40,3,0,0,0,0,0,4.0
Jeff Smith (NYJ),2021,9,3,4,40,13.3,14,0,0,0,0,0,0,4.0
Jamal Agnew (JAC),2021,9,3,5,27,9.0,23,1,0,1,11,0,0,3.8
Jamison Crowder (FA),2021,9,5,7,38,7.6,12,0,0,0,0,0,0,3.8
Chris Conley (TEN),2021,9,2,3,38,19.0,23,1,0,0,0,0,0,3.8
Amari Cooper (CLE),2021,9,2,5,37,18.5,32,2,0,0,0,0,0,3.7
Julio Jones (FA),2021,9,4,4,35,8.8,13,0,0,0,0,0,0,3.5
Kendrick Bourne (NE),2021,9,3,4,34,11.3,18,0,0,0,0,0,0,3.4
Cole Beasley (BUF),2021,9,8,11,33,4.1,9,0,0,0,0,0,0,3.3
Tyreek Hill (MIA),2021,9,4,11,37,9.3,13,0,0,1,-4,0,0,3.3
Ja'Marr Chase (CIN),2021,9,6,13,49,8.2,15,0,0,2,0,0,1,2.9
Courtland Sutton (DEN),2021,9,1,2,9,9.0,9,0,0,0,0,0,0,2.9
Kenny Golladay (FA),2021,9,2,3,28,14.0,14,0,0,0,0,0,0,2.8
Cedrick Wilson Jr. (MIA),2021,9,2,5,28,14.0,24,1,0,0,0,0,0,2.8
Nico Collins (HOU),2021,9,3,3,25,8.3,11,0,0,0,0,0,0,2.5
Rondale Moore (ARI),2021,9,5,5,25,5.0,9,0,0,0,0,0,0,2.5
