,,,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RUSHING,RUSHING,RUSHING,MISC,STANDARD
Mohamed Sanu Sr. (FA),2019,6,3,4,29,9.7,15,0,0,0,0,0,0,2.9
Miles Boykin (FA),2019,6,2,3,28,14.0,18,0,0,0,0,0,0,2.8
DaeSean Hamilton (FA),2019,6,2,2,25,12.5,13,0,0,0,0,0,0,2.5
Byron Pringle (FA),2019,6,2,4,24,12.0,19,0,0,0,0,0,0,2.4
Seth Roberts (FA),2019,6,2,2,23,11.5,16,0,0,0,0,0,0,2.3
A.J. Brown (PHI),2019,6,2,4,23,11.5,13,0,0,0,0,0,0,2.3
Antonio Callaway (DAL),2019,6,2,4,22,11.0,12,0,0,0,0,0,0,2.2
Deebo Samuel (SF),2019,6,3,5,18,6.0,14,0,0,1,1,0,0,1.9
Chris Moore (FA),2019,6,2,3,18,9.0,13,0,0,0,0,0,0,1.8
Pharoh Cooper (ARI),2019,6,3,4,16,5.3,7,0,0,1,2,0,0,1.8
Willie Snead IV (FA),2019,6,3,5,18,6.0,10,0,0,0,0,0,0,1.8
Jake Kumerow (FA),2019,6,2,3,17,8.5,10,0,0,0,0,0,0,1.7
Cooper Kupp (LAR),2019,6,4,6,17,4.3,6,0,0,0,0,0,0,1.7
Marvin Jones Jr. (FA),2019,6,2,5,17,8.5,11,0,0,0,0,0,0,1.7
Allen Hurns (FA),2019,6,2,2,16,8.0,11,0,0,0,0,0,0,1.6
Bisi Johnson (FA),2019,6,1,1,16,16.0,16,0,0,0,0,0,0,1.6
Marquise Goodwin (CLE),2019,6,2,3,15,7.5,11,0,0,0,0,0,0,1.5
Albert Wilson (FA),2019,6,5,6,15,3.0,8,0,0,0,0,0,0,1.5
Laquon Treadwell (SEA),2019,6,1,1,15,15.0,15,0,0,0,0,0,0,1.5
KeeSean Johnson (BUF),2019,6,2,5,14,7.0,7,0,0,0,0,0,0,1.4
Diontae Johnson (PIT),2019,6,2,2,14,7.0,7,0,0,0,0,0,0,1.4
Geremy Davis (FA),2019,6,1,1,13,13.0,13,0,0,0,0,0,0,1.3
Kendrick Bourne (NE),2019,6,1,1,11,11.0,11,0,0,0,0,0,0,1.1
Donte Moncrief (FA),2019,6,1,2,11,11.0,11,0,0,0,0,0,0,1.1
Tyler Boyd (CIN),2019,6,3,7,10,3.3,5,0,0,0,0,0,0,1.0
Jamal Agnew (JAC),2019,6,0,0,0,0.0,0,0,0,1,9,0,0,0.9
Kelvin Harmon (FA),2019,6,1,1,8,8.0,8,0,0,0,0,0,0,0.8
Trey Quinn (FA),2019,6,2,4,8,4.0,7,0,0,0,0,0,0,0.8
JuJu Smith-Schuster (NE),2019,6,1,3,7,7.0,7,0,0,0,0,0,0,0.7
Josh Gordon (FA),2019,6,1,1,7,7.0,7,0,0,0,0,0,0,0.7
Jarius Wright (FA),2019,6,1,3,6,6.0,6,0,0,0,0,0,0,0.6
Russell Gage (TB),2019,6,1,1,6,6.0,6,0,0,0,0,0,0,0.6
Danny Amendola (FA),2019,6,1,1,6,6.0,6,0,0,0,0,0,0,0.6
Fred Brown (FA),2019,6,1,1,5,5.0,5,0,0,0,0,0,0,0.5
Vyncint Smith (IND),2019,6,1,1,5,5.0,5,0,0,0,0,0,0,0.5
De'Anthony Thomas (FA),2019,6,0,1,0,0.0,0,0,0,1,4,0,0,0.4
Amari Cooper (CLE),2019,6,1,2,3,3.0,3,0,0,0,0,0,0,0.3
Marqise Lee (FA),2019,6,0,0,0,0.0,0,0,0,1,1,0,0,0.1
Steven Sims Jr. (HOU),2019,6,0,0,0,0.0,0,0,0,1,1,0,0,0.1
J.J. Arcega-Whiteside (FA),2019,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Malik Turner (IND),2019,6,0,1,0,0.0,0,0,0,0,0,0,0,0.0
KhaDarel Hodge (FA),2019,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Andy Isabella (BAL),2019,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Damion Willis (FA),2019,6,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Stanley Morgan Jr. (CIN),2019,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Lil'Jordan Humphrey (DEN),2019,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ventell Bryant (FA),2019,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Deonte Harty (BUF),2019,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Olamide Zaccheaus (FA),2019,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Justin Watson (FA),2019,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Josh Bellamy (FA),2019,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Travis Benjamin (FA),2019,6,1,4,0,0.0,0,0,0,0,0,0,0,0.0
Cody Latimer (FA),2019,6,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Paul Richardson Jr. (FA),2019,6,0,4,0,0.0,0,0,0,1,0,0,0,0.0
Matthew Slater (NE),2019,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Emmanuel Sanders (FA),2019,6,1,3,0,0.0,0,0,0,0,0,0,0,0.0
Mack Hollins (ATL),2019,6,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Austin Carr (FA),2019,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Josh Reynolds (DET),2019,6,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Isaiah Ford (FA),2019,6,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Mike Thomas (BAL),2019,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Johnny Holton (FA),2019,6,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Brandon Zylstra (FA),2019,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Richie James Jr. (FA),2019,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Braxton Berrios (MIA),2019,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jaleel Scott (FA),2019,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Justin Hardee (NYJ),2019,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Keelan Cole Sr. (LV),2019,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
JoJo Natson (FA),2019,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Diontae Spencer (NYJ),2019,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ty Montgomery (NE),2019,6,3,3,17,5.7,10,0,0,0,0,0,0,0.0
Justin Hardy (FA),2019,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Darius Jennings (FA),2019,6,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Cody Core (FA),2019,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Demarcus Robinson (FA),2019,6,0,4,0,0.0,0,0,0,0,0,0,0,0.0
Tajae Sharpe (FA),2019,6,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Chris Conley (TEN),2019,6,0,3,0,0.0,0,0,0,0,0,0,0,0.0
DeAndre Carter (FA),2019,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ryan Switzer (FA),2019,6,1,1,-2,-2.0,0,0,0,0,0,0,0,-0.2
Bobo Wilson (FA),2019,6,1,3,10,10.0,10,0,0,0,0,0,1,-1.0
Darrius Shepherd (FA),2019,6,1,2,1,1.0,1,0,0,0,0,0,1,-1.9
Ray-Ray McCloud III (SF),2019,6,0,0,0,0.0,0,0,0,0,0,0,1,-2.0
Marvin Jones Jr. (FA),2019,7,10,13,93,9.3,24,1,4,0,0,0,0,33.3
Zach Pascal (ARI),2019,7,6,7,106,17.7,34,4,2,0,0,0,0,22.6
Marquez Valdes-Scantling (KC),2019,7,2,3,133,66.5,74,8,1,0,0,0,0,19.3
DeAndre Hopkins (ARI),2019,7,9,12,106,11.8,21,1,1,0,0,0,0,16.6
Allen Robinson II (LAR),2019,7,10,16,87,8.7,17,0,1,0,0,0,0,14.7
John Brown (FA),2019,7,5,6,83,16.6,24,3,1,0,0,0,0,14.3
Stefon Diggs (BUF),2019,7,7,8,143,20.4,66,5,0,0,0,0,0,14.3
Corey Davis (NYJ),2019,7,6,7,80,13.3,38,2,1,0,0,0,0,14.0
Alex Erickson (WAS),2019,7,8,14,137,17.1,48,4,0,2,-2,0,0,13.5
T.Y. Hilton (FA),2019,7,6,11,74,12.3,25,2,1,0,0,0,0,13.4
Tyreek Hill (MIA),2019,7,3,5,74,24.7,57,4,1,0,0,0,0,13.4
Michael Thomas (NO),2019,7,9,11,131,14.6,34,3,0,0,0,0,0,13.1
Tyler Lockett (SEA),2019,7,5,7,61,12.2,33,2,1,1,-3,0,0,11.8
Dede Westbrook (FA),2019,7,6,9,103,17.2,33,3,0,2,14,0,0,11.7
DeVante Parker (NE),2019,7,5,10,55,11.0,14,0,1,0,0,0,0,11.5
Jake Kumerow (FA),2019,7,2,2,54,27.0,37,2,1,0,0,0,0,11.4
Phillip Dorsett II (LV),2019,7,3,4,46,15.3,26,1,1,0,0,0,0,10.6
Amari Cooper (CLE),2019,7,5,5,106,21.2,44,4,0,0,0,0,0,10.6
Kenny Stills (FA),2019,7,4,5,105,26.3,45,6,0,0,0,0,0,10.5
Danny Amendola (FA),2019,7,8,11,105,13.1,36,2,0,0,0,0,0,10.5
Chris Conley (TEN),2019,7,3,7,83,27.7,47,4,0,0,0,0,0,10.3
Bisi Johnson (FA),2019,7,4,8,40,10.0,19,0,1,0,0,0,0,10.0
Julio Jones (FA),2019,7,6,9,93,15.5,39,2,0,0,0,0,0,9.3
Keke Coutee (FA),2019,7,3,5,25,8.3,13,0,0,1,4,1,0,8.9
Mecole Hardman (NYJ),2019,7,2,3,28,14.0,21,1,1,0,0,0,0,8.8
Courtland Sutton (DEN),2019,7,6,8,87,14.5,41,3,0,0,0,0,0,8.7
Robert Woods (HOU),2019,7,5,7,80,16.0,25,1,0,1,6,0,0,8.6
Adam Thielen (CAR),2019,7,1,2,25,25.0,25,1,1,0,0,0,0,8.5
Tavon Austin (FA),2019,7,0,1,0,0.0,0,0,0,1,20,1,0,8.0
Golden Tate (FA),2019,7,6,11,80,13.3,20,1,0,0,0,0,0,8.0
Tajae Sharpe (FA),2019,7,2,3,19,9.5,14,0,1,0,0,0,0,7.9
Cole Beasley (BUF),2019,7,3,6,16,5.3,8,0,1,0,0,0,0,7.6
DJ Chark Jr. (CAR),2019,7,3,5,53,17.7,33,2,0,1,20,0,0,7.3
Kendrick Bourne (NE),2019,7,3,4,69,23.0,28,2,0,0,0,0,0,6.9
Julian Edelman (FA),2019,7,7,12,47,6.7,14,0,0,3,20,0,0,6.7
Javon Wims (ARI),2019,7,1,1,6,6.0,6,0,1,0,0,0,0,6.6
Auden Tate (ARI),2019,7,3,6,65,21.7,33,3,0,0,0,0,0,6.5
Keelan Cole Sr. (LV),2019,7,1,2,2,2.0,2,0,1,0,0,0,0,6.2
Preston Williams (CAR),2019,7,6,8,82,13.7,35,2,0,0,0,0,1,6.2
A.J. Brown (PHI),2019,7,6,8,64,10.7,16,0,0,1,-2,0,0,6.2
Keenan Allen (LAC),2019,7,4,11,61,15.3,17,0,0,0,0,0,0,6.1
Jaron Brown (FA),2019,7,3,6,60,20.0,48,3,0,0,0,0,0,6.0
Emmanuel Sanders (FA),2019,7,5,6,60,12.0,16,0,0,0,0,0,0,6.0
Brandin Cooks (DAL),2019,7,4,7,59,14.8,21,1,0,0,0,0,0,5.9
Miles Boykin (FA),2019,7,2,2,55,27.5,50,4,0,0,0,0,0,5.5
Keelan Doss (LAC),2019,7,3,5,54,18.0,31,2,0,0,0,0,0,5.4
Allen Hurns (FA),2019,7,3,3,53,17.7,27,1,0,0,0,0,0,5.3
Cooper Kupp (LAR),2019,7,6,8,50,8.3,17,0,0,0,0,0,0,5.0
Ted Ginn Jr. (FA),2019,7,2,5,48,24.0,45,3,0,0,0,0,0,4.8
Mike Williams (LAC),2019,7,4,6,47,11.8,21,1,0,0,0,0,0,4.7
Marvin Hall (FA),2019,7,1,2,47,47.0,47,3,0,0,0,0,0,4.7
Jakobi Meyers (LV),2019,7,5,5,47,9.4,23,1,0,0,0,0,0,4.7
Anthony Miller (PIT),2019,7,5,9,64,12.8,28,1,0,1,-1,0,1,4.3
Demaryius Thomas (FA),2019,7,3,9,42,14.0,20,1,0,0,0,0,0,4.2
Allen Lazard (NYJ),2019,7,3,4,42,14.0,26,1,0,0,0,0,0,4.2
Richie James Jr. (FA),2019,7,1,1,40,40.0,40,3,0,0,0,0,0,4.0
Adam Humphries (FA),2019,7,4,4,40,10.0,14,0,0,0,0,0,0,4.0
Alshon Jeffery (FA),2019,7,2,5,38,19.0,30,2,0,0,0,0,0,3.8
Marcell Ateman (FA),2019,7,1,1,36,36.0,36,2,0,0,0,0,0,3.6
Tyler Boyd (CIN),2019,7,5,14,55,11.0,19,0,0,0,0,0,1,3.5
Bennie Fowler III (FA),2019,7,4,5,35,8.8,13,0,0,0,0,0,0,3.5
Michael Gallup (DAL),2019,7,3,4,34,11.3,14,0,0,0,0,0,0,3.4
Geronimo Allison (FA),2019,7,4,5,33,8.3,15,0,0,0,0,0,0,3.3
DK Metcalf (SEA),2019,7,4,9,53,13.3,37,2,0,0,0,0,1,3.3
Cody Latimer (FA),2019,7,4,5,33,8.3,13,0,0,0,0,0,0,3.3
Demarcus Robinson (FA),2019,7,3,5,31,10.3,16,0,0,0,0,0,0,3.1
Trey Quinn (FA),2019,7,2,3,30,15.0,19,0,0,0,0,0,0,3.0
Calvin Ridley (JAC),2019,7,4,6,30,7.5,14,0,0,0,0,0,0,3.0
Pharoh Cooper (ARI),2019,7,4,4,29,7.3,10,0,0,0,0,0,0,2.9
Randall Cobb (FA),2019,7,2,3,29,14.5,15,0,0,0,0,0,0,2.9
Darius Slayton (NYG),2019,7,2,2,28,14.0,20,1,0,0,0,0,0,2.8
Trevor Davis (FA),2019,7,2,2,26,13.0,16,0,0,0,0,0,0,2.6
Jamison Crowder (NYG),2019,7,4,5,26,6.5,9,0,0,0,0,0,0,2.6
Malik Turner (IND),2019,7,1,1,24,24.0,24,1,0,0,0,0,0,2.4
Chester Rogers (FA),2019,7,2,2,24,12.0,19,0,0,0,0,0,0,2.4
Nelson Agholor (BAL),2019,7,2,3,24,12.0,18,0,0,0,0,0,0,2.4
Duke Williams (FA),2019,7,1,1,23,23.0,23,1,0,0,0,0,0,2.3
Albert Wilson (FA),2019,7,1,2,22,22.0,22,1,0,0,0,0,0,2.2
Kenny Golladay (FA),2019,7,1,2,21,21.0,21,1,0,0,0,0,0,2.1
Justin Hardy (FA),2019,7,2,2,19,9.5,15,0,0,0,0,0,0,1.9
Hunter Renfrow (LV),2019,7,2,3,14,7.0,10,0,0,0,0,0,0,1.4
David Moore (FA),2019,7,1,3,14,14.0,14,0,0,0,0,0,0,1.4
Larry Fitzgerald (FA),2019,7,1,3,12,12.0,12,0,0,0,0,0,0,1.2
Isaiah McKenzie (IND),2019,7,2,3,11,5.5,10,0,0,0,0,0,0,1.1
Terry McLaurin (WAS),2019,7,1,2,11,11.0,11,0,0,0,0,0,0,1.1
Chosen Anderson (FA),2019,7,1,8,10,10.0,10,0,0,0,0,0,0,1.0
Seth Roberts (FA),2019,7,1,4,9,9.0,9,0,0,0,0,0,0,0.9
Andy Isabella (BAL),2019,7,2,2,8,4.0,5,0,0,0,0,0,0,0.8
KeeSean Johnson (BUF),2019,7,1,2,6,6.0,6,0,0,0,0,0,0,0.6
William Fuller V (FA),2019,7,1,1,6,6.0,6,0,0,0,0,0,0,0.6
Taylor Gabriel (FA),2019,7,1,2,6,6.0,6,0,0,0,0,0,0,0.6
Steven Sims Jr. (HOU),2019,7,3,3,5,1.7,6,0,0,1,0,0,0,0.5
Diontae Spencer (NYJ),2019,7,1,1,5,5.0,5,0,0,0,0,0,0,0.5
Damiere Byrd (FA),2019,7,1,2,4,4.0,4,0,0,0,0,0,0,0.4
DaeSean Hamilton (FA),2019,7,2,5,4,2.0,4,0,0,0,0,0,0,0.4
Trent Sherfield (BUF),2019,7,1,1,4,4.0,4,0,0,0,0,0,0,0.4
Chris Moore (FA),2019,7,1,1,3,3.0,3,0,0,0,0,0,0,0.3
Mohamed Sanu Sr. (FA),2019,7,1,2,3,3.0,3,0,0,0,0,0,0,0.3
Willie Snead IV (FA),2019,7,0,1,0,0.0,0,0,0,1,2,0,0,0.2
J.J. Arcega-Whiteside (FA),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Kelvin Harmon (FA),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Byron Pringle (FA),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Vyncint Smith (IND),2019,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Lil'Jordan Humphrey (DEN),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Gunner Olszewski (PIT),2019,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Damion Willis (FA),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ashton Dulin (IND),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Stanley Morgan Jr. (CIN),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ventell Bryant (FA),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Darrius Shepherd (FA),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jason Moore Jr. (FA),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Deonte Harty (BUF),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Marquise Goodwin (CLE),2019,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Josh Bellamy (FA),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Paul Richardson Jr. (FA),2019,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Jordan Matthews (FA),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
De'Anthony Thomas (FA),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Matthew Slater (NE),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Andre Roberts (FA),2019,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Austin Carr (FA),2019,7,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Mack Hollins (ATL),2019,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Josh Reynolds (DET),2019,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Isaiah Ford (FA),2019,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Mike Thomas (BAL),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Fred Brown (FA),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jaleel Scott (FA),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Dante Pettis (FA),2019,7,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Deon Cain (FA),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Cedrick Wilson Jr. (MIA),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Justin Hardee (NYJ),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
JoJo Natson (FA),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
C.J. Board (TEN),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jamal Agnew (JAC),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Andre Patton (FA),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ty Montgomery (NE),2019,7,0,1,0,0.0,0,0,0,2,9,0,0,0.0
Darius Jennings (FA),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Cody Core (FA),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jakeem Grant Sr. (CLE),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Laquon Treadwell (SEA),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Geremy Davis (FA),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
DeAndre Carter (FA),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Russell Gage (TB),2019,7,1,2,13,13.0,13,0,0,0,0,0,1,-0.7
Braxton Berrios (MIA),2019,7,1,1,1,1.0,1,0,0,0,0,0,1,-1.9
Mike Evans (TB),2019,8,11,12,198,18.0,46,7,2,0,0,0,0,31.8
Cooper Kupp (LAR),2019,8,7,10,220,31.4,65,12,1,0,0,0,0,28.0
Kenny Golladay (FA),2019,8,6,8,123,20.5,41,4,2,0,0,0,1,22.3
Julian Edelman (FA),2019,8,8,11,78,9.8,23,1,2,1,-3,0,0,19.5
Darius Slayton (NYG),2019,8,2,5,50,25.0,28,2,2,0,0,0,0,17.0
Michael Thomas (NO),2019,8,11,11,112,10.2,28,1,1,1,-9,0,0,16.3
JuJu Smith-Schuster (NE),2019,8,5,9,103,20.6,34,3,1,0,0,0,0,16.3
Chris Conley (TEN),2019,8,4,7,103,25.8,70,4,1,0,0,0,0,16.3
Julio Jones (FA),2019,8,10,12,152,15.2,25,2,0,0,0,0,0,15.2
Tyrell Williams (FA),2019,8,3,6,91,30.3,46,5,1,0,0,0,0,15.1
Hunter Renfrow (LV),2019,8,4,4,88,22.0,65,4,1,0,0,0,0,14.8
Diontae Johnson (PIT),2019,8,5,7,84,16.8,45,3,1,0,0,0,0,14.4
DJ Chark Jr. (CAR),2019,8,6,12,79,13.2,29,1,1,1,0,0,0,13.9
DK Metcalf (SEA),2019,8,3,5,13,4.3,7,0,2,0,0,0,0,13.3
Josh Reynolds (DET),2019,8,3,8,73,24.3,31,4,1,1,-1,0,0,13.2
Stefon Diggs (BUF),2019,8,7,7,143,20.4,39,7,0,0,0,0,1,12.3
Mecole Hardman (NYJ),2019,8,2,2,55,27.5,30,3,1,0,0,0,0,11.5
Marvin Hall (FA),2019,8,1,1,49,49.0,49,3,1,0,0,0,0,10.9
DeAndre Hopkins (ARI),2019,8,11,13,109,9.9,21,1,0,0,0,0,0,10.9
Deebo Samuel (SF),2019,8,3,3,19,6.3,9,0,0,2,29,1,0,10.8
Cole Beasley (BUF),2019,8,3,7,41,13.7,21,1,1,0,0,0,0,10.1
Tyler Lockett (SEA),2019,8,6,6,100,16.7,20,2,0,0,0,0,0,10.0
Christian Kirk (JAC),2019,8,8,11,79,9.9,16,0,0,1,19,0,0,9.8
Alex Erickson (WAS),2019,8,6,7,97,16.2,52,4,0,0,0,0,0,9.7
Danny Amendola (FA),2019,8,8,8,95,11.9,25,1,0,0,0,0,0,9.5
Calvin Ridley (JAC),2019,8,4,7,70,17.5,30,2,0,0,0,0,0,9.0
Golden Tate (FA),2019,8,8,10,85,10.6,18,0,0,0,0,0,0,8.5
Emmanuel Sanders (FA),2019,8,4,5,25,6.3,13,0,1,0,0,0,0,8.5
Tyreek Hill (MIA),2019,8,6,9,76,12.7,21,1,0,1,5,0,0,8.1
Tajae Sharpe (FA),2019,8,3,3,18,6.0,7,0,1,0,0,0,0,7.8
Courtland Sutton (DEN),2019,8,3,5,72,24.0,33,3,0,0,0,0,0,7.2
Keelan Cole Sr. (LV),2019,8,2,2,12,6.0,6,0,1,0,0,0,0,7.2
Allen Hurns (FA),2019,8,1,1,12,12.0,12,0,1,0,0,0,0,7.2
A.J. Brown (PHI),2019,8,2,3,11,5.5,8,0,1,0,0,0,0,7.1
Mike Williams (LAC),2019,8,3,6,69,23.0,43,3,0,0,0,0,0,6.9
Tyler Boyd (CIN),2019,8,6,9,65,10.8,22,1,0,1,3,0,0,6.8
Anthony Miller (PIT),2019,8,3,3,67,22.3,35,3,0,0,0,0,0,6.7
Jarvis Landry (FA),2019,8,5,10,65,13.0,21,1,0,0,0,0,0,6.5
Albert Wilson (FA),2019,8,1,2,5,5.0,5,0,1,0,0,0,0,6.5
Auden Tate (ARI),2019,8,5,13,65,13.0,27,1,0,0,0,0,0,6.5
Alshon Jeffery (FA),2019,8,4,6,64,16.0,38,2,0,0,0,0,0,6.4
Demaryius Thomas (FA),2019,8,5,5,63,12.6,23,1,0,0,0,0,0,6.3
Chris Godwin (TB),2019,8,4,8,43,10.8,12,0,0,0,0,0,0,6.3
Allen Robinson II (LAR),2019,8,5,7,62,12.4,31,2,0,0,0,0,0,6.2
DeVante Parker (NE),2019,8,6,8,59,9.8,15,0,0,0,0,0,0,5.9
Russell Gage (TB),2019,8,7,9,58,8.3,17,0,0,0,0,0,0,5.8
John Brown (FA),2019,8,5,8,54,10.8,19,0,0,0,0,0,0,5.4
T.Y. Hilton (FA),2019,8,2,6,54,27.0,35,2,0,0,0,0,0,5.4
Keenan Allen (LAC),2019,8,7,10,53,7.6,17,0,0,0,0,0,0,5.3
Taylor Gabriel (FA),2019,8,4,6,53,13.3,22,1,0,0,0,0,0,5.3
Odell Beckham Jr. (FA),2019,8,5,7,52,10.4,31,2,0,0,0,0,0,5.2
Jake Kumerow (FA),2019,8,2,4,48,24.0,34,2,0,0,0,0,0,4.8
Curtis Samuel (WAS),2019,8,4,11,46,11.5,20,1,0,0,0,0,0,4.6
DeAndre Carter (FA),2019,8,1,3,46,46.0,46,3,0,0,0,0,0,4.6
Sammy Watkins (FA),2019,8,5,8,45,9.0,25,1,0,0,0,0,0,4.5
Chosen Anderson (FA),2019,8,4,6,43,10.8,13,0,0,0,0,0,0,4.3
Phillip Dorsett II (LV),2019,8,3,6,43,14.3,33,2,0,0,0,0,0,4.3
Robert Woods (HOU),2019,8,2,2,36,18.0,31,2,0,4,6,0,0,4.2
Allen Lazard (NYJ),2019,8,5,5,42,8.4,14,0,0,0,0,0,0,4.2
Ted Ginn Jr. (FA),2019,8,2,3,42,21.0,28,1,0,0,0,0,0,4.2
Preston Williams (CAR),2019,8,4,7,42,10.5,14,0,0,0,0,0,0,4.2
Terry McLaurin (WAS),2019,8,4,6,39,9.8,17,0,0,0,0,0,0,3.9
DJ Moore (CHI),2019,8,5,9,38,7.6,10,0,0,0,0,0,0,3.8
Paul Richardson Jr. (FA),2019,8,3,4,34,11.3,18,0,0,0,0,0,0,3.4
Jakeem Grant Sr. (CLE),2019,8,2,3,32,16.0,17,0,0,0,0,0,0,3.2
Cody Latimer (FA),2019,8,2,3,28,14.0,18,0,0,0,0,0,0,2.8
Zay Jones (JAC),2019,8,2,2,27,13.5,15,0,0,0,0,0,0,2.7
Bisi Johnson (FA),2019,8,2,2,27,13.5,16,0,0,0,0,0,0,2.7
David Moore (FA),2019,8,1,4,23,23.0,23,1,0,1,2,0,0,2.5
Adam Humphries (FA),2019,8,3,6,24,8.0,13,0,0,0,0,0,0,2.4
Jamison Crowder (NYG),2019,8,3,5,24,8.0,16,0,0,0,0,0,0,2.4
Vyncint Smith (IND),2019,8,2,4,10,5.0,6,0,0,1,13,0,0,2.3
Mohamed Sanu Sr. (FA),2019,8,2,5,23,11.5,19,0,0,0,0,0,0,2.3
Justin Hardy (FA),2019,8,2,4,23,11.5,15,0,0,0,0,0,0,2.3
Diontae Spencer (NYJ),2019,8,2,2,18,9.0,20,1,0,1,5,0,0,2.3
Kenny Stills (FA),2019,8,3,5,22,7.3,13,0,0,0,0,0,0,2.2
Marvin Jones Jr. (FA),2019,8,4,5,22,5.5,6,0,0,0,0,0,0,2.2
Malik Turner (IND),2019,8,1,1,21,21.0,21,1,0,0,0,0,0,2.1
Bennie Fowler III (FA),2019,8,2,2,21,10.5,12,0,0,0,0,0,0,2.1
James Washington (FA),2019,8,1,6,21,21.0,21,1,0,0,0,0,0,2.1
Damiere Byrd (FA),2019,8,2,5,18,9.0,9,0,0,0,0,0,0,1.8
