,,,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RUSHING,RUSHING,RUSHING,MISC,STANDARD
Player,Season,Week,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,FPTS
Parris Campbell (NYG),2022,9,2,5,15,7.5,11,0,0,1,1,0,0,1.6
DeSean Jackson (FA),2022,9,1,2,16,16.0,16,0,0,0,0,0,0,1.6
Tom Kennedy (DET),2022,9,1,4,16,16.0,16,0,0,0,0,0,0,1.6
Denzel Mims (NYJ),2022,9,1,4,12,12.0,12,0,0,0,0,0,0,1.2
Cam Sims (LV),2022,9,1,1,12,12.0,12,0,0,0,0,0,0,1.2
Dante Pettis (FA),2022,9,1,1,12,12.0,12,0,0,0,0,0,0,1.2
Kendrick Bourne (NE),2022,9,3,4,11,3.7,10,0,0,1,1,0,0,1.2
Marquez Valdes-Scantling (KC),2022,9,1,1,12,12.0,12,0,0,0,0,0,0,1.2
Demarcus Robinson (FA),2022,9,1,4,12,12.0,12,0,0,0,0,0,0,1.2
Kadarius Toney (KC),2022,9,2,2,12,6.0,10,0,0,0,0,0,0,1.2
Kevin White (FA),2022,9,1,1,10,10.0,10,0,0,0,0,0,0,1.0
Sammy Watkins (FA),2022,9,1,5,9,9.0,9,0,0,0,0,0,0,0.9
Tyron Johnson (SF),2022,9,1,1,8,8.0,8,0,0,0,0,0,0,0.8
Zach Pascal (ARI),2022,9,1,1,8,8.0,8,0,0,0,0,0,0,0.8
Jalen Camp (HOU),2022,9,1,1,7,7.0,7,0,0,0,0,0,0,0.7
Braxton Berrios (MIA),2022,9,1,2,6,6.0,6,0,0,0,0,0,0,0.6
Jeff Smith (NYJ),2022,9,1,1,6,6.0,6,0,0,0,0,0,0,0.6
N'Keal Harry (FA),2022,9,1,2,6,6.0,6,0,0,0,0,0,0,0.6
Laviska Shenault Jr. (CAR),2022,9,0,1,0,0.0,0,0,0,2,6,0,0,0.6
Tyquan Thornton (NE),2022,9,1,4,5,5.0,5,0,0,0,0,0,0,0.5
Devin Duvernay (BAL),2022,9,1,1,5,5.0,5,0,0,0,0,0,0,0.5
Brandon Powell (MIN),2022,9,1,1,4,4.0,4,0,0,0,0,0,0,0.4
Drake London (ATL),2022,9,3,7,23,7.7,12,0,0,0,0,0,1,0.3
Greg Dortch (ARI),2022,9,1,1,0,0.0,0,0,0,1,3,0,0,0.3
Breshad Perriman (FA),2022,9,1,2,1,1.0,1,0,0,0,0,0,0,0.1
Dan Chisena (PIT),2022,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Keke Coutee (FA),2022,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Dyami Brown (WAS),2022,9,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Amari Rodgers (HOU),2022,9,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Justyn Ross (KC),2022,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Nick Westbrook-Ikhine (TEN),2022,9,0,1,0,0.0,0,0,0,0,0,0,0,0.0
K.J. Osborn (MIN),2022,9,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Equanimeous St. Brown (CHI),2022,9,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Stanley Morgan Jr. (CIN),2022,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Binjimen Victor (FA),2022,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jalen Reagor (MIN),2022,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Van Jefferson (LAR),2022,9,0,5,0,0.0,0,0,0,0,0,0,0,0.0
Britain Covey (PHI),2022,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
DJ Turner (LV),2022,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Skyy Moore (KC),2022,9,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Rashid Shaheed (NO),2022,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Dareke Young (SEA),2022,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ben Skowronek (LAR),2022,9,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Jaelon Darden (CLE),2022,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Dee Eskridge (SEA),2022,9,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Robert Woods (HOU),2022,9,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Albert Wilson (FA),2022,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Matthew Slater (NE),2022,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Mike Thomas (BAL),2022,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Brandon Zylstra (FA),2022,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jamal Agnew (JAC),2022,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Cody Hollister (TEN),2022,9,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Marcus Kemp (WAS),2022,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Justin Hardee (NYJ),2022,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Rashard Higgins (FA),2022,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Chris Conley (TEN),2022,9,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Jake Kumerow (FA),2022,9,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Damiere Byrd (FA),2022,9,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Chosen Anderson (FA),2022,9,1,3,-4,-4.0,0,0,0,0,0,0,0,-0.4
Christian Watson (GB),2022,10,4,8,107,26.8,58,6,3,0,0,0,0,28.7
CeeDee Lamb (DAL),2022,10,11,15,150,13.6,35,5,2,0,0,0,0,27.0
Justin Jefferson (MIN),2022,10,10,16,193,19.3,46,7,1,0,0,0,0,25.3
Nick Westbrook-Ikhine (TEN),2022,10,5,8,119,23.8,63,5,2,0,0,0,0,23.9
Christian Kirk (JAC),2022,10,9,12,105,11.7,24,1,2,0,0,0,0,22.5
Davante Adams (LV),2022,10,9,14,126,14.0,48,3,1,0,0,0,0,18.6
Darius Slayton (NYG),2022,10,3,4,95,31.7,54,6,1,0,0,0,0,15.5
Gabe Davis (BUF),2022,10,6,10,93,15.5,22,2,1,0,0,0,0,15.3
Kadarius Toney (KC),2022,10,4,5,57,14.3,23,2,1,2,33,0,0,15.0
Parris Campbell (NYG),2022,10,7,9,76,10.9,35,2,1,0,0,0,0,13.6
Chris Godwin (TB),2022,10,6,8,71,11.8,19,0,1,0,0,0,0,13.1
Stefon Diggs (BUF),2022,10,12,16,128,10.7,25,1,0,0,0,0,0,12.8
Terry McLaurin (WAS),2022,10,8,11,128,16.0,41,4,0,0,0,0,0,12.8
Jalen Virgil (DEN),2022,10,1,1,66,66.0,66,4,1,0,0,0,0,12.6
DeAndre Carter (FA),2022,10,4,4,64,16.0,33,4,1,0,0,0,0,12.4
Trent Sherfield (BUF),2022,10,4,5,63,15.8,27,1,1,0,0,0,0,12.3
Amon-Ra St. Brown (DET),2022,10,10,11,119,11.9,22,2,0,1,2,0,0,12.1
Marquez Valdes-Scantling (KC),2022,10,3,4,60,20.0,36,2,1,0,0,0,0,12.0
Laviska Shenault Jr. (CAR),2022,10,3,4,17,5.7,8,0,0,2,42,1,0,11.9
George Pickens (PIT),2022,10,3,4,32,10.7,14,0,0,2,23,1,0,11.5
Julio Jones (FA),2022,10,3,5,53,17.7,31,2,1,0,0,0,0,11.3
Nico Collins (HOU),2022,10,5,10,49,9.8,13,0,1,0,0,0,0,10.9
Tyreek Hill (MIA),2022,10,5,6,44,8.8,20,1,1,0,0,0,0,10.4
Tyler Lockett (SEA),2022,10,3,5,42,14.0,21,1,1,0,0,0,0,10.2
Donovan Peoples-Jones (CLE),2022,10,5,9,99,19.8,38,3,0,0,0,0,0,9.9
Drake London (ATL),2022,10,5,6,38,7.6,14,0,1,0,0,0,0,9.8
DeAndre Hopkins (ARI),2022,10,10,14,98,9.8,25,1,0,0,0,0,0,9.8
Marquise Goodwin (CLE),2022,10,2,2,38,19.0,19,0,1,0,0,0,0,9.8
KhaDarel Hodge (FA),2022,10,2,2,37,18.5,25,1,1,0,0,0,0,9.7
Rondale Moore (ARI),2022,10,9,13,94,10.4,26,1,0,0,0,0,0,9.4
Van Jefferson (LAR),2022,10,3,3,27,9.0,19,0,1,0,0,0,0,8.7
DeVonta Smith (PHI),2022,10,6,8,39,6.5,15,0,1,0,0,0,1,7.9
DK Metcalf (SEA),2022,10,6,9,71,11.8,16,0,0,0,0,0,0,7.1
Chris Moore (FA),2022,10,3,6,70,23.3,25,3,0,0,0,0,0,7.0
A.J. Green (FA),2022,10,2,2,10,5.0,6,0,1,0,0,0,0,7.0
Lawrence Cager (NYG),2022,10,2,2,9,4.5,9,0,1,0,0,0,0,6.9
Zay Jones (JAC),2022,10,8,10,68,8.5,14,0,0,0,0,0,0,6.8
Courtland Sutton (DEN),2022,10,6,11,66,11.0,17,0,0,0,0,0,0,6.6
Jaylen Waddle (MIA),2022,10,4,5,66,16.5,29,1,0,0,0,0,0,6.6
Brandon Aiyuk (SF),2022,10,6,7,84,14.0,24,2,0,0,0,0,1,6.4
Diontae Johnson (PIT),2022,10,4,5,63,15.8,36,2,0,0,0,0,0,6.3
Kendall Hinton (DEN),2022,10,4,5,62,15.5,35,2,0,0,0,0,0,6.2
Quez Watkins (PHI),2022,10,4,4,80,20.0,50,4,0,0,0,0,1,6.0
Damiere Byrd (FA),2022,10,3,4,58,19.3,21,1,0,0,0,0,0,5.8
Darnell Mooney (CHI),2022,10,4,4,57,14.3,22,1,0,0,0,0,0,5.7
Isaiah McKenzie (IND),2022,10,4,4,37,9.3,15,0,0,1,18,0,0,5.5
Mike Evans (TB),2022,10,5,6,54,10.8,29,1,0,0,0,0,0,5.4
Michael Pittman Jr. (IND),2022,10,7,9,53,7.6,18,0,0,0,0,0,0,5.3
Deebo Samuel (SF),2022,10,2,6,24,12.0,16,0,0,4,27,0,0,5.1
Adam Thielen (CAR),2022,10,5,7,49,9.8,21,1,0,0,0,0,0,4.9
Sammy Watkins (FA),2022,10,3,3,47,15.7,23,1,0,0,0,0,0,4.7
Kalif Raymond (DET),2022,10,3,3,47,15.7,21,2,0,0,0,0,0,4.7
Allen Lazard (NYJ),2022,10,3,4,45,15.0,36,2,0,0,0,0,0,4.5
Joshua Palmer (LAC),2022,10,3,8,44,14.7,25,1,0,0,0,0,0,4.4
Allen Robinson II (LAR),2022,10,4,6,44,11.0,14,0,0,0,0,0,0,4.4
Tom Kennedy (DET),2022,10,1,2,44,44.0,44,3,0,0,0,0,0,4.4
Terrace Marshall Jr. (CAR),2022,10,1,2,43,43.0,43,3,0,0,0,0,0,4.3
Brandin Cooks (DAL),2022,10,4,7,37,9.3,25,1,0,1,5,0,0,4.2
Isaiah Hodgins (NYG),2022,10,2,2,41,20.5,26,1,0,0,0,0,0,4.1
Jauan Jennings (SF),2022,10,4,4,40,10.0,12,0,0,0,0,0,0,4.0
Curtis Samuel (WAS),2022,10,2,4,28,14.0,23,1,0,4,12,0,0,4.0
Chris Olave (NO),2022,10,3,5,40,13.3,14,0,0,0,0,0,0,4.0
K.J. Osborn (MIN),2022,10,4,11,35,8.8,20,1,0,1,2,0,0,3.7
Jarvis Landry (FA),2022,10,3,6,37,12.3,17,0,0,0,0,0,0,3.7
Michael Gallup (DAL),2022,10,4,7,35,8.8,23,1,0,0,0,0,0,3.5
Olamide Zaccheaus (FA),2022,10,2,4,34,17.0,28,1,0,0,0,0,0,3.4
JuJu Smith-Schuster (NE),2022,10,2,4,33,16.5,25,1,0,0,0,0,0,3.3
Marvin Jones Jr. (FA),2022,10,1,3,33,33.0,33,2,0,0,0,0,0,3.3
Ray-Ray McCloud III (SF),2022,10,1,1,33,33.0,33,2,0,0,0,0,0,3.3
Amari Cooper (CLE),2022,10,3,3,32,10.7,12,0,0,0,0,0,0,3.2
DJ Moore (CHI),2022,10,4,6,29,7.3,20,1,0,0,0,0,0,2.9
Scotty Miller (FA),2022,10,2,2,25,12.5,22,1,0,0,0,0,0,2.5
Treylon Burks (TEN),2022,10,3,6,24,8.0,15,0,0,0,0,0,0,2.4
David Bell (CLE),2022,10,3,5,24,8.0,13,0,0,0,0,0,0,2.4
Phillip Dorsett II (LV),2022,10,2,4,22,11.0,18,0,0,0,0,0,0,2.2
Mack Hollins (ATL),2022,10,2,6,18,9.0,12,0,0,1,0,0,0,1.8
Shi Smith (CAR),2022,10,1,1,17,17.0,17,0,0,0,0,0,0,1.7
Steven Sims Jr. (HOU),2022,10,1,2,15,15.0,15,0,0,2,2,0,0,1.7
Dante Pettis (FA),2022,10,1,1,9,9.0,9,0,0,1,8,0,0,1.7
Dyami Brown (WAS),2022,10,1,1,15,15.0,15,0,0,0,0,0,0,1.5
Wan'Dale Robinson (NYG),2022,10,2,2,20,10.0,11,0,0,1,-5,0,0,1.5
Ben Skowronek (LAR),2022,10,2,7,14,7.0,8,0,0,0,0,0,0,1.4
Jahan Dotson (WAS),2022,10,1,1,14,14.0,14,0,0,0,0,0,0,1.4
Justin Watson (FA),2022,10,1,1,12,12.0,12,0,0,0,0,0,0,1.2
Byron Pringle (FA),2022,10,1,2,12,12.0,12,0,0,0,0,0,0,1.2
Rashid Shaheed (NO),2022,10,1,1,12,12.0,12,0,0,0,0,0,0,1.2
Zach Pascal (ARI),2022,10,1,2,10,10.0,10,0,0,0,0,0,0,1.0
Robert Woods (HOU),2022,10,2,7,10,5.0,6,0,0,0,0,0,0,1.0
KaVontae Turpin (DAL),2022,10,1,1,9,9.0,9,0,0,0,0,0,0,0.9
Equanimeous St. Brown (CHI),2022,10,0,0,0,0.0,0,0,0,2,9,0,0,0.9
Chase Claypool (CHI),2022,10,1,2,8,8.0,8,0,0,0,0,0,0,0.8
A.J. Brown (PHI),2022,10,1,4,7,7.0,7,0,0,0,0,0,0,0.7
Brandon Powell (MIN),2022,10,0,1,0,0.0,0,0,0,1,7,0,0,0.7
Cedrick Wilson Jr. (MIA),2022,10,1,1,7,7.0,7,0,0,0,0,0,0,0.7
Khalil Shakir (BUF),2022,10,1,2,6,6.0,6,0,0,0,0,0,0,0.6
Skyy Moore (KC),2022,10,1,1,6,6.0,6,0,0,0,0,0,0,0.6
Gunner Olszewski (PIT),2022,10,1,1,4,4.0,4,0,0,0,0,0,0,0.4
Jamal Agnew (JAC),2022,10,3,4,4,1.3,6,0,0,0,0,0,0,0.4
Noah Brown (HOU),2022,10,1,4,3,3.0,3,0,0,0,0,0,0,0.3
Anthony Schwartz (CLE),2022,10,1,1,3,3.0,3,0,0,0,0,0,0,0.3
Keke Coutee (FA),2022,10,1,1,20,20.0,20,1,0,0,0,0,1,0.0
Tyrie Cleveland (PHI),2022,10,0,3,0,0.0,0,0,0,0,0,0,0,0.0
Greg Dortch (ARI),2022,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Cam Sims (LV),2022,10,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Jerry Jeudy (DEN),2022,10,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Jalen Reagor (MIN),2022,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Trinity Benson (DET),2022,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Stanley Berryhill III (DET),2022,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jalen Nailor (MIN),2022,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Britain Covey (PHI),2022,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
DJ Turner (LV),2022,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Michael Bandy (FA),2022,10,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Michael Woods II (CLE),2022,10,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Alec Pierce (IND),2022,10,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Jalen Tolbert (DAL),2022,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Montrell Washington (DEN),2022,10,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Dax Milne (WAS),2022,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jaelon Darden (CLE),2022,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Dee Eskridge (SEA),2022,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tre'Quan Smith (NO),2022,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Marken Michel (FA),2022,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Kenny Golladay (FA),2022,10,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Keelan Cole Sr. (LV),2022,10,0,2,0,0.0,0,0,0,0,0,0,0,0.0
C.J. Board (TEN),2022,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Kevin White (FA),2022,10,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Jake Kumerow (FA),2022,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Cooper Kupp (LAR),2022,10,3,5,-1,-0.3,2,0,0,0,0,0,0,-0.1
Amari Rodgers (HOU),2022,10,0,0,0,0.0,0,0,0,0,0,0,1,-2.0
Davante Adams (LV),2022,11,7,13,141,20.1,35,6,2,0,0,0,0,26.1
Amari Cooper (CLE),2022,11,8,12,113,14.1,25,2,2,0,0,0,0,23.3
Joshua Palmer (LAC),2022,11,8,10,106,13.3,50,4,2,0,0,0,0,22.6
Christian Watson (GB),2022,11,4,6,48,12.0,18,0,2,1,3,0,0,17.1
Chris Olave (NO),2022,11,5,6,102,20.4,53,4,1,0,0,0,0,16.2
Deebo Samuel (SF),2022,11,7,9,57,8.1,19,0,0,3,37,1,0,15.4
Tee Higgins (CIN),2022,11,9,13,148,16.4,33,3,0,0,0,0,0,14.8
George Pickens (PIT),2022,11,4,6,83,20.8,33,4,1,0,0,0,0,14.3
Brandon Aiyuk (SF),2022,11,2,4,20,10.0,13,0,2,0,0,0,0,14.0
Demarcus Robinson (FA),2022,11,9,9,128,14.2,31,4,0,0,0,0,0,12.8
Tutu Atwell (LAR),2022,11,1,1,62,62.0,62,4,1,0,0,0,0,12.2
Donovan Peoples-Jones (CLE),2022,11,5,6,61,12.2,27,2,1,0,0,0,0,12.1
Treylon Burks (TEN),2022,11,7,8,111,15.9,51,7,0,0,0,0,0,11.1
Stefon Diggs (BUF),2022,11,4,5,48,12.0,21,1,1,0,0,0,0,10.8
Richie James Jr. (FA),2022,11,3,3,48,16.0,20,1,1,0,0,0,0,10.8
Allen Robinson II (LAR),2022,11,4,5,47,11.8,17,0,1,0,0,0,0,10.7
Wan'Dale Robinson (NYG),2022,11,9,13,100,11.1,19,0,0,1,4,0,0,10.4
Greg Dortch (ARI),2022,11,9,10,103,11.4,47,3,0,0,0,0,0,10.3
Trenton Irwin (CIN),2022,11,3,4,42,14.0,32,2,1,0,0,0,0,10.2
Jarvis Landry (FA),2022,11,3,4,33,11.0,18,0,1,0,0,0,0,9.3
Quez Watkins (PHI),2022,11,2,2,31,15.5,22,1,1,0,0,0,0,9.1
DeAndre Hopkins (ARI),2022,11,9,12,91,10.1,17,0,0,0,0,0,0,9.1
Darnell Mooney (CHI),2022,11,4,5,29,7.3,16,0,1,0,0,0,0,8.9
Curtis Samuel (WAS),2022,11,1,2,10,10.0,10,0,0,2,18,1,0,8.8
Darius Slayton (NYG),2022,11,5,10,86,17.2,24,2,0,0,0,0,0,8.6
Amon-Ra St. Brown (DET),2022,11,7,8,76,10.9,32,2,0,1,4,0,0,8.0
Courtland Sutton (DEN),2022,11,5,7,80,16.0,23,2,0,0,0,0,0,8.0
DeVonta Smith (PHI),2022,11,6,9,78,13.0,24,1,0,0,0,0,0,7.8
Terrace Marshall Jr. (CAR),2022,11,3,6,76,25.3,34,3,0,0,0,0,0,7.6
Michael Pittman Jr. (IND),2022,11,6,7,75,12.5,24,1,0,0,0,0,0,7.5
Keenan Allen (LAC),2022,11,5,8,94,18.8,46,3,0,0,0,0,1,7.4
Randall Cobb (FA),2022,11,6,6,73,12.2,28,2,0,0,0,0,0,7.3
Brandin Cooks (DAL),2022,11,3,6,70,23.3,41,3,0,0,0,0,0,7.0
Robert Woods (HOU),2022,11,6,7,69,11.5,32,2,0,0,0,0,0,6.9
Gabe Davis (BUF),2022,11,5,7,68,13.6,28,1,0,0,0,0,0,6.8
Parris Campbell (NYG),2022,11,5,6,67,13.4,31,2,0,0,0,0,0,6.7
Justin Watson (FA),2022,11,3,4,67,22.3,29,2,0,0,0,0,0,6.7
Skyy Moore (KC),2022,11,5,6,63,12.6,18,0,0,0,0,0,0,6.3
Drake London (ATL),2022,11,1,3,2,2.0,2,0,1,0,0,0,0,6.2
Kendall Hinton (DEN),2022,11,3,3,57,19.0,32,2,0,0,0,0,0,5.7
Allen Lazard (NYJ),2022,11,5,11,57,11.4,23,1,0,0,0,0,0,5.7
Terry McLaurin (WAS),2022,11,4,7,55,13.8,19,0,0,1,1,0,0,5.6
Mack Hollins (ATL),2022,11,6,9,52,8.7,18,0,0,0,0,0,0,5.2
Jakobi Meyers (LV),2022,11,4,6,52,13.0,20,1,0,0,0,0,0,5.2
A.J. Green (FA),2022,11,5,9,50,10.0,18,0,0,0,0,0,0,5.0
Nico Collins (HOU),2022,11,5,7,48,9.6,22,1,0,0,0,0,0,4.8
CeeDee Lamb (DAL),2022,11,5,5,45,9.0,27,1,0,0,0,0,0,4.5
Tyler Boyd (CIN),2022,11,2,7,42,21.0,27,1,0,0,0,0,0,4.2
Noah Brown (HOU),2022,11,2,2,42,21.0,35,2,0,0,0,0,0,4.2
Van Jefferson (LAR),2022,11,3,5,41,13.7,20,1,0,0,0,0,0,4.1
Michael Gallup (DAL),2022,11,3,4,41,13.7,19,0,0,0,0,0,0,4.1
Kalif Raymond (DET),2022,11,3,7,33,11.0,21,1,0,1,7,0,0,4.0
A.J. Brown (PHI),2022,11,5,7,60,12.0,29,1,0,0,0,0,1,4.0
Gunner Olszewski (PIT),2022,11,2,3,39,19.5,31,2,0,0,0,0,0,3.9
Denzel Mims (NYJ),2022,11,2,6,35,17.5,34,2,0,0,0,0,0,3.5
Justin Jefferson (MIN),2022,11,3,5,33,11.0,15,0,0,0,0,0,0,3.3
DeAndre Carter (FA),2022,11,3,3,33,11.0,20,1,0,0,0,0,0,3.3
Damiere Byrd (FA),2022,11,2,2,29,14.5,19,0,0,0,0,0,0,2.9
Kenny Golladay (FA),2022,11,2,2,29,14.5,15,0,0,0,0,0,0,2.9
Alec Pierce (IND),2022,11,3,8,28,9.3,17,0,0,0,0,0,0,2.8
Nick Westbrook-Ikhine (TEN),2022,11,2,2,28,14.0,19,0,0,0,0,0,0,2.8
Adam Thielen (CAR),2022,11,2,3,25,12.5,15,0,0,0,0,0,0,2.5
Equanimeous St. Brown (CHI),2022,11,2,2,24,12.0,14,0,0,0,0,0,0,2.4
DJ Moore (CHI),2022,11,3,5,24,8.0,12,0,0,0,0,0,0,2.4
Chris Moore (FA),2022,11,5,7,20,4.0,11,0,0,1,3,0,0,2.3
Olamide Zaccheaus (FA),2022,11,1,2,9,9.0,9,0,0,1,13,0,0,2.2
David Bell (CLE),2022,11,4,5,22,5.5,8,0,0,0,0,0,0,2.2
Diontae Johnson (PIT),2022,11,4,5,21,5.3,8,0,0,1,1,0,0,2.2
Keelan Cole Sr. (LV),2022,11,1,2,21,21.0,21,1,0,0,0,0,0,2.1
Lawrence Cager (NYG),2022,11,2,3,20,10.0,13,0,0,0,0,0,0,2.0
DeVante Parker (NE),2022,11,2,2,19,9.5,10,0,0,0,0,0,0,1.9
Nelson Agholor (BAL),2022,11,2,3,18,9.0,11,0,0,0,0,0,0,1.8
Marquez Valdes-Scantling (KC),2022,11,1,4,18,18.0,18,0,0,0,0,0,0,1.8
Cam Sims (LV),2022,11,1,1,17,17.0,17,0,0,0,0,0,0,1.7
Elijah Moore (CLE),2022,11,2,4,17,8.5,13,0,0,0,0,0,0,1.7
K.J. Osborn (MIN),2022,11,2,3,17,8.5,12,0,0,0,0,0,0,1.7
Jahan Dotson (WAS),2022,11,1,2,13,13.0,13,0,0,1,3,0,0,1.6
Brandon Powell (MIN),2022,11,2,2,16,8.0,8,0,0,1,-1,0,0,1.5
Jalen Nailor (MIN),2022,11,1,3,15,15.0,15,0,0,0,0,0,0,1.5
Mike Williams (LAC),2022,11,1,1,15,15.0,15,0,0,0,0,0,0,1.5
Jalen Reagor (MIN),2022,11,1,1,14,14.0,14,0,0,0,0,0,0,1.4
Tom Kennedy (DET),2022,11,1,1,13,13.0,13,0,0,0,0,0,0,1.3
KhaDarel Hodge (FA),2022,11,1,1,13,13.0,13,0,0,0,0,0,0,1.3
Garrett Wilson (NYJ),2022,11,2,3,12,6.0,6,0,0,1,0,0,0,1.2
Chase Claypool (CHI),2022,11,2,3,11,5.5,6,0,0,0,0,0,0,1.1
Zach Pascal (ARI),2022,11,1,1,9,9.0,9,0,0,0,0,0,0,0.9
Isaiah Hodgins (NYG),2022,11,3,3,29,9.7,20,1,0,0,0,0,1,0.9
Kendrick Bourne (NE),2022,11,1,1,8,8.0,8,0,0,0,0,0,0,0.8
Jalen Tolbert (DAL),2022,11,1,1,8,8.0,8,0,0,0,0,0,0,0.8
Rashid Shaheed (NO),2022,11,1,2,8,8.0,8,0,0,0,0,0,0,0.8
Devin Duvernay (BAL),2022,11,1,1,3,3.0,3,0,0,1,4,0,0,0.7
Laviska Shenault Jr. (CAR),2022,11,4,4,7,1.8,5,0,0,0,0,0,0,0.7
Shi Smith (CAR),2022,11,4,5,26,6.5,10,0,0,0,0,0,1,0.6
Marquez Callaway (DEN),2022,11,1,1,6,6.0,6,0,0,0,0,0,0,0.6
Tyquan Thornton (NE),2022,11,1,2,5,5.0,5,0,0,0,0,0,0,0.5
Ben Skowronek (LAR),2022,11,1,4,4,4.0,4,0,0,0,0,0,0,0.4
Brandon Johnson (DEN),2022,11,1,2,2,2.0,2,0,0,0,0,0,0,0.2
Trent Taylor (CIN),2022,11,1,1,1,1.0,1,0,0,0,0,0,0,0.1
Jauan Jennings (SF),2022,11,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Tylan Wallace (BAL),2022,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Anthony Schwartz (CLE),2022,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Kadarius Toney (KC),2022,11,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Ray-Ray McCloud III (SF),2022,11,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Keke Coutee (FA),2022,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Byron Pringle (FA),2022,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
James Proche II (BAL),2022,11,0,2,0,0.0,0,0,0,0,0,0,0,0.0
KaVontae Turpin (DAL),2022,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Stanley Morgan Jr. (CIN),2022,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ashton Dulin (IND),2022,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Britain Covey (PHI),2022,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Velus Jones Jr. (CHI),2022,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Michael Bandy (FA),2022,11,0,1,0,0.0,0,0,0,0,0,0,0,0.0
DJ Turner (LV),2022,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Stone Smartt (LAC),2022,11,1,1,6,6.0,6,0,0,0,0,0,0,0.0
Montrell Washington (DEN),2022,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jacob Harris (LAR),2022,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
