,,,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RUSHING,RUSHING,RUSHING,MISC,STANDARD
Mecole Hardman (NYJ),2020,6,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Collin Johnson (NYG),2020,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Hakeem Butler (FA),2020,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
N'Keal Harry (FA),2020,6,0,2,0,0.0,0,0,0,0,0,0,0,0.0
James Proche II (BAL),2020,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Antonio Gandy-Golden (FA),2020,6,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Donovan Peoples-Jones (CLE),2020,6,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Quez Watkins (PHI),2020,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Lynn Bowden Jr. (NE),2020,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Brandon Powell (MIN),2020,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Nsimba Webster (CHI),2020,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Olamide Zaccheaus (FA),2020,6,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Malik Taylor (NYJ),2020,6,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Gunner Olszewski (PIT),2020,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ray-Ray McCloud III (SF),2020,6,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Kenny Stills (FA),2020,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
John Brown (FA),2020,6,0,4,0,0.0,0,0,0,0,0,0,0,0.0
Matthew Slater (NE),2020,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Andre Roberts (FA),2020,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ted Ginn Jr. (FA),2020,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Mack Hollins (ATL),2020,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Isaiah Ford (FA),2020,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Taywan Taylor (FA),2020,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
John Ross (FA),2020,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jaydon Mickens (NYG),2020,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Cyril Grayson Jr. (FA),2020,6,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Brandon Zylstra (FA),2020,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
DaeSean Hamilton (FA),2020,6,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Javon Wims (ARI),2020,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Equanimeous St. Brown (CHI),2020,6,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Richie James Jr. (FA),2020,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Deon Cain (FA),2020,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Marcus Kemp (WAS),2020,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Alex Erickson (WAS),2020,6,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Kevin White (FA),2020,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Seth Roberts (FA),2020,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Pharoh Cooper (ARI),2020,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
DeAndre Carter (FA),2020,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Lockett (SEA),2020,7,15,20,200,13.3,47,5,3,0,0,0,0,38.0
Davante Adams (LV),2020,7,13,16,196,15.1,45,6,2,0,0,0,0,31.6
A.J. Brown (PHI),2020,7,6,8,153,25.5,73,6,1,0,0,0,0,21.3
DJ Moore (CHI),2020,7,4,5,93,23.3,74,4,2,0,0,0,0,21.3
Diontae Johnson (PIT),2020,7,9,15,80,8.9,14,0,2,0,0,0,0,20.0
Scotty Miller (FA),2020,7,6,9,109,18.2,35,4,1,0,0,0,0,16.9
Nelson Agholor (BAL),2020,7,5,9,107,21.4,44,5,1,0,0,0,0,16.7
Tyler Boyd (CIN),2020,7,11,13,101,9.2,16,0,1,0,0,0,0,16.7
Christian Kirk (JAC),2020,7,5,8,37,7.4,16,0,2,0,0,0,0,15.7
Terry McLaurin (WAS),2020,7,7,11,90,12.9,52,4,1,0,0,0,0,15.0
Calvin Ridley (JAC),2020,7,5,7,69,13.8,27,1,1,0,0,0,0,14.9
Chris Godwin (TB),2020,7,9,9,88,9.8,23,1,1,0,0,0,0,14.8
Jalen Guyton (FA),2020,7,2,3,84,42.0,70,4,1,0,0,0,0,14.4
DeAndre Hopkins (ARI),2020,7,10,12,103,10.3,35,2,1,0,0,0,1,14.3
Tee Higgins (CIN),2020,7,5,5,71,14.2,27,1,1,1,7,0,0,13.8
Keenan Allen (LAC),2020,7,10,13,125,12.5,27,2,0,0,0,0,0,12.5
Sterling Shepard (NYG),2020,7,6,8,59,9.8,29,1,1,0,0,0,0,11.9
Donovan Peoples-Jones (CLE),2020,7,3,3,56,18.7,24,1,1,0,0,0,0,11.6
Brandon Aiyuk (SF),2020,7,6,7,115,19.2,35,4,0,0,0,0,0,11.5
Tyreek Hill (MIA),2020,7,6,10,55,9.2,15,0,1,0,0,0,0,11.5
Kenny Golladay (FA),2020,7,6,7,114,19.0,29,2,0,0,0,0,0,11.4
Curtis Samuel (WAS),2020,7,6,6,48,8.0,22,1,0,1,5,1,0,11.3
Cole Beasley (BUF),2020,7,11,12,112,10.2,23,1,0,0,0,0,0,11.2
Josh Reynolds (DET),2020,7,4,8,52,13.0,21,1,1,0,0,0,0,11.2
Rashard Higgins (FA),2020,7,6,6,110,18.3,30,5,0,0,0,0,0,11.0
Deonte Harty (BUF),2020,7,4,5,46,11.5,18,0,1,0,0,0,0,10.6
Greg Ward (PHI),2020,7,5,6,42,8.4,14,0,1,0,0,0,0,10.2
Golden Tate (FA),2020,7,1,2,39,39.0,39,2,1,0,0,0,0,9.9
Julio Jones (FA),2020,7,8,9,97,12.1,28,1,0,0,0,0,0,9.7
William Fuller V (FA),2020,7,3,6,35,11.7,24,1,1,0,0,0,0,9.5
Corey Davis (NYJ),2020,7,6,10,35,5.8,7,0,1,0,0,0,0,9.5
Randall Cobb (FA),2020,7,8,10,95,11.9,28,1,0,0,0,0,0,9.5
Chris Conley (TEN),2020,7,1,2,28,28.0,28,1,1,0,0,0,0,8.8
JuJu Smith-Schuster (NE),2020,7,9,14,85,9.4,28,2,0,0,0,0,0,8.5
Amari Cooper (CLE),2020,7,7,7,80,11.4,32,2,0,1,5,0,0,8.5
A.J. Green (FA),2020,7,7,13,82,11.7,22,1,0,0,0,0,0,8.2
Marvin Jones Jr. (FA),2020,7,5,6,80,16.0,23,2,0,0,0,0,0,8.0
Marquez Callaway (DEN),2020,7,8,10,75,9.4,15,0,0,0,0,0,0,7.5
Chosen Anderson (FA),2020,7,6,8,74,12.3,26,1,0,0,0,0,0,7.4
Joe Reed (CHI),2020,7,0,0,0,0.0,0,0,0,2,14,1,0,7.4
Travis Fulgham (FA),2020,7,5,11,73,14.6,40,3,0,0,0,0,0,7.3
Deebo Samuel (SF),2020,7,5,5,65,13.0,23,1,0,3,7,0,0,7.2
Allen Robinson II (LAR),2020,7,4,4,70,17.5,42,3,0,0,0,0,0,7.0
Mecole Hardman (NYJ),2020,7,2,2,57,28.5,38,2,0,1,13,0,0,7.0
Malik Taylor (NYJ),2020,7,2,2,6,3.0,5,0,1,0,0,0,0,6.6
Tyler Johnson (LV),2020,7,2,2,4,2.0,3,0,1,0,0,0,0,6.4
Danny Amendola (FA),2020,7,3,4,62,20.7,36,3,0,0,0,0,0,6.2
Jakobi Meyers (LV),2020,7,4,6,60,15.0,21,2,0,1,2,0,0,6.2
Larry Fitzgerald (FA),2020,7,8,8,62,7.8,12,0,0,0,0,0,0,6.2
Jarvis Landry (FA),2020,7,5,6,48,9.6,28,1,0,2,4,0,0,6.0
Brandin Cooks (DAL),2020,7,7,9,60,8.6,12,0,0,0,0,0,0,6.0
Byron Pringle (FA),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,6.0
Cooper Kupp (LAR),2020,7,6,6,43,7.2,13,0,0,1,16,0,0,5.9
John Hightower (LAC),2020,7,1,2,59,59.0,59,4,0,0,0,0,0,5.9
David Moore (FA),2020,7,3,3,54,18.0,18,0,0,1,4,0,0,5.8
Mike Thomas (BAL),2020,7,2,3,54,27.0,29,2,0,0,0,0,0,5.4
Tre'Quan Smith (NO),2020,7,4,4,54,13.5,23,2,0,0,0,0,0,5.4
Russell Gage (TB),2020,7,6,7,54,9.0,16,0,0,0,0,0,0,5.4
Stefon Diggs (BUF),2020,7,6,11,48,8.0,12,0,0,0,0,0,0,4.8
DeSean Jackson (FA),2020,7,3,5,34,11.3,15,0,0,1,12,0,0,4.6
Henry Ruggs III (FA),2020,7,2,3,35,17.5,29,1,0,1,10,0,0,4.5
Tim Patrick (DEN),2020,7,3,4,44,14.7,27,1,0,0,0,0,0,4.4
Laviska Shenault Jr. (CAR),2020,7,3,3,44,14.7,36,2,0,1,0,0,0,4.4
Denzel Mims (NYJ),2020,7,4,7,42,10.5,16,0,0,0,0,0,0,4.2
Hunter Renfrow (LV),2020,7,4,6,42,10.5,15,0,0,0,0,0,0,4.2
Darnell Mooney (CHI),2020,7,3,7,40,13.3,19,0,0,0,0,0,0,4.0
Mike Evans (TB),2020,7,2,2,37,18.5,22,1,0,0,0,0,0,3.7
Braxton Berrios (MIA),2020,7,4,7,35,8.8,22,1,0,0,0,0,0,3.5
KJ Hamler (DEN),2020,7,2,3,24,12.0,21,1,0,1,10,0,0,3.4
Kenny Stills (FA),2020,7,2,4,34,17.0,18,0,0,0,0,0,0,3.4
Breshad Perriman (FA),2020,7,2,2,27,13.5,19,0,0,0,0,0,0,2.7
DaeSean Hamilton (FA),2020,7,2,3,26,13.0,13,0,0,0,0,0,0,2.6
DJ Chark Jr. (CAR),2020,7,1,7,26,26.0,26,1,0,0,0,0,0,2.6
Robert Woods (HOU),2020,7,3,5,22,7.3,13,0,0,4,23,0,1,2.5
Darius Slayton (NYG),2020,7,2,3,23,11.5,12,0,0,0,0,0,0,2.3
DK Metcalf (SEA),2020,7,2,5,23,11.5,17,0,0,0,0,0,0,2.3
Cam Sims (LV),2020,7,1,1,22,22.0,22,1,0,0,0,0,0,2.2
Jerry Jeudy (DEN),2020,7,2,4,20,10.0,13,0,0,0,0,0,0,2.0
Anthony Miller (PIT),2020,7,3,5,20,6.7,8,0,0,0,0,0,0,2.0
Adam Humphries (FA),2020,7,1,3,19,19.0,19,0,0,0,0,0,0,1.9
Damiere Byrd (FA),2020,7,1,2,16,16.0,16,0,0,0,0,0,0,1.6
Van Jefferson (LAR),2020,7,1,1,14,14.0,14,0,0,0,0,0,0,1.4
Julian Edelman (FA),2020,7,1,3,13,13.0,13,0,0,0,0,0,0,1.3
Collin Johnson (NYG),2020,7,1,1,13,13.0,13,0,0,0,0,0,0,1.3
Keelan Cole Sr. (LV),2020,7,1,2,12,12.0,12,0,0,0,0,0,0,1.2
Ray-Ray McCloud III (SF),2020,7,2,2,12,6.0,9,0,0,0,0,0,0,1.2
Gabe Davis (BUF),2020,7,1,3,11,11.0,11,0,0,0,0,0,0,1.1
Marcus Kemp (WAS),2020,7,1,1,11,11.0,11,0,0,0,0,0,0,1.1
Tyron Johnson (SF),2020,7,0,1,0,0.0,0,0,0,2,10,0,0,1.0
Marquez Valdes-Scantling (KC),2020,7,0,4,0,0.0,0,0,0,1,9,0,0,0.9
J.J. Arcega-Whiteside (FA),2020,7,1,1,8,8.0,8,0,0,0,0,0,0,0.8
Javon Wims (ARI),2020,7,1,2,8,8.0,8,0,0,0,0,0,0,0.8
Andy Isabella (BAL),2020,7,1,3,7,7.0,7,0,0,0,0,0,0,0.7
N'Keal Harry (FA),2020,7,1,2,6,6.0,6,0,0,0,0,0,0,0.6
Austin Carr (FA),2020,7,1,1,6,6.0,6,0,0,0,0,0,0,0.6
Demarcus Robinson (FA),2020,7,1,1,4,4.0,4,0,0,0,0,0,0,0.4
Brandon Zylstra (FA),2020,7,1,1,4,4.0,4,0,0,0,0,0,0,0.4
Brandon Powell (MIN),2020,7,1,2,4,4.0,4,0,0,0,0,0,0,0.4
Mike Williams (LAC),2020,7,1,3,4,4.0,4,0,0,0,0,0,0,0.4
Isaiah McKenzie (IND),2020,7,2,2,14,7.0,8,0,0,1,-11,0,0,0.3
CeeDee Lamb (DAL),2020,7,0,5,0,0.0,0,0,0,1,1,0,0,0.1
Nick Westbrook-Ikhine (TEN),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Freddie Swain (MIA),2020,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Hakeem Butler (FA),2020,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Vyncint Smith (IND),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Justin Watson (FA),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jeff Badet (FA),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Rico Gafford (FA),2020,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Trent Sherfield (BUF),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Christian Blake (FA),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Gunner Olszewski (PIT),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Darrius Shepherd (FA),2020,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Austin Mack (FA),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyrie Cleveland (PHI),2020,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Nsimba Webster (CHI),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Alex Bachman (HOU),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Olamide Zaccheaus (FA),2020,7,0,0,0,0.0,0,0,0,1,0,0,0,0.0
Jeff Smith (NYJ),2020,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Tony Brown (FA),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Odell Beckham Jr. (FA),2020,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Matthew Slater (NE),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Andre Roberts (FA),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Duke Williams (FA),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jaydon Mickens (NYG),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Noah Brown (HOU),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Zay Jones (JAC),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Marvin Hall (FA),2020,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Alex Erickson (WAS),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Kalif Raymond (DET),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Trent Taylor (CIN),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Kendrick Bourne (NE),2020,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Equanimeous St. Brown (CHI),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Auden Tate (ARI),2020,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Richie James Jr. (FA),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Cedrick Wilson Jr. (MIA),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Michael Gallup (DAL),2020,7,0,2,0,0.0,0,0,0,0,0,0,0,0.0
James Washington (FA),2020,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Jamal Agnew (JAC),2020,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Justin Hardee (NYJ),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Seth Roberts (FA),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Dontrelle Inman (FA),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Pharoh Cooper (ARI),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
DeAndre Carter (FA),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Chase Claypool (CHI),2020,7,1,1,-2,-2.0,0,0,0,0,0,0,0,-0.2
Dede Westbrook (FA),2020,7,0,0,0,0.0,0,0,0,0,0,0,1,-2.0
DK Metcalf (SEA),2020,8,12,15,161,13.4,46,5,2,0,0,0,0,28.1
Davante Adams (LV),2020,8,7,11,53,7.6,15,0,3,0,0,0,0,23.3
Tyreek Hill (MIA),2020,8,4,6,98,24.5,41,5,2,0,0,0,0,21.8
Robert Woods (HOU),2020,8,7,8,85,12.1,26,1,1,2,9,1,0,21.4
Corey Davis (NYJ),2020,8,8,10,128,16.0,27,3,1,0,0,0,0,18.8
Curtis Samuel (WAS),2020,8,4,5,31,7.8,29,1,1,3,23,1,0,17.4
Mike Williams (LAC),2020,8,5,8,99,19.8,36,3,1,1,1,0,0,16.0
Marvin Jones Jr. (FA),2020,8,3,7,39,13.0,25,1,2,0,0,0,0,15.9
Mecole Hardman (NYJ),2020,8,7,9,96,13.7,30,2,1,0,0,0,0,15.6
Brandon Aiyuk (SF),2020,8,8,10,91,11.4,33,2,1,0,0,0,0,15.1
Allen Robinson II (LAR),2020,8,6,7,87,14.5,28,2,1,0,0,0,0,14.7
DaeSean Hamilton (FA),2020,8,4,5,82,20.5,40,3,1,0,0,0,0,14.2
Travis Fulgham (FA),2020,8,6,7,78,13.0,32,2,1,0,0,0,0,13.8
Julio Jones (FA),2020,8,7,10,137,19.6,28,5,0,0,0,0,0,13.7
Tyler Boyd (CIN),2020,8,6,7,67,11.2,18,0,1,2,9,0,0,13.6
Darnell Mooney (CHI),2020,8,5,6,69,13.8,50,4,1,0,0,0,0,12.9
Keenan Allen (LAC),2020,8,9,12,67,7.4,22,1,1,0,0,0,0,12.7
Demarcus Robinson (FA),2020,8,4,5,63,15.8,26,1,1,0,0,0,0,12.3
Mike Evans (TB),2020,8,5,7,55,11.0,20,1,1,0,0,0,0,11.5
Marvin Hall (FA),2020,8,4,7,113,28.3,73,4,0,0,0,0,0,11.3
Cooper Kupp (LAR),2020,8,11,20,110,10.0,22,1,0,0,0,0,0,11.0
David Moore (FA),2020,8,3,3,18,6.0,7,0,1,2,28,0,0,10.6
Willie Snead IV (FA),2020,8,5,7,106,21.2,34,5,0,0,0,0,0,10.6
Jalen Reagor (MIN),2020,8,3,6,16,5.3,8,0,1,1,6,0,0,10.2
Golden Tate (FA),2020,8,2,3,31,15.5,19,0,1,0,0,0,0,9.8
Stefon Diggs (BUF),2020,8,6,9,92,15.3,41,4,0,0,0,0,0,9.2
Hunter Renfrow (LV),2020,8,4,4,26,6.5,11,0,1,0,0,0,0,8.6
A.J. Brown (PHI),2020,8,4,7,24,6.0,9,0,1,0,0,0,0,8.4
Tee Higgins (CIN),2020,8,6,9,78,13.0,24,2,0,2,6,0,0,8.4
Chase Claypool (CHI),2020,8,5,9,42,8.4,10,0,1,0,0,0,1,8.2
Kendrick Bourne (NE),2020,8,8,10,81,10.1,20,1,0,0,0,0,0,8.1
Miles Boykin (FA),2020,8,2,3,20,10.0,14,0,1,0,0,0,0,8.0
Jakobi Meyers (LV),2020,8,6,10,58,9.7,16,0,0,0,0,0,0,7.8
Jakeem Grant Sr. (CLE),2020,8,1,2,15,15.0,15,0,0,0,0,0,0,7.5
Sterling Shepard (NYG),2020,8,8,10,74,9.3,20,1,0,0,0,0,0,7.4
KJ Hamler (DEN),2020,8,3,3,13,4.3,7,0,1,0,0,0,0,7.3
Jerry Jeudy (DEN),2020,8,4,10,73,18.3,43,3,0,0,0,0,0,7.3
Anthony Miller (PIT),2020,8,8,11,73,9.1,16,0,0,0,0,0,0,7.3
JuJu Smith-Schuster (NE),2020,8,7,8,67,9.6,24,1,0,0,0,0,0,6.7
Auden Tate (ARI),2020,8,7,7,65,9.3,15,0,0,0,0,0,0,6.5
Marquise Brown (ARI),2020,8,1,2,3,3.0,3,0,1,0,0,0,0,6.3
DeVante Parker (NE),2020,8,1,2,3,3.0,3,0,1,0,0,0,0,6.3
Michael Gallup (DAL),2020,8,7,12,61,8.7,14,0,0,0,0,0,0,6.1
Darius Slayton (NYG),2020,8,5,9,56,11.2,14,0,0,0,0,0,0,5.6
DJ Moore (CHI),2020,8,2,6,55,27.5,42,3,0,0,0,0,0,5.5
Danny Amendola (FA),2020,8,3,4,54,18.0,24,1,0,0,0,0,0,5.4
Jarvis Landry (FA),2020,8,4,11,52,13.0,25,1,0,0,0,0,0,5.2
Chosen Anderson (FA),2020,8,5,8,48,9.6,27,1,0,0,0,0,0,4.8
CeeDee Lamb (DAL),2020,8,4,5,27,6.8,12,0,0,1,19,0,0,4.6
Josh Reynolds (DET),2020,8,4,9,44,11.0,15,0,0,0,0,0,0,4.4
Zach Pascal (ARI),2020,8,3,6,44,14.7,20,1,0,0,0,0,0,4.4
Tre'Quan Smith (NO),2020,8,5,7,43,8.6,14,0,0,0,0,0,0,4.3
Calvin Ridley (JAC),2020,8,3,4,42,14.0,19,0,0,0,0,0,0,4.2
Denzel Mims (NYJ),2020,8,2,3,42,21.0,27,1,0,0,0,0,0,4.2
Scotty Miller (FA),2020,8,3,6,35,11.7,19,0,0,1,7,0,0,4.2
Damiere Byrd (FA),2020,8,3,4,39,13.0,22,1,0,0,0,0,0,3.9
Marcus Johnson (FA),2020,8,2,4,39,19.5,21,1,0,0,0,0,0,3.9
Devin Duvernay (BAL),2020,8,1,3,39,39.0,39,2,0,0,0,0,0,3.9
Jaydon Mickens (NYG),2020,8,5,8,36,7.2,9,0,0,0,0,0,0,3.6
Tyler Johnson (LV),2020,8,2,2,35,17.5,20,1,0,0,0,0,0,3.5
Braxton Berrios (MIA),2020,8,8,11,34,4.3,15,0,0,0,0,0,0,3.4
Tyler Lockett (SEA),2020,8,4,5,33,8.3,12,0,0,0,0,0,0,3.3
Trent Taylor (CIN),2020,8,3,5,32,10.7,29,1,0,0,0,0,0,3.2
Jeff Smith (NYJ),2020,8,3,8,29,9.7,15,0,0,0,0,0,0,2.9
Adam Thielen (CAR),2020,8,3,4,27,9.0,12,0,0,0,0,0,0,2.7
Justin Jefferson (MIN),2020,8,3,4,26,8.7,12,0,0,0,0,0,0,2.6
Malik Taylor (NYJ),2020,8,1,1,26,26.0,26,1,0,0,0,0,0,2.6
Russell Gage (TB),2020,8,2,3,25,12.5,19,0,0,0,0,0,0,2.5
Cole Beasley (BUF),2020,8,2,2,24,12.0,12,0,0,0,0,0,0,2.4
Marquez Valdes-Scantling (KC),2020,8,1,1,19,19.0,19,0,0,1,4,0,0,2.3
Van Jefferson (LAR),2020,8,2,2,23,11.5,15,0,0,0,0,0,0,2.3
Byron Pringle (FA),2020,8,3,4,22,7.3,13,0,0,0,0,0,0,2.2
John Brown (FA),2020,8,1,2,21,21.0,21,1,0,0,0,0,0,2.1
A.J. Green (FA),2020,8,2,5,19,9.5,13,0,0,0,0,0,0,1.9
Deonte Harty (BUF),2020,8,3,3,19,6.3,8,0,0,1,-2,0,0,1.7
Chad Beebe (FA),2020,8,1,1,16,16.0,16,0,0,0,0,0,0,1.6
Preston Williams (CAR),2020,8,2,5,15,7.5,8,0,0,0,0,0,0,1.5
Christian Blake (FA),2020,8,2,2,14,7.0,7,0,0,0,0,0,0,1.4
Rashard Higgins (FA),2020,8,1,3,14,14.0,14,0,0,0,0,0,0,1.4
Isaiah Zuber (LV),2020,8,1,1,13,13.0,13,0,0,0,0,0,0,1.3
Vyncint Smith (IND),2020,8,1,1,13,13.0,13,0,0,0,0,0,0,1.3
Ashton Dulin (IND),2020,8,1,1,13,13.0,13,0,0,0,0,0,0,1.3
Equanimeous St. Brown (CHI),2020,8,1,3,12,12.0,12,0,0,0,0,0,0,1.2
Greg Ward (PHI),2020,8,3,5,10,3.3,6,0,0,1,2,0,0,1.2
Jamal Agnew (JAC),2020,8,0,0,0,0.0,0,0,0,1,11,0,0,1.1
Kalif Raymond (DET),2020,8,1,1,11,11.0,11,0,0,0,0,0,0,1.1
Austin Carr (FA),2020,8,1,1,10,10.0,10,0,0,0,0,0,0,1.0
Isaiah Ford (FA),2020,8,1,1,10,10.0,10,0,0,0,0,0,0,1.0
T.Y. Hilton (FA),2020,8,2,2,9,4.5,5,0,0,0,0,0,0,0.9
Henry Ruggs III (FA),2020,8,2,4,8,4.0,4,0,0,1,1,0,0,0.9
Javon Wims (ARI),2020,8,1,1,9,9.0,9,0,0,0,0,0,0,0.9
Michael Pittman Jr. (IND),2020,8,1,1,6,6.0,6,0,0,0,0,0,0,0.6
Gunner Olszewski (PIT),2020,8,0,0,0,0.0,0,0,0,1,6,0,0,0.6
Ray-Ray McCloud III (SF),2020,8,1,1,6,6.0,6,0,0,0,0,0,0,0.6
Diontae Johnson (PIT),2020,8,1,3,6,6.0,6,0,0,0,0,0,0,0.6
Darrius Shepherd (FA),2020,8,1,1,6,6.0,6,0,0,0,0,0,0,0.6
Amari Cooper (CLE),2020,8,1,5,5,5.0,5,0,0,0,0,0,0,0.5
Malcolm Perry (FA),2020,8,1,1,10,10.0,10,0,0,1,-5,0,0,0.5
Tommylee Lewis (FA),2020,8,1,1,5,5.0,5,0,0,0,0,0,0,0.5
Jalen Guyton (FA),2020,8,1,4,3,3.0,3,0,0,0,0,0,0,0.3
Nick Westbrook-Ikhine (TEN),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Freddie Swain (MIA),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
K.J. Osborn (MIN),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Justin Watson (FA),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Brandon Powell (MIN),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
J.J. Arcega-Whiteside (FA),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
KhaDarel Hodge (FA),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
KJ Hill Jr. (FA),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
John Hightower (LAC),2020,8,0,3,0,0.0,0,0,0,0,0,0,0,0.0
James Proche II (BAL),2020,8,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Austin Mack (FA),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyrie Cleveland (PHI),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Gabe Davis (BUF),2020,8,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Joe Reed (CHI),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Penny Hart (SEA),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Bisi Johnson (FA),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jason Moore Jr. (FA),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Nsimba Webster (CHI),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Olamide Zaccheaus (FA),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Donovan Peoples-Jones (CLE),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Dwayne Harris (FA),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Matthew Slater (NE),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Andre Roberts (FA),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
