Player,TEAM,POS,DPCHT,G,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_LG,rec_LG_mean,rec_20,rec_20_mean,rec_TD,rec_TD_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_TD,rush_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score
DeSean Jackson,FA,WR,41.0,14,20,1.43,34,2.43,454,32.43,22.7,75,23.86,19,1.36,2,0.14,1,0.07,4,0.29,4.0,0,0.0,21,1.5,35,2.5,1,0.07,0.05,1.0,55.8,3.99,1.6,5.85,4.07,11,1,0,1,1,0.17,0.18,2.93,65.8,4.7,2.1,6.26,4.86,11,1,0,2,0,0.17,0.18,3.51,75.8,5.41,2.6,6.69,5.67,11,1,0,2,0,0.17,0.18,4.1
Jalen Reagor,MIN,WR,3.0,17,33,1.94,57,3.35,299,17.59,9.06,34,11.24,5,0.29,2,0.12,10,0.59,32,1.88,3.2,0,0.0,43,2.53,67,3.94,0,0.0,0.0,1.0,45.1,2.65,2.1,3.24,3.14,15,1,1,0,0,0.06,0.0,2.78,61.6,3.62,2.6,3.91,4.22,13,3,1,0,0,0.06,0.0,3.49,78.1,4.59,3.1,4.62,5.28,13,3,0,1,0,0.06,0.08,4.22
Albert Wilson,FA,WR,16.0,10,25,2.5,39,3.9,213,21.3,8.52,64,14.1,4,0.4,0,0.0,4,0.4,17,1.7,4.25,0,0.0,29,2.9,43,4.3,0,0.0,0.0,0.96,23.0,2.3,1.45,3.0,2.78,9,0,1,0,0,0.11,0.0,2.31,35.5,3.55,2.7,3.49,4.25,9,0,1,0,0,0.11,0.0,3.49,48.0,4.8,3.95,4.11,5.68,9,0,1,0,0,0.11,0.0,4.65
Adam Humphries,FA,WR,24.0,17,41,2.41,62,3.65,383,22.53,9.34,27,11.59,4,0.24,0,0.0,0,0.0,0,0.0,0.0,0,0.0,41,2.41,62,3.65,0,0.0,0.0,1.0,38.3,2.25,1.9,1.95,3.03,16,1,0,0,0,0.0,0.0,2.58,58.8,3.46,2.4,2.52,4.5,15,2,0,0,0,0.0,0.0,3.47,79.3,4.66,3.4,3.17,5.89,15,2,0,0,0,0.0,0.0,4.55
Chris Conley,TEN,WR,2.0,14,22,1.57,37,2.64,323,23.07,14.68,41,14.64,10,0.71,2,0.14,1,0.07,3,0.21,3.0,0,0.0,23,1.64,38,2.71,1,0.07,0.04,1.0,42.6,3.04,1.65,4.09,3.4,12,0,2,0,0,0.17,0.0,2.63,53.6,3.83,2.55,4.54,4.29,12,0,2,0,0,0.17,0.0,3.43,64.6,4.61,3.3,5.02,5.19,12,0,2,0,0,0.17,0.0,4.18
Demarcus Robinson,FA,WR,38.0,15,25,1.67,41,2.73,264,17.6,10.56,33,12.4,4,0.27,3,0.2,0,0.0,0,0.0,0.0,0,0.0,25,1.67,41,2.73,0,0.0,0.0,1.0,44.4,2.96,1.7,3.81,3.37,12,1,2,0,0,0.15,0.0,2.63,56.9,3.79,2.5,4.17,4.35,12,1,2,0,0,0.15,0.0,3.43,69.4,4.63,3.5,4.55,5.34,12,1,2,0,0,0.15,0.0,4.33
Chris Moore,FA,WR,44.5,10,21,2.1,22,2.2,227,22.7,10.81,67,15.1,7,0.7,2,0.2,0,0.0,0,0.0,0.0,0,0.0,21,2.1,22,2.2,0,0.0,0.0,0.96,34.7,3.47,1.2,5.61,3.59,8,0,1,1,0,0.25,0.12,2.44,45.2,4.52,2.05,6.3,4.67,8,0,1,1,0,0.25,0.12,3.28,55.7,5.57,2.8,7.04,5.76,7,1,1,1,0,0.25,0.14,4.09
Brandon Zylstra,FA,WR,46.0,12,18,1.5,25,2.08,250,20.83,13.89,55,13.75,7,0.58,1,0.08,0,0.0,0,0.0,0.0,0,0.0,18,1.5,25,2.08,0,0.0,0.0,1.0,31.0,2.58,1.75,3.17,3.08,10,1,1,0,0,0.09,0.0,2.43,40.0,3.33,2.75,3.7,3.93,10,1,1,0,0,0.09,0.0,3.26,49.0,4.08,3.55,4.28,4.78,9,2,1,0,0,0.09,0.0,4.0
Parris Campbell,NYG,WR,4.0,6,10,1.67,20,3.33,162,27.0,16.2,51,19.17,6,1.0,1,0.17,0,0.0,0,0.0,0.0,0,0.0,10,1.67,20,3.33,0,0.0,0.0,0.78,22.2,3.7,2.3,4.09,4.14,5,0,1,0,0,0.2,0.0,2.61,27.2,4.53,3.05,4.27,5.16,4,1,1,0,0,0.2,0.0,3.23,32.2,5.37,3.8,4.55,6.19,4,1,1,0,0,0.2,0.0,3.86
James Washington,FA,WR,32.0,15,24,1.6,44,2.93,285,19.0,11.88,42,11.33,8,0.53,2,0.13,2,0.13,13,0.87,6.5,0,0.0,26,1.73,46,3.07,0,0.0,0.0,1.0,41.8,2.79,1.0,3.73,3.19,12,2,1,0,0,0.07,0.0,2.23,53.8,3.59,2.0,4.27,4.08,12,2,1,0,0,0.07,0.0,3.08,65.8,4.39,3.0,4.85,4.98,12,2,1,0,0,0.07,0.0,3.93
Malik Turner,IND,WR,3.0,7,12,1.71,16,2.29,149,21.29,12.42,61,15.14,4,0.57,3,0.43,0,0.0,0,0.0,0.0,0,0.0,12,1.71,16,2.29,0,0.0,0.0,0.84,32.9,4.7,1.0,6.88,4.61,5,0,0,2,0,0.4,0.4,2.56,38.9,5.56,1.5,7.69,5.46,5,0,0,2,0,0.4,0.4,3.06,44.9,6.41,2.0,8.5,6.33,5,0,0,2,0,0.4,0.4,3.58
Chester Rogers,FA,WR,37.0,16,30,1.88,43,2.69,301,18.81,10.03,39,10.81,4,0.25,1,0.06,1,0.06,9,0.56,9.0,0,0.0,31,1.94,44,2.75,1,0.06,0.03,1.0,35.0,2.19,1.3,2.32,2.82,13,3,0,0,0,0.0,0.0,2.13,50.0,3.12,2.05,2.85,3.94,13,3,0,0,0,0.0,0.0,2.97,65.0,4.06,2.85,3.47,5.01,14,2,0,0,0,0.0,0.0,3.81
Ray-Ray McCloud III,SF,WR,3.0,16,39,2.44,66,4.12,277,17.31,7.1,24,9.06,2,0.12,0,0.0,2,0.12,15,0.94,7.5,0,0.0,41,2.56,68,4.25,1,0.06,0.02,1.0,27.2,1.7,1.35,1.92,2.3,15,1,0,0,0,0.0,0.0,2.07,46.7,2.92,1.95,3.09,3.6,15,0,1,0,0,0.07,0.0,2.96,66.2,4.14,2.7,4.31,4.84,14,1,1,0,0,0.07,0.0,3.85
James Proche II,BAL,WR,4.0,7,16,2.29,20,2.86,202,28.86,12.62,32,13.86,3,0.43,0,0.0,0,0.0,0,0.0,0.0,0,0.0,16,2.29,20,2.86,0,0.0,0.0,0.84,20.2,2.89,1.5,3.3,3.4,5,2,0,0,0,0.0,0.0,2.09,28.2,4.03,2.5,4.6,4.5,5,1,1,0,0,0.17,0.0,2.95,36.2,5.17,3.5,5.92,5.59,5,0,2,0,0,0.4,0.0,3.83
Cam Sims,LV,WR,7.0,12,15,1.25,23,1.92,211,17.58,14.07,43,12.08,4,0.33,2,0.17,1,0.08,7,0.58,7.0,0,0.0,16,1.33,24,2.0,0,0.0,0.0,1.0,33.8,2.82,1.5,3.94,3.18,10,1,1,0,0,0.09,0.0,2.35,41.3,3.44,2.1,4.43,3.88,10,1,1,0,0,0.09,0.0,2.94,48.8,4.07,2.85,4.96,4.59,9,2,1,0,0,0.09,0.0,3.59
Marquise Goodwin,CLE,WR,4.0,14,20,1.43,40,2.86,313,22.36,15.65,50,14.64,10,0.71,1,0.07,2,0.14,-1,-0.07,-0.5,0,0.0,22,1.57,42,3.0,0,0.0,0.0,1.0,37.2,2.66,1.25,4.27,2.94,13,0,0,1,0,0.08,0.08,2.24,47.2,3.37,2.0,4.78,3.73,13,0,0,1,0,0.08,0.08,2.94,57.2,4.09,2.75,5.33,4.53,12,1,0,1,0,0.08,0.08,3.64
Mohamed Sanu Sr.,FA,WR,34.5,8,15,1.88,24,3.0,177,22.12,11.8,21,11.25,1,0.12,0,0.0,0,0.0,0,0.0,0.0,0,0.0,15,1.88,24,3.0,0,0.0,0.0,0.88,17.7,2.21,1.75,1.99,2.96,8,0,0,0,0,0.0,0.0,2.14,25.2,3.15,2.5,2.59,4.07,7,1,0,0,0,0.0,0.0,2.88,32.7,4.09,3.25,3.22,5.14,7,1,0,0,0,0.0,0.0,3.6
John Ross,FA,WR,42.0,9,11,1.22,20,2.22,224,24.89,20.36,51,17.22,5,0.56,1,0.11,1,0.11,16,1.78,16.0,0,0.0,12,1.33,21,2.33,0,0.0,0.0,0.93,30.0,3.33,1.6,4.46,3.65,7,1,0,1,0,0.12,0.14,2.49,35.5,3.94,1.8,4.92,4.34,7,1,0,1,0,0.12,0.14,2.87,41.0,4.56,2.3,5.39,5.04,7,1,0,1,0,0.12,0.14,3.37
Tavon Austin,FA,WR,30.0,12,24,2.0,38,3.17,213,17.75,8.88,25,10.25,2,0.17,1,0.08,3,0.25,21,1.75,7.0,0,0.0,27,2.25,41,3.42,1,0.08,0.04,1.0,27.4,2.28,0.85,3.27,2.7,10,2,0,0,0,0.0,0.0,1.94,39.4,3.28,1.5,4.02,3.8,9,2,1,0,0,0.09,0.0,2.77,51.4,4.28,2.0,4.85,4.86,9,2,1,0,0,0.09,0.0,3.48
Tajae Sharpe,FA,WR,39.0,14,25,1.79,37,2.64,230,16.43,9.2,17,8.64,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,25,1.79,37,2.64,0,0.0,0.0,1.0,23.0,1.64,1.1,1.81,2.25,14,0,0,0,0,0.0,0.0,1.77,35.5,2.54,2.1,2.48,3.31,12,2,0,0,0,0.0,0.0,2.7,48.0,3.43,2.85,3.17,4.33,12,2,0,0,0,0.0,0.0,3.5
Kendall Hinton,DEN,WR,7.0,11,15,1.36,23,2.09,175,15.91,11.67,40,12.36,4,0.36,1,0.09,0,0.0,0,0.0,0.0,0,0.0,15,1.36,23,2.09,0,0.0,0.0,1.0,23.5,2.14,1.5,2.52,2.69,10,1,0,0,0,0.0,0.0,2.1,31.0,2.82,2.0,2.96,3.52,10,1,0,0,0,0.0,0.0,2.69,38.5,3.5,2.5,3.48,4.32,9,2,0,0,0,0.0,0.0,3.28
Isaiah Ford,FA,WR,50.0,9,12,1.33,16,1.78,161,17.89,13.42,52,11.67,5,0.56,2,0.22,0,0.0,0,0.0,0.0,0,0.0,12,1.33,16,1.78,0,0.0,0.0,0.93,28.1,3.12,1.1,3.49,3.63,6,3,0,0,0,0.0,0.0,2.14,34.1,3.79,1.6,3.99,4.39,7,2,0,0,0,0.0,0.0,2.66,40.1,4.46,2.1,4.52,5.15,6,2,1,0,0,0.12,0.0,3.25
Dee Eskridge,SEA,WR,4.0,8,10,1.25,20,2.5,64,8.0,6.4,17,6.5,0,0.0,1,0.12,4,0.5,59,7.38,14.75,0,0.0,14,1.75,24,3.0,0,0.0,0.0,0.88,18.3,2.29,1.35,3.25,2.71,7,0,1,0,0,0.14,0.0,1.94,23.3,2.91,2.35,3.64,3.45,7,0,1,0,0,0.14,0.0,2.64,28.3,3.54,3.35,4.07,4.2,7,0,1,0,0,0.14,0.0,3.33
N'Keal Harry,FA,WR,44.5,10,12,1.2,22,2.2,184,18.4,15.33,43,15.0,5,0.5,0,0.0,0,0.0,0,0.0,0.0,0,0.0,12,1.2,22,2.2,1,0.1,0.08,0.96,16.4,1.64,1.45,1.94,2.21,10,0,0,0,0,0.0,0.0,1.8,22.4,2.24,2.45,2.24,3.0,10,0,0,0,0,0.0,0.0,2.58,28.4,2.84,3.45,2.56,3.78,10,0,0,0,0,0.0,0.0,3.35
Noah Brown,HOU,WR,3.0,10,16,1.6,25,2.5,184,18.4,11.5,27,10.7,3,0.3,0,0.0,0,0.0,0,0.0,0.0,0,0.0,16,1.6,25,2.5,0,0.0,0.0,0.96,18.4,1.84,1.15,1.99,2.46,10,0,0,0,0,0.0,0.0,1.81,26.4,2.64,1.85,2.83,3.33,9,1,0,0,0,0.0,0.0,2.49,34.4,3.44,2.35,3.71,4.18,9,1,0,0,0,0.0,0.0,3.08
Trinity Benson,DET,WR,5.0,7,10,1.43,22,3.14,103,14.71,10.3,24,10.29,2,0.29,0,0.0,0,0.0,0,0.0,0.0,0,0.0,10,1.43,22,3.14,0,0.0,0.0,0.84,10.3,1.47,1.7,1.17,2.25,7,0,0,0,0,0.0,0.0,1.75,15.3,2.19,2.7,1.61,3.18,7,0,0,0,0,0.0,0.0,2.48,20.3,2.9,3.4,2.11,4.06,7,0,0,0,0,0.0,0.0,3.07
Ashton Dulin,IND,WR,4.0,16,13,0.81,22,1.38,173,10.81,13.31,62,10.69,5,0.31,2,0.12,3,0.19,32,2.0,10.67,0,0.0,16,1.0,25,1.56,0,0.0,0.0,1.0,32.5,2.03,1.15,3.23,2.41,14,1,1,0,0,0.07,0.0,1.79,39.0,2.44,1.8,3.31,2.96,15,0,1,0,0,0.07,0.0,2.33,45.5,2.84,2.3,3.44,3.52,15,0,1,0,0,0.07,0.0,2.81
Dyami Brown,WAS,WR,2.5,10,12,1.2,25,2.5,165,16.5,13.75,48,13.3,5,0.5,0,0.0,1,0.1,-4,-0.4,-4.0,0,0.0,13,1.3,26,2.6,0,0.0,0.0,0.96,16.1,1.61,1.25,1.92,2.17,10,0,0,0,0,0.0,0.0,1.74,22.1,2.21,1.75,2.39,2.91,10,0,0,0,0,0.0,0.0,2.27,28.1,2.81,2.25,2.89,3.63,10,0,0,0,0,0.0,0.0,2.8
Terrace Marshall Jr.,CAR,WR,5.0,12,17,1.42,30,2.5,138,11.5,8.12,23,6.5,1,0.08,0,0.0,0,0.0,0,0.0,0.0,0,0.0,17,1.42,30,2.5,0,0.0,0.0,1.0,15.8,1.32,1.15,1.4,1.92,12,0,0,0,0,0.0,0.0,1.63,24.3,2.02,1.7,2.01,2.79,12,0,0,0,0,0.0,0.0,2.27,32.8,2.73,1.95,2.65,3.61,11,1,0,0,0,0.0,0.0,2.75
KJ Hamler,DEN,WR,5.0,3,5,1.67,10,3.33,74,24.67,14.8,28,18.33,2,0.67,0,0.0,0,0.0,0,0.0,0.0,0,0.0,5,1.67,10,3.33,0,0.0,0.0,0.56,7.4,2.47,2.8,1.82,3.38,3,0,0,0,0,0.0,0.0,1.74,9.9,3.3,3.3,2.3,4.39,3,0,0,0,0,0.0,0.0,2.12,12.4,4.13,3.8,2.81,5.38,3,0,0,0,0,0.0,0.0,2.49
Isaiah McKenzie,IND,WR,2.0,15,20,1.33,26,1.73,178,11.87,8.9,28,5.33,1,0.07,1,0.07,9,0.6,47,3.13,5.22,1,0.07,29,1.93,35,2.33,1,0.07,0.03,1.0,32.5,2.17,0.8,5.08,2.3,13,1,0,0,1,0.07,0.08,1.68,42.5,2.83,1.0,6.34,2.92,13,1,0,0,1,0.07,0.08,2.05,52.5,3.5,1.5,7.64,3.55,13,1,0,0,1,0.07,0.08,2.56
KhaDarel Hodge,FA,WR,43.0,12,13,1.08,27,2.25,157,13.08,12.08,42,10.08,4,0.33,0,0.0,0,0.0,0,0.0,0.0,0,0.0,13,1.08,27,2.25,0,0.0,0.0,1.0,17.7,1.48,0.9,2.21,1.92,11,1,0,0,0,0.0,0.0,1.5,24.2,2.02,1.4,2.84,2.54,11,1,0,0,0,0.0,0.0,2.0,30.7,2.56,1.9,3.5,3.15,11,0,1,0,0,0.09,0.0,2.54
Dez Fitzpatrick,PIT,WR,3.0,3,5,1.67,8,2.67,49,16.33,9.8,18,10.67,0,0.0,1,0.33,0,0.0,0,0.0,0.0,0,0.0,5,1.67,8,2.67,0,0.0,0.0,0.56,10.9,3.63,1.4,5.13,3.84,2,0,1,0,0,0.5,0.0,1.6,13.4,4.47,1.9,5.7,4.73,2,0,1,0,0,0.5,0.0,1.95,15.9,5.3,2.4,6.27,5.64,2,0,1,0,0,0.5,0.0,2.31
Ihmir Smith-Marsette,KC,WR,3.0,6,5,0.83,6,1.0,116,19.33,23.2,44,9.5,6,1.0,2,0.33,0,0.0,0,0.0,0.0,0,0.0,5,0.83,6,1.0,0,0.0,0.0,0.78,23.6,3.93,0.3,6.6,3.9,4,1,0,1,0,0.2,0.25,1.69,26.1,4.35,0.55,7.16,4.35,4,1,0,1,0,0.2,0.25,1.93,28.6,4.77,0.8,7.72,4.82,5,0,0,1,0,0.2,0.2,2.18
Collin Johnson,NYG,WR,5.0,8,11,1.38,21,2.62,105,13.12,9.55,16,7.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,11,1.38,21,2.62,0,0.0,0.0,0.88,10.5,1.31,0.85,1.72,1.82,8,0,0,0,0,0.0,0.0,1.3,16.0,2.0,1.6,2.54,2.59,7,1,0,0,0,0.0,0.0,1.9,21.5,2.69,2.15,3.37,3.34,7,1,0,0,0,0.0,0.0,2.42
Mack Hollins,ATL,WR,1.0,16,14,0.88,28,1.75,223,13.94,15.93,65,9.94,9,0.56,4,0.25,0,0.0,0,0.0,0.0,0,0.0,14,0.88,28,1.75,0,0.0,0.0,1.0,46.3,2.89,0.0,4.14,3.23,11,4,1,0,0,0.07,0.0,1.66,53.3,3.33,0.0,4.65,3.71,11,4,1,0,0,0.07,0.0,1.88,60.3,3.77,0.0,5.18,4.21,12,3,1,0,0,0.07,0.0,2.1
Greg Ward,PHI,WR,4.0,10,7,0.7,11,1.1,95,9.5,13.57,27,7.8,1,0.1,3,0.3,0,0.0,0,0.0,0.0,0,0.0,7,0.7,11,1.1,0,0.0,0.0,0.96,27.6,2.76,0.15,3.74,3.15,7,3,0,0,0,0.0,0.0,1.54,31.1,3.11,0.4,4.06,3.59,7,3,0,0,0,0.0,0.0,1.84,34.6,3.46,0.65,4.39,4.03,7,3,0,0,0,0.0,0.0,2.14
Phillip Dorsett II,LV,WR,6.0,5,7,1.4,14,2.8,110,22.0,15.71,36,16.2,4,0.8,0,0.0,1,0.2,0,0.0,0.0,0,0.0,8,1.6,15,3.0,0,0.0,0.0,0.72,11.0,2.2,0.9,2.52,2.78,5,0,0,0,0,0.0,0.0,1.41,14.5,2.9,1.4,3.07,3.59,4,1,0,0,0,0.0,0.0,1.83,18.0,3.6,1.9,3.62,4.4,4,1,0,0,0,0.0,0.0,2.26
Chris Hogan,FA,WR,52.0,5,4,0.8,8,1.6,41,8.2,10.25,16,7.0,0,0.0,1,0.2,0,0.0,0,0.0,0.0,0,0.0,4,0.8,8,1.6,0,0.0,0.0,0.72,10.1,2.02,1.5,2.89,2.46,4,1,0,0,0,0.0,0.0,1.4,12.1,2.42,2.1,3.07,2.99,4,1,0,0,0,0.0,0.0,1.77,14.1,2.82,2.6,3.29,3.53,4,1,0,0,0,0.0,0.0,2.1
Jeff Smith,NYJ,WR,5.0,9,8,0.89,17,1.89,113,12.56,14.12,35,9.67,2,0.22,0,0.0,1,0.11,-1,-0.11,-1.0,0,0.0,9,1.0,18,2.0,0,0.0,0.0,0.93,11.2,1.24,0.9,1.52,1.78,9,0,0,0,0,0.0,0.0,1.3,15.2,1.69,1.4,1.92,2.35,9,0,0,0,0,0.0,0.0,1.75,19.2,2.13,1.9,2.34,2.91,9,0,0,0,0,0.0,0.0,2.19
Marcus Johnson,FA,WR,34.5,7,9,1.29,19,2.71,160,22.86,17.78,50,11.43,6,0.86,0,0.0,2,0.29,-2,-0.29,-1.0,0,0.0,11,1.57,21,3.0,0,0.0,0.0,0.84,15.8,2.26,0.5,3.93,2.55,6,0,1,0,0,0.17,0.0,1.47,20.3,2.9,0.5,4.91,3.19,6,0,1,0,0,0.17,0.0,1.71,24.8,3.54,0.5,5.89,3.83,5,1,1,0,0,0.17,0.0,1.95
Auden Tate,ARI,WR,6.0,4,3,0.75,4,1.0,39,9.75,13.0,18,9.75,0,0.0,1,0.25,0,0.0,0,0.0,0.0,0,0.0,3,0.75,4,1.0,0,0.0,0.0,0.65,9.9,2.48,1.6,2.92,3.01,3,1,0,0,0,0.0,0.0,1.41,11.4,2.85,2.1,3.07,3.52,3,1,0,0,0,0.0,0.0,1.7,12.9,3.22,2.6,3.23,4.05,4,0,0,0,0,0.0,0.0,2.0
Denzel Mims,NYJ,WR,4.0,10,8,0.8,23,2.3,133,13.3,16.62,40,11.4,5,0.5,0,0.0,0,0.0,0,0.0,0.0,0,0.0,8,0.8,23,2.3,0,0.0,0.0,0.96,13.3,1.33,0.5,1.59,1.88,10,0,0,0,0,0.0,0.0,1.26,17.3,1.73,1.0,1.92,2.41,10,0,0,0,0,0.0,0.0,1.7,21.3,2.13,1.5,2.27,2.93,10,0,0,0,0,0.0,0.0,2.14
Scotty Miller,FA,WR,49.0,6,5,0.83,9,1.5,38,6.33,7.6,13,5.0,0,0.0,0,0.0,2,0.33,43,7.17,21.5,1,0.17,7,1.17,11,1.83,0,0.0,0.0,0.78,14.1,2.35,0.55,4.4,2.58,5,0,1,0,0,0.2,0.0,1.32,16.6,2.77,1.05,4.54,3.1,5,0,1,0,0,0.2,0.0,1.69,19.1,3.18,1.55,4.73,3.64,5,0,1,0,0,0.2,0.0,2.05
Kenny Stills,FA,WR,29.0,7,6,0.86,23,3.29,68,9.71,11.33,22,7.71,1,0.14,1,0.14,1,0.14,1,0.14,1.0,0,0.0,7,1.0,24,3.43,0,0.0,0.0,0.84,12.9,1.84,0.4,3.25,2.18,6,1,0,0,0,0.0,0.0,1.26,15.9,2.27,0.9,3.59,2.7,6,1,0,0,0,0.0,0.0,1.64,18.9,2.7,1.4,3.95,3.23,6,1,0,0,0,0.0,0.0,2.03
William Fuller V,FA,WR,18.0,2,4,2.0,8,4.0,26,13.0,6.5,10,8.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,4,2.0,8,4.0,0,0.0,0.0,0.44,4.6,2.3,2.3,2.4,2.94,2,0,0,0,0,0.0,0.0,1.22,6.6,3.3,3.3,3.11,4.07,2,0,0,0,0,0.0,0.0,1.64,8.6,4.3,4.3,3.82,5.18,2,0,0,0,0,0.0,0.0,2.06
Trent Sherfield,BUF,WR,5.0,12,9,0.75,20,1.67,87,7.25,9.67,18,6.25,0,0.0,1,0.08,0,0.0,0,0.0,0.0,0,0.0,9,0.75,20,1.67,0,0.0,0.0,1.0,14.7,1.23,0.7,2.3,1.58,11,1,0,0,0,0.0,0.0,1.19,19.2,1.6,1.2,2.59,2.07,11,1,0,0,0,0.0,0.0,1.64,23.7,1.98,1.7,2.89,2.55,11,1,0,0,0,0.0,0.0,2.08
Tom Kennedy,DET,WR,6.0,7,6,0.86,10,1.43,54,7.71,9.0,15,5.86,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,6,0.86,10,1.43,0,0.0,0.0,0.84,12.4,1.77,0.7,3.09,2.12,6,1,0,0,0,0.0,0.0,1.18,15.4,2.2,1.2,3.43,2.65,6,1,0,0,0,0.0,0.0,1.57,18.4,2.63,1.7,3.79,3.17,6,1,0,0,0,0.0,0.0,1.96
Cameron Batson,FA,WR,51.0,4,2,0.5,5,1.25,15,3.75,7.5,13,3.75,0,0.0,1,0.25,2,0.5,15,3.75,7.5,0,0.0,4,1.0,7,1.75,0,0.0,0.0,0.65,9.0,2.25,1.4,2.72,2.79,3,1,0,0,0,0.0,0.0,1.33,10.0,2.5,1.65,2.91,3.13,4,0,0,0,0,0.0,0.0,1.51,11.0,2.75,1.9,3.12,3.49,4,0,0,0,0,0.0,0.0,1.68
Anthony Miller,PIT,WR,2.0,3,6,2.0,12,4.0,25,8.33,4.17,10,5.0,0,0.0,1,0.33,0,0.0,0,0.0,0.0,0,0.0,6,2.0,12,4.0,0,0.0,0.0,0.56,8.5,2.83,0.3,4.47,3.1,2,1,0,0,0,0.0,0.0,1.08,11.5,3.83,0.8,5.34,4.13,2,1,0,0,0,0.0,0.0,1.46,14.5,4.83,1.3,6.21,5.16,2,0,1,0,0,0.5,0.0,1.98
Dax Milne,WAS,WR,4.0,9,9,1.0,14,1.56,83,9.22,9.22,22,8.33,1,0.11,0,0.0,1,0.11,1,0.11,1.0,0,0.0,10,1.11,15,1.67,1,0.11,0.1,0.93,6.4,0.71,0.5,0.83,1.18,9,0,0,0,0,0.0,0.0,0.86,10.9,1.21,1.1,1.01,1.98,9,0,0,0,0,0.0,0.0,1.44,15.4,1.71,1.6,1.27,2.72,9,0,0,0,0,0.0,0.0,1.95
Anthony Schwartz,CLE,WR,5.0,13,10,0.77,23,1.77,135,10.38,13.5,44,7.62,3,0.23,1,0.08,6,0.46,39,3.0,6.5,0,0.0,16,1.23,29,2.23,0,0.0,0.0,1.0,23.4,1.8,0.0,3.17,2.15,11,2,0,0,0,0.0,0.0,1.19,28.4,2.18,0.0,3.52,2.61,11,2,0,0,0,0.0,0.0,1.4,33.4,2.57,0.0,3.91,3.08,11,2,0,0,0,0.0,0.0,1.61
Equanimeous St. Brown,CHI,WR,4.0,12,9,0.75,17,1.42,98,8.17,10.89,26,6.0,1,0.08,0,0.0,3,0.25,14,1.17,4.67,0,0.0,12,1.0,20,1.67,0,0.0,0.0,1.0,11.2,0.93,0.35,1.65,1.31,12,0,0,0,0,0.0,0.0,0.91,15.7,1.31,0.85,1.99,1.8,12,0,0,0,0,0.0,0.0,1.36,20.2,1.68,1.15,2.35,2.29,12,0,0,0,0,0.0,0.0,1.71
Jakeem Grant Sr.,CLE,WR,7.0,15,11,0.73,17,1.13,132,8.8,12.0,46,6.6,5,0.33,2,0.13,5,0.33,33,2.2,6.6,0,0.0,16,1.07,22,1.47,3,0.2,0.19,1.0,28.5,1.9,0.0,5.44,1.98,13,0,1,1,0,0.15,0.08,1.13,34.0,2.27,0.0,5.85,2.39,13,0,1,1,0,0.15,0.08,1.32,39.5,2.63,0.0,6.31,2.8,13,0,0,2,0,0.15,0.15,1.52
Preston Williams,CAR,WR,4.0,6,6,1.0,16,2.67,71,11.83,11.83,34,7.5,3,0.5,0,0.0,1,0.17,7,1.17,7.0,0,0.0,7,1.17,17,2.83,0,0.0,0.0,0.78,7.8,1.3,0.3,2.65,1.62,5,1,0,0,0,0.0,0.0,0.9,10.8,1.8,0.8,3.17,2.21,5,1,0,0,0,0.0,0.0,1.28,13.8,2.3,1.3,3.69,2.8,5,1,0,0,0,0.0,0.0,1.67
Ja'Marcus Bradley,PIT,WR,4.5,4,4,1.0,4,1.0,64,16.0,16.0,37,11.75,2,0.5,0,0.0,0,0.0,0,0.0,0.0,0,0.0,4,1.0,4,1.0,0,0.0,0.0,0.65,6.4,1.6,0.9,2.17,2.1,4,0,0,0,0,0.0,0.0,0.94,8.4,2.1,1.4,2.68,2.69,4,0,0,0,0,0.0,0.0,1.26,10.4,2.6,1.9,3.21,3.27,4,0,0,0,0,0.0,0.0,1.57
D.J. Montgomery,FA,WR,34.5,2,3,1.5,6,3.0,36,18.0,12.0,14,7.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,3,1.5,6,3.0,0,0.0,0.0,0.44,3.6,1.8,1.8,2.55,2.27,2,0,0,0,0,0.0,0.0,0.94,5.1,2.55,2.55,3.61,3.03,2,0,0,0,0,0.0,0.0,1.24,6.6,3.3,3.3,4.67,3.78,2,0,0,0,0,0.0,0.0,1.54
