Player,TEAM,POS,DPCHT,G,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_LG,rec_LG_mean,rec_20,rec_20_mean,rec_TD,rec_TD_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_TD,rush_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score
Chester Rogers ,FA,WR,62.0,12,16,1.33,28,2.33,179,14.92,11.19,27,10.42,2,0.17,2,0.17,1,0.08,18,1.5,18.0,0,0.0,17,1.42,29,2.42,1,0.08,0.06,1.0,29.7,2.48,1.8,3.21,2.94,10,1,1,0,0,0.09,0.0,2.42,37.7,3.14,2.55,3.71,3.71,10,1,1,0,0,0.09,0.0,3.1,45.7,3.81,3.05,4.25,4.47,10,1,1,0,0,0.09,0.0,3.67
Isaiah Ford ,FA,WR,38.0,9,23,2.56,35,3.89,244,27.11,10.61,28,9.22,2,0.22,0,0.0,1,0.11,11,1.22,11.0,0,0.0,24,2.67,36,4.0,0,0.0,0.0,0.93,25.5,2.83,0.9,3.64,3.26,6,3,0,0,0,0.0,0.0,2.11,37.0,4.11,1.9,5.0,4.5,6,2,1,0,0,0.12,0.0,3.1,48.5,5.39,2.9,6.38,5.71,6,1,2,0,0,0.29,0.0,4.09
Jarius Wright ,FA,WR,42.5,16,28,1.75,58,3.62,296,18.5,10.57,33,13.25,4,0.25,0,0.0,1,0.06,-7,-0.44,-7.0,0,0.0,29,1.81,59,3.69,0,0.0,0.0,1.0,28.9,1.81,1.45,1.59,2.56,16,0,0,0,0,0.0,0.0,2.17,42.9,2.68,2.3,2.16,3.62,15,1,0,0,0,0.0,0.0,3.03,56.9,3.56,2.95,2.77,4.65,15,1,0,0,0,0.0,0.0,3.79
Josh Reynolds ,DET,WR,1.0,16,21,1.31,43,2.69,326,20.38,15.52,31,11.88,10,0.62,1,0.06,5,0.31,23,1.44,4.6,0,0.0,26,1.62,48,3.0,0,0.0,0.0,1.0,40.9,2.56,1.7,3.39,3.0,15,0,1,0,0,0.07,0.0,2.45,51.4,3.21,2.25,3.91,3.74,15,0,1,0,0,0.07,0.0,3.03,61.9,3.87,2.85,4.48,4.48,14,1,1,0,0,0.07,0.0,3.63
Zay Jones ,JAC,WR,3.0,15,27,1.8,45,3.0,216,14.4,8.0,23,10.27,2,0.13,0,0.0,1,0.07,3,0.2,3.0,0,0.0,28,1.87,46,3.07,0,0.0,0.0,1.0,21.9,1.46,1.4,0.99,2.33,15,0,0,0,0,0.0,0.0,1.98,35.4,2.36,2.4,1.3,3.62,15,0,0,0,0,0.0,0.0,3.02,48.9,3.26,3.4,1.66,4.84,15,0,0,0,0,0.0,0.0,4.01
Dontrelle Inman ,FA,WR,52.0,7,12,1.71,21,3.0,181,25.86,15.08,28,18.14,4,0.57,0,0.0,0,0.0,0,0.0,0.0,0,0.0,12,1.71,21,3.0,0,0.0,0.0,0.84,18.1,2.59,2.3,2.39,3.31,6,1,0,0,0,0.0,0.0,2.36,24.1,3.44,2.8,3.1,4.25,6,1,0,0,0,0.0,0.0,2.91,30.1,4.3,3.3,3.82,5.18,6,0,1,0,0,0.17,0.0,3.52
DeSean Jackson ,FA,WR,48.0,3,9,3.0,10,3.33,159,53.0,17.67,53,19.33,8,2.67,2,0.67,0,0.0,0,0.0,0.0,0,0.0,9,3.0,10,3.33,0,0.0,0.0,0.56,27.9,9.3,0.5,15.68,7.43,2,0,0,0,1,0.5,0.5,2.39,32.4,10.8,1.0,17.85,8.6,2,0,0,0,1,0.5,0.5,2.81,36.9,12.3,1.5,20.02,9.8,2,0,0,0,1,0.5,0.5,3.23
DaeSean Hamilton ,FA,WR,49.0,16,28,1.75,52,3.25,297,18.56,10.61,28,8.81,4,0.25,1,0.06,0,0.0,0,0.0,0.0,0,0.0,28,1.75,52,3.25,0,0.0,0.0,1.0,35.7,2.23,0.85,3.43,2.61,14,1,1,0,0,0.07,0.0,1.91,49.7,3.11,1.85,4.26,3.54,13,2,0,1,0,0.07,0.08,2.8,63.7,3.98,2.85,5.12,4.46,13,2,0,1,0,0.07,0.08,3.67
Malik Turner ,IND,WR,3.0,15,15,1.0,22,1.47,245,16.33,16.33,33,13.0,8,0.53,1,0.07,0,0.0,0,0.0,0.0,0,0.0,15,1.0,22,1.47,0,0.0,0.0,1.0,30.5,2.03,1.9,2.57,2.55,14,1,0,0,0,0.0,0.0,2.15,38.0,2.53,2.6,2.9,3.18,14,1,0,0,0,0.0,0.0,2.75,45.5,3.03,3.1,3.29,3.8,13,2,0,0,0,0.0,0.0,3.25
Scotty Miller ,FA,WR,55.5,10,13,1.3,26,2.6,200,20.0,15.38,48,13.6,6,0.6,1,0.1,2,0.2,16,1.6,8.0,0,0.0,15,1.5,28,2.8,0,0.0,0.0,0.96,27.6,2.76,1.2,3.69,3.17,8,1,1,0,0,0.11,0.0,2.22,34.1,3.41,1.45,4.38,3.86,8,1,1,0,0,0.11,0.0,2.63,40.6,4.06,1.7,5.09,4.55,8,1,1,0,0,0.11,0.0,3.04
J.J. Nelson ,FA,WR,60.0,2,4,2.0,5,2.5,36,18.0,9.0,29,14.5,1,0.5,1,0.5,0,0.0,0,0.0,0.0,0,0.0,4,2.0,5,2.5,0,0.0,0.0,0.44,9.6,4.8,4.8,6.79,4.73,1,0,1,0,0,1.0,0.0,2.23,11.6,5.8,5.8,8.2,5.61,1,0,1,0,0,1.0,0.0,2.6,13.6,6.8,6.8,9.62,6.51,1,0,1,0,0,1.0,0.0,2.98
Seth Roberts ,FA,WR,65.0,16,21,1.31,35,2.19,271,16.94,12.9,33,10.25,4,0.25,2,0.12,0,0.0,0,0.0,0.0,0,0.0,21,1.31,35,2.19,0,0.0,0.0,1.0,39.1,2.44,0.95,3.41,2.86,14,1,1,0,0,0.07,0.0,1.97,49.6,3.1,1.45,3.83,3.63,14,1,1,0,0,0.07,0.0,2.54,60.1,3.76,1.95,4.3,4.39,14,1,1,0,0,0.07,0.0,3.11
Marquise Goodwin ,CLE,WR,3.0,9,12,1.33,21,2.33,186,20.67,15.5,38,11.44,4,0.44,1,0.11,1,0.11,15,1.67,15.0,0,0.0,13,1.44,22,2.44,0,0.0,0.0,0.93,26.1,2.9,0.7,4.52,3.16,8,0,0,1,0,0.12,0.12,1.92,32.1,3.57,1.2,5.02,3.9,7,1,0,1,0,0.12,0.14,2.44,38.1,4.23,1.7,5.55,4.65,7,1,0,1,0,0.12,0.14,2.96
Devin Smith ,FA,WR,64.0,4,5,1.25,9,2.25,113,28.25,22.6,51,21.0,6,1.5,1,0.25,0,0.0,0,0.0,0.0,0,0.0,5,1.25,9,2.25,0,0.0,0.0,0.65,17.3,4.32,1.95,6.32,4.34,3,0,1,0,0,0.33,0.0,2.09,19.8,4.95,2.45,7.02,4.98,3,0,1,0,0,0.33,0.0,2.42,22.3,5.57,2.95,7.73,5.63,3,0,1,0,0,0.33,0.0,2.76
Kalif Raymond ,DET,WR,2.0,8,9,1.12,12,1.5,170,21.25,18.89,52,19.5,8,1.0,1,0.12,1,0.12,-5,-0.62,-5.0,0,0.0,10,1.25,13,1.62,1,0.12,0.1,0.88,20.5,2.56,1.15,3.41,3.0,7,0,1,0,0,0.14,0.0,1.86,25.0,3.12,1.9,3.44,3.76,7,1,0,0,0,0.0,0.0,2.39,29.5,3.69,2.65,3.5,4.54,7,1,0,0,0,0.0,0.0,3.01
Tavon Austin ,FA,WR,67.5,14,13,0.93,24,1.71,177,12.64,13.62,59,9.0,5,0.36,1,0.07,6,0.43,47,3.36,7.83,1,0.07,19,1.36,30,2.14,0,0.0,0.0,1.0,34.4,2.46,0.75,3.76,2.81,11,2,1,0,0,0.08,0.0,1.85,40.9,2.92,1.15,4.03,3.38,11,2,1,0,0,0.08,0.0,2.29,47.4,3.39,1.65,4.38,3.94,11,2,1,0,0,0.08,0.0,2.77
Keelan Doss ,LAC,WR,3.0,8,11,1.38,14,1.75,133,16.62,12.09,31,11.5,2,0.25,0,0.0,0,0.0,0,0.0,0.0,0,0.0,11,1.38,14,1.75,0,0.0,0.0,0.88,13.3,1.66,1.25,1.74,2.3,8,0,0,0,0,0.0,0.0,1.57,18.8,2.35,2.0,2.26,3.14,8,0,0,0,0,0.0,0.0,2.2,24.3,3.04,2.55,2.81,3.95,7,1,0,0,0,0.0,0.0,2.74
Jake Kumerow ,FA,WR,83.0,14,12,0.86,21,1.5,219,15.64,18.25,49,12.14,7,0.5,1,0.07,0,0.0,0,0.0,0.0,0,0.0,12,0.86,21,1.5,0,0.0,0.0,1.0,27.9,1.99,0.8,3.19,2.37,13,0,1,0,0,0.08,0.0,1.62,33.9,2.42,1.3,3.5,2.9,13,0,1,0,0,0.08,0.0,2.08,39.9,2.85,1.8,3.83,3.43,13,0,1,0,0,0.08,0.0,2.54
Dante Pettis ,FA,WR,66.0,11,11,1.0,24,2.18,109,9.91,9.91,21,7.0,2,0.18,2,0.18,0,0.0,0,0.0,0.0,0,0.0,11,1.0,24,2.18,0,0.0,0.0,1.0,23.5,2.14,0.6,3.19,2.54,9,2,0,0,0,0.0,0.0,1.63,29.0,2.64,1.0,3.73,3.11,9,2,0,0,0,0.0,0.0,2.07,34.5,3.14,1.5,4.3,3.67,9,1,1,0,0,0.1,0.0,2.59
Jaron Brown ,FA,WR,70.5,14,16,1.14,28,2.0,220,15.71,13.75,48,10.64,6,0.43,2,0.14,0,0.0,0,0.0,0.0,0,0.0,16,1.14,28,2.0,1,0.07,0.06,1.0,32.0,2.29,0.3,4.14,2.55,12,1,0,1,0,0.08,0.08,1.54,40.0,2.86,0.55,4.67,3.18,12,1,0,1,0,0.08,0.08,1.94,48.0,3.43,0.8,5.23,3.82,11,2,0,1,0,0.08,0.09,2.34
Antonio Callaway ,DAL,WR,3.0,5,8,1.6,15,3.0,89,17.8,11.12,41,12.2,3,0.6,0,0.0,0,0.0,0,0.0,0.0,0,0.0,8,1.6,15,3.0,0,0.0,0.0,0.72,8.9,1.78,1.1,2.32,2.29,5,0,0,0,0,0.0,0.0,1.32,12.9,2.58,2.1,3.13,3.18,4,1,0,0,0,0.0,0.0,1.93,16.9,3.38,3.1,3.95,4.04,4,1,0,0,0,0.0,0.0,2.53
Miles Boykin ,FA,WR,86.5,16,13,0.81,22,1.38,198,12.38,15.23,50,9.62,6,0.38,3,0.19,0,0.0,0,0.0,0.0,0,0.0,13,0.81,22,1.38,0,0.0,0.0,1.0,37.8,2.36,0.4,3.15,2.82,13,3,0,0,0,0.0,0.0,1.59,44.3,2.77,0.65,3.58,3.3,13,3,0,0,0,0.0,0.0,1.91,50.8,3.18,0.9,4.01,3.78,15,0,1,0,0,0.07,0.0,2.28
Chris Hogan ,FA,WR,67.5,7,8,1.14,15,2.14,67,9.57,8.38,13,7.86,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,8,1.14,15,2.14,0,0.0,0.0,0.84,6.7,0.96,1.2,0.57,1.75,7,0,0,0,0,0.0,0.0,1.29,10.7,1.53,1.7,0.89,2.58,7,0,0,0,0,0.0,0.0,1.79,14.7,2.1,2.2,1.22,3.37,7,0,0,0,0,0.0,0.0,2.28
Justin Hardy ,FA,WR,77.5,16,19,1.19,26,1.62,195,12.19,10.26,23,8.12,2,0.12,0,0.0,0,0.0,0,0.0,0.0,0,0.0,19,1.19,26,1.62,0,0.0,0.0,1.0,19.5,1.22,0.55,1.46,1.76,16,0,0,0,0,0.0,0.0,1.2,29.0,1.81,1.05,2.1,2.46,16,0,0,0,0,0.0,0.0,1.74,38.5,2.41,1.55,2.76,3.15,15,1,0,0,0,0.0,0.0,2.28
Damion Ratley ,FA,WR,74.0,13,12,0.92,24,1.85,200,15.38,16.67,46,10.15,6,0.46,1,0.08,0,0.0,0,0.0,0.0,0,0.0,12,0.92,24,1.85,0,0.0,0.0,1.0,26.0,2.0,0.0,3.52,2.32,12,0,1,0,0,0.08,0.0,1.27,32.0,2.46,0.0,3.89,2.87,12,0,1,0,0,0.08,0.0,1.52,38.0,2.92,0.0,4.31,3.42,12,0,1,0,0,0.08,0.0,1.76
Deon Cain ,FA,WR,80.5,13,9,0.69,20,1.54,124,9.54,13.78,35,8.46,4,0.31,0,0.0,0,0.0,0,0.0,0.0,0,0.0,9,0.69,20,1.54,0,0.0,0.0,1.0,12.4,0.95,0.5,1.3,1.42,13,0,0,0,0,0.0,0.0,1.02,16.9,1.3,1.0,1.59,1.9,13,0,0,0,0,0.0,0.0,1.46,21.4,1.65,1.5,1.91,2.36,13,0,0,0,0,0.0,0.0,1.89
Andy Isabella ,BAL,WR,2.0,15,9,0.6,13,0.87,189,12.6,21.0,88,10.87,8,0.53,1,0.07,4,0.27,15,1.0,3.75,0,0.0,13,0.87,17,1.13,0,0.0,0.0,1.0,26.4,1.76,0.3,4.11,1.97,13,1,0,1,0,0.07,0.08,1.19,30.9,2.06,0.5,4.35,2.34,13,1,0,1,0,0.07,0.08,1.44,35.4,2.36,0.5,4.62,2.71,13,1,1,0,0,0.07,0.0,1.59
Javon Wims ,ARI,WR,6.0,16,18,1.12,39,2.44,186,11.62,10.33,37,6.88,2,0.12,1,0.06,0,0.0,0,0.0,0.0,0,0.0,18,1.12,39,2.44,0,0.0,0.0,1.0,24.6,1.54,0.0,2.34,1.98,15,1,0,0,0,0.0,0.0,1.13,33.6,2.1,0.0,3.04,2.6,13,3,0,0,0,0.0,0.0,1.42,42.6,2.66,0.0,3.79,3.21,14,2,0,0,0,0.0,0.0,1.69
Travis Benjamin ,FA,WR,50.0,5,6,1.2,16,3.2,30,6.0,5.0,13,7.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,6,1.2,16,3.2,0,0.0,0.0,0.72,3.0,0.6,0.5,0.63,1.07,5,0,0,0,0,0.0,0.0,0.74,6.0,1.2,1.5,0.92,2.01,5,0,0,0,0,0.0,0.0,1.37,9.0,1.8,2.3,1.28,2.85,5,0,0,0,0,0.0,0.0,1.9
Tevin Jones ,FA,WR,70.5,5,4,0.8,10,2.0,61,12.2,15.25,28,10.6,1,0.2,0,0.0,0,0.0,0,0.0,0.0,0,0.0,4,0.8,10,2.0,0,0.0,0.0,0.72,6.1,1.22,0.9,1.32,1.81,5,0,0,0,0,0.0,0.0,1.02,8.1,1.62,1.4,1.68,2.33,5,0,0,0,0,0.0,0.0,1.35,10.1,2.02,1.9,2.06,2.84,5,0,0,0,0,0.0,0.0,1.68
Justin Watson ,FA,WR,77.5,16,15,0.94,26,1.62,159,9.94,10.6,17,4.44,0,0.0,2,0.12,0,0.0,0,0.0,0.0,0,0.0,15,0.94,26,1.62,0,0.0,0.0,1.0,27.9,1.74,0.0,3.75,1.99,14,0,2,0,0,0.14,0.0,1.13,35.4,2.21,0.0,4.6,2.47,14,0,2,0,0,0.14,0.0,1.35,42.9,2.68,0.0,5.45,2.96,14,0,1,1,0,0.14,0.07,1.58
Deontay Burnett ,FA,WR,70.5,2,2,1.0,4,2.0,48,24.0,24.0,41,20.5,3,1.5,0,0.0,0,0.0,0,0.0,0.0,0,0.0,2,1.0,4,2.0,0,0.0,0.0,0.44,4.8,2.4,2.4,3.39,2.81,2,0,0,0,0,0.0,0.0,1.13,5.8,2.9,2.9,4.1,3.34,2,0,0,0,0,0.0,0.0,1.33,6.8,3.4,3.4,4.81,3.87,2,0,0,0,0,0.0,0.0,1.53
Laquon Treadwell ,SEA,WR,3.0,14,9,0.64,16,1.14,184,13.14,20.44,58,10.43,7,0.5,1,0.07,0,0.0,0,0.0,0.0,0,0.0,9,0.64,16,1.14,0,0.0,0.0,1.0,24.4,1.74,0.0,3.41,2.04,13,0,1,0,0,0.08,0.0,1.07,28.9,2.06,0.0,3.71,2.44,12,1,1,0,0,0.08,0.0,1.25,33.4,2.39,0.0,4.03,2.84,12,1,1,0,0,0.08,0.0,1.43
Riley Ridley ,FA,WR,85.0,5,6,1.2,7,1.4,69,13.8,11.5,32,10.0,2,0.4,0,0.0,0,0.0,0,0.0,0.0,0,0.0,6,1.2,7,1.4,0,0.0,0.0,0.72,6.9,1.38,0.5,2.29,1.78,5,0,0,0,0,0.0,0.0,0.84,9.9,1.98,1.0,2.87,2.49,5,0,0,0,0,0.0,0.0,1.23,12.9,2.58,1.5,3.48,3.18,4,1,0,0,0,0.0,0.0,1.62
Chad Beebe ,FA,WR,109.5,3,2,0.67,2,0.67,70,23.33,35.0,61,23.33,4,1.33,0,0.0,0,0.0,0,0.0,0.0,0,0.0,2,0.67,2,0.67,0,0.0,0.0,0.56,7.0,2.33,0.9,3.29,2.75,2,1,0,0,0,0.0,0.0,0.95,8.0,2.67,1.4,3.48,3.2,3,0,0,0,0,0.0,0.0,1.19,9.0,3.0,1.9,3.68,3.65,3,0,0,0,0,0.0,0.0,1.43
T.J. Jones ,FA,WR,88.5,3,3,1.0,4,1.33,38,12.67,12.67,28,9.33,1,0.33,1,0.33,0,0.0,0,0.0,0.0,0,0.0,3,1.0,4,1.33,0,0.0,0.0,0.56,9.8,3.27,0.0,5.66,3.37,2,0,1,0,0,0.5,0.0,1.06,11.3,3.77,0.0,6.52,3.86,2,0,1,0,0,0.5,0.0,1.18,12.8,4.27,0.0,7.39,4.36,2,0,1,0,0,0.5,0.0,1.31
J.J. Arcega-Whiteside ,FA,WR,86.5,16,10,0.62,22,1.38,169,10.56,16.9,30,8.56,5,0.31,1,0.06,0,0.0,0,0.0,0.0,0,0.0,10,0.62,22,1.38,0,0.0,0.0,1.0,22.9,1.43,0.0,2.24,1.86,15,1,0,0,0,0.0,0.0,0.97,27.9,1.74,0.0,2.55,2.26,15,1,0,0,0,0.0,0.0,1.15,32.9,2.06,0.0,2.88,2.66,15,1,0,0,0,0.0,0.0,1.33
Ishmael Hyman ,FA,WR,70.5,2,2,1.0,4,2.0,34,17.0,17.0,31,17.0,2,1.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,2,1.0,4,2.0,0,0.0,0.0,0.44,3.4,1.7,1.7,1.98,2.28,2,0,0,0,0,0.0,0.0,0.88,4.4,2.2,2.2,1.98,3.04,2,0,0,0,0,0.0,0.0,1.13,5.4,2.7,2.7,1.98,3.84,2,0,0,0,0,0.0,0.0,1.39
Michael Crabtree ,FA,WR,76.0,3,4,1.33,5,1.67,22,7.33,5.5,9,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,4,1.33,5,1.67,0,0.0,0.0,0.56,2.2,0.73,0.9,0.67,1.29,3,0,0,0,0,0.0,0.0,0.64,4.2,1.4,1.9,1.23,2.18,3,0,0,0,0,0.0,0.0,1.12,6.2,2.07,2.9,1.8,3.01,3,0,0,0,0,0.0,0.0,1.58
Christian Blake ,FA,WR,58.5,9,11,1.22,24,2.67,91,10.11,8.27,13,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,11,1.22,24,2.67,0,0.0,0.0,0.93,9.1,1.01,0.0,1.88,1.37,9,0,0,0,0,0.0,0.0,0.82,14.6,1.62,0.0,2.86,2.04,8,1,0,0,0,0.0,0.0,1.1,20.1,2.23,0.0,3.86,2.69,8,1,0,0,0,0.0,0.0,1.37
Jordan Matthews ,FA,WR,38.0,3,4,1.33,12,4.0,33,11.0,8.25,10,5.33,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,4,1.33,12,4.0,0,0.0,0.0,0.56,3.3,1.1,0.6,1.42,1.6,3,0,0,0,0,0.0,0.0,0.78,5.3,1.77,1.1,2.18,2.38,3,0,0,0,0,0.0,0.0,1.1,7.3,2.43,1.6,2.94,3.13,3,0,0,0,0,0.0,0.0,1.41
Trevor Davis ,FA,WR,93.0,14,8,0.57,11,0.79,111,7.93,13.88,28,5.71,2,0.14,0,0.0,4,0.29,73,5.21,18.25,1,0.07,12,0.86,15,1.07,2,0.14,0.17,1.0,20.4,1.46,0.0,3.67,1.67,13,0,1,0,0,0.08,0.0,0.9,24.4,1.74,0.0,3.78,2.05,13,0,1,0,0,0.08,0.0,1.07,28.4,2.03,0.0,3.98,2.42,13,0,1,0,0,0.08,0.0,1.23
Byron Pringle ,FA,WR,97.0,16,12,0.75,16,1.0,170,10.62,14.17,28,5.62,3,0.19,1,0.06,0,0.0,0,0.0,0.0,0,0.0,12,0.75,16,1.0,0,0.0,0.0,1.0,23.0,1.44,0.0,4.03,1.61,15,0,0,1,0,0.07,0.07,0.88,29.0,1.81,0.0,4.77,2.01,15,0,0,1,0,0.07,0.07,1.05,35.0,2.19,0.0,5.52,2.4,15,0,0,0,1,0.07,0.07,1.23
Olamide Zaccheaus ,FA,WR,116.5,10,3,0.3,5,0.5,115,11.5,38.33,93,10.4,4,0.4,1,0.1,0,0.0,0,0.0,0.0,0,0.0,3,0.3,5,0.5,0,0.0,0.0,0.96,17.5,1.75,0.0,4.81,1.88,9,0,0,1,0,0.11,0.11,0.94,19.0,1.9,0.0,4.99,2.08,9,0,0,1,0,0.11,0.11,1.03,20.5,2.05,0.0,5.18,2.29,9,0,1,0,0,0.11,0.0,1.1
Brandon Zylstra ,FA,WR,83.0,8,8,1.0,12,1.5,106,13.25,13.25,40,6.25,4,0.5,0,0.0,0,0.0,0,0.0,0.0,0,0.0,8,1.0,12,1.5,0,0.0,0.0,0.88,10.6,1.32,0.0,3.35,1.56,7,0,1,0,0,0.14,0.0,0.82,14.6,1.82,0.0,4.38,2.07,7,0,1,0,0,0.14,0.0,1.02,18.6,2.33,0.0,5.41,2.57,7,0,1,0,0,0.14,0.0,1.22
Ryan Grant ,FA,WR,31.0,2,4,2.0,9,4.5,14,7.0,3.5,9,4.5,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,4,2.0,9,4.5,0,0.0,0.0,0.44,1.4,0.7,0.7,1.27,1.05,2,0,0,0,0,0.0,0.0,0.55,3.4,1.7,1.7,1.98,2.35,2,0,0,0,0,0.0,0.0,1.0,5.4,2.7,2.7,2.69,3.55,2,0,0,0,0,0.0,0.0,1.44
Russell Shepard ,FA,WR,58.5,3,3,1.0,8,2.67,25,8.33,8.33,12,6.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,3,1.0,8,2.67,0,0.0,0.0,0.56,2.5,0.83,0.6,0.97,1.33,3,0,0,0,0,0.0,0.0,0.63,4.0,1.33,1.1,1.46,1.98,3,0,0,0,0,0.0,0.0,0.92,5.5,1.83,1.6,1.96,2.61,3,0,0,0,0,0.0,0.0,1.21
Damion Willis ,FA,WR,79.0,10,9,0.9,16,1.6,82,8.2,9.11,17,4.3,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,9,0.9,16,1.6,0,0.0,0.0,0.96,8.2,0.82,0.0,1.4,1.2,10,0,0,0,0,0.0,0.0,0.67,12.7,1.27,0.0,2.13,1.72,10,0,0,0,0,0.0,0.0,0.9,17.2,1.72,0.0,2.85,2.23,10,0,0,0,0,0.0,0.0,1.12
Richie James Jr. ,FA,WR,108.0,16,6,0.38,10,0.62,165,10.31,27.5,57,9.94,9,0.56,1,0.06,2,0.12,-1,-0.06,-0.5,0,0.0,8,0.5,12,0.75,1,0.06,0.12,1.0,20.4,1.27,0.0,2.84,1.56,15,0,1,0,0,0.07,0.0,0.81,23.4,1.46,0.0,3.01,1.82,15,1,0,0,0,0.0,0.0,0.89,26.4,1.65,0.0,3.19,2.08,15,1,0,0,0,0.0,0.0,1.01
Rashard Higgins ,FA,WR,92.0,10,4,0.4,11,1.1,55,5.5,13.75,35,4.4,2,0.2,1,0.1,0,0.0,0,0.0,0.0,0,0.0,4,0.4,11,1.1,0,0.0,0.0,0.96,11.5,1.15,0.0,2.42,1.47,9,1,0,0,0,0.0,0.0,0.74,13.5,1.35,0.0,2.7,1.72,9,1,0,0,0,0.0,0.0,0.85,15.5,1.55,0.0,2.99,1.99,10,0,0,0,0,0.0,0.0,0.97
Deonte Harty ,BUF,WR,5.0,14,6,0.43,6,0.43,24,1.71,4.0,13,1.64,0,0.0,0,0.0,4,0.29,31,2.21,7.75,0,0.0,10,0.71,10,0.71,1,0.07,0.1,1.0,9.5,0.68,0.0,1.24,1.02,14,0,0,0,0,0.0,0.0,0.53,12.5,0.89,0.25,1.31,1.37,14,0,0,0,0,0.0,0.0,0.8,15.5,1.11,0.65,1.44,1.7,14,0,0,0,0,0.0,0.0,1.13
DeAndre Carter ,FA,WR,102.0,16,11,0.69,14,0.88,162,10.12,14.73,46,7.12,7,0.44,0,0.0,0,0.0,0,0.0,0.0,0,0.0,11,0.69,14,0.88,1,0.06,0.09,1.0,14.2,0.89,0.0,2.23,1.15,15,1,0,0,0,0.0,0.0,0.61,19.7,1.23,0.0,2.91,1.54,15,1,0,0,0,0.0,0.0,0.78,25.2,1.58,0.0,3.62,1.92,15,0,1,0,0,0.07,0.0,0.99
Mack Hollins ,ATL,WR,1.0,16,10,0.62,23,1.44,125,7.81,12.5,20,3.12,1,0.06,0,0.0,0,0.0,0,0.0,0.0,0,0.0,10,0.62,23,1.44,0,0.0,0.0,1.0,12.5,0.78,0.0,1.92,1.06,15,1,0,0,0,0.0,0.0,0.62,17.5,1.09,0.0,2.68,1.4,14,2,0,0,0,0.0,0.0,0.77,22.5,1.41,0.0,3.44,1.74,14,2,0,0,0,0.0,0.0,0.93
Marcell Ateman ,FA,WR,104.0,12,5,0.42,10,0.83,116,9.67,23.2,36,7.5,5,0.42,0,0.0,0,0.0,0,0.0,0.0,0,0.0,5,0.42,10,0.83,1,0.08,0.2,1.0,9.6,0.8,0.0,1.46,1.16,12,0,0,0,0,0.0,0.0,0.6,12.1,1.01,0.0,1.82,1.42,12,0,0,0,0,0.0,0.0,0.72,14.6,1.22,0.0,2.22,1.68,12,0,0,0,0,0.0,0.0,0.84
C.J. Board ,TEN,WR,2.0,4,2,0.5,4,1.0,31,7.75,15.5,23,7.75,1,0.25,0,0.0,0,0.0,0,0.0,0.0,0,0.0,2,0.5,4,1.0,0,0.0,0.0,0.65,3.1,0.77,0.4,1.08,1.21,4,0,0,0,0,0.0,0.0,0.53,4.1,1.02,0.65,1.33,1.56,4,0,0,0,0,0.0,0.0,0.71,5.1,1.27,0.9,1.59,1.91,4,0,0,0,0,0.0,0.0,0.88
Robert Foster ,FA,WR,80.5,13,3,0.23,18,1.38,64,4.92,21.33,24,4.92,3,0.23,0,0.0,2,0.15,29,2.23,14.5,0,0.0,5,0.38,20,1.54,0,0.0,0.0,1.0,9.3,0.72,0.0,1.47,1.03,13,0,0,0,0,0.0,0.0,0.62,10.8,0.83,0.0,1.67,1.2,13,0,0,0,0,0.0,0.0,0.69,12.3,0.95,0.0,1.88,1.36,13,0,0,0,0,0.0,0.0,0.77
Chris Lacy ,LV,WR,6.0,7,3,0.43,10,1.43,60,8.57,20.0,48,7.86,3,0.43,0,0.0,0,0.0,0,0.0,0.0,0,0.0,3,0.43,10,1.43,0,0.0,0.0,0.84,6.0,0.86,0.0,1.8,1.18,7,0,0,0,0,0.0,0.0,0.56,7.5,1.07,0.0,2.04,1.47,7,0,0,0,0,0.0,0.0,0.67,9.0,1.29,0.0,2.32,1.76,7,0,0,0,0,0.0,0.0,0.78
