Player,TEAM,POS,DPCHT,G,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_LG,rec_LG_mean,rec_20,rec_20_mean,rec_TD,rec_TD_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_TD,rush_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score
Austin Trammell ,LAR,WR,6.0,2,2,1.0,4,2.0,13,6.5,6.5,8,6.5,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,2,1.0,4,2.0,0,0.0,0.0,0.48,1.3,0.65,0.65,0.21,1.52,2,0,0,0,0,0.0,0.0,0.56,2.3,1.15,1.15,0.21,2.77,2,0,0,0,0,0.0,0.0,0.94,3.3,1.65,1.65,0.21,4.1,2,0,0,0,0,0.0,0.0,1.33
Jalen Virgil ,DEN,WR,9.0,7,2,0.29,5,0.71,75,10.71,37.5,66,10.71,4,0.57,1,0.14,0,0.0,0,0.0,0.0,0,0.0,2,0.29,5,0.71,1,0.14,0.5,0.9,11.5,1.64,0.0,4.91,1.75,6,0,1,0,0,0.17,0.0,0.85,12.5,1.79,0.0,5.09,1.95,6,0,1,0,0,0.17,0.0,0.93,13.5,1.93,0.0,5.27,2.14,6,0,1,0,0,0.17,0.0,1.01
Deven Thompkins ,TB,WR,4.0,5,5,1.0,10,2.0,32,6.4,6.4,13,4.0,0,0.0,0,0.0,2,0.4,26,5.2,13.0,0,0.0,7,1.4,12,2.4,0,0.0,0.0,0.78,5.8,1.16,0.0,1.84,1.58,5,0,0,0,0,0.0,0.0,0.74,8.3,1.66,0.0,2.7,2.12,5,0,0,0,0,0.0,0.0,0.93,10.8,2.16,0.0,3.56,2.65,4,1,0,0,0,0.0,0.0,1.11
Jalen Reagor ,MIN,WR,5.0,17,8,0.47,13,0.76,104,6.12,13.0,38,5.71,3,0.18,1,0.06,4,0.24,25,1.47,6.25,0,0.0,12,0.71,17,1.0,0,0.0,0.0,1.0,18.9,1.11,0.0,1.88,1.51,16,1,0,0,0,0.0,0.0,0.78,22.9,1.35,0.0,2.1,1.83,17,0,0,0,0,0.0,0.0,0.92,26.9,1.58,0.0,2.35,2.15,17,0,0,0,0,0.0,0.0,1.07
Racey McMath ,TEN,WR,4.0,4,2,0.5,8,2.0,40,10.0,20.0,39,10.0,2,0.5,0,0.0,1,0.25,4,1.0,4.0,0,0.0,3,0.75,9,2.25,0,0.0,0.0,0.7,4.4,1.1,0.25,1.87,1.49,4,0,0,0,0,0.0,0.0,0.71,5.4,1.35,0.5,2.05,1.85,4,0,0,0,0,0.0,0.0,0.9,6.4,1.6,0.75,2.25,2.2,4,0,0,0,0,0.0,0.0,1.09
Cade Johnson ,SEA,WR,4.0,2,2,1.0,4,2.0,21,10.5,10.5,11,5.5,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,2,1.0,4,2.0,0,0.0,0.0,0.48,2.1,1.05,1.05,1.48,1.51,2,0,0,0,0,0.0,0.0,0.65,3.1,1.55,1.55,2.19,2.09,2,0,0,0,0,0.0,0.0,0.88,4.1,2.05,2.05,2.9,2.65,2,0,0,0,0,0.0,0.0,1.1
Jake Kumerow ,FA,WR,28.0,5,4,0.8,7,1.4,64,12.8,16.0,39,9.8,2,0.4,0,0.0,0,0.0,0,0.0,0.0,0,0.0,4,0.8,7,1.4,0,0.0,0.0,0.78,6.4,1.28,0.0,2.17,1.68,5,0,0,0,0,0.0,0.0,0.7,8.4,1.68,0.0,2.63,2.16,5,0,0,0,0,0.0,0.0,0.87,10.4,2.08,0.0,3.12,2.64,5,0,0,0,0,0.0,0.0,1.03
Penny Hart ,SEA,WR,6.0,3,3,1.0,4,1.33,20,6.67,6.67,15,6.67,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,3,1.0,4,1.33,0,0.0,0.0,0.6,2.0,0.67,0.3,0.72,1.15,3,0,0,0,0,0.0,0.0,0.47,3.5,1.17,0.8,0.72,2.07,3,0,0,0,0,0.0,0.0,0.86,5.0,1.67,1.3,0.72,3.05,3,0,0,0,0,0.0,0.0,1.26
Mike Thomas ,BAL,WR,4.0,5,2,0.4,10,2.0,38,7.6,19.0,33,7.6,2,0.4,0,0.0,0,0.0,0,0.0,0.0,0,0.0,2,0.4,10,2.0,0,0.0,0.0,0.78,5.8,1.16,0.0,1.61,1.64,5,0,0,0,0,0.0,0.0,0.73,6.8,1.36,0.0,1.88,1.9,5,0,0,0,0,0.0,0.0,0.82,7.8,1.56,0.0,2.15,2.17,5,0,0,0,0,0.0,0.0,0.92
Dennis Houston ,DAL,WR,4.0,2,2,1.0,6,3.0,16,8.0,8.0,11,5.5,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,2,1.0,6,3.0,0,0.0,0.0,0.48,1.6,0.8,0.8,1.13,1.23,2,0,0,0,0,0.0,0.0,0.58,2.6,1.3,1.3,1.84,1.83,2,0,0,0,0,0.0,0.0,0.81,3.6,1.8,1.8,2.55,2.4,2,0,0,0,0,0.0,0.0,1.05
Andy Isabella ,BAL,WR,5.0,4,2,0.5,5,1.25,21,5.25,10.5,11,5.25,0,0.0,0,0.0,1,0.25,1,0.25,1.0,0,0.0,3,0.75,6,1.5,0,0.0,0.0,0.7,2.2,0.55,0.55,0.58,1.0,4,0,0,0,0,0.0,0.0,0.59,3.2,0.8,0.8,0.87,1.36,4,0,0,0,0,0.0,0.0,0.78,4.2,1.05,1.05,1.16,1.71,4,0,0,0,0,0.0,0.0,0.97
Mike Strachan ,IND,WR,5.0,6,3,0.5,9,1.5,59,9.83,19.67,23,7.17,2,0.33,0,0.0,0,0.0,0,0.0,0.0,0,0.0,3,0.5,9,1.5,0,0.0,0.0,0.85,5.9,0.98,0.0,1.58,1.4,6,0,0,0,0,0.0,0.0,0.66,7.4,1.23,0.0,1.99,1.7,6,0,0,0,0,0.0,0.0,0.77,8.9,1.48,0.0,2.41,2.01,6,0,0,0,0,0.0,0.0,0.89
Bryan Edwards ,NO,WR,6.0,4,3,0.75,5,1.25,15,3.75,5.0,10,3.75,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,3,0.75,5,1.25,0,0.0,0.0,0.7,1.5,0.38,0.25,0.43,0.73,4,0,0,0,0,0.0,0.0,0.4,3.0,0.75,0.75,0.61,1.39,4,0,0,0,0,0.0,0.0,0.76,4.5,1.12,1.25,0.83,1.99,4,0,0,0,0,0.0,0.0,1.11
Kevin White ,FA,WR,34.0,6,2,0.33,5,0.83,74,12.33,37.0,64,12.33,4,0.67,0,0.0,0,0.0,0,0.0,0.0,0,0.0,2,0.33,5,0.83,0,0.0,0.0,0.85,7.4,1.23,0.0,2.56,1.55,5,1,0,0,0,0.0,0.0,0.66,8.4,1.4,0.0,2.76,1.78,6,0,0,0,0,0.0,0.0,0.75,9.4,1.57,0.0,2.97,2.01,6,0,0,0,0,0.0,0.0,0.84
Keith Kirkwood ,NO,WR,5.0,3,2,0.67,4,1.33,18,6.0,9.0,14,6.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,2,0.67,4,1.33,0,0.0,0.0,0.6,1.8,0.6,0.4,0.72,1.04,3,0,0,0,0,0.0,0.0,0.47,2.8,0.93,0.9,0.95,1.55,3,0,0,0,0,0.0,0.0,0.74,3.8,1.27,1.4,1.21,2.04,3,0,0,0,0,0.0,0.0,1.01
Lil'Jordan Humphrey ,DEN,WR,7.0,4,2,0.5,4,1.0,20,5.0,10.0,11,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,2,0.5,4,1.0,0,0.0,0.0,0.7,2.0,0.5,0.45,0.58,0.91,4,0,0,0,0,0.0,0.0,0.5,3.0,0.75,0.7,0.87,1.27,4,0,0,0,0,0.0,0.0,0.69,4.0,1.0,0.95,1.16,1.62,4,0,0,0,0,0.0,0.0,0.88
Cody Hollister ,TEN,WR,6.0,6,3,0.5,5,0.83,54,9.0,18.0,27,8.17,2,0.33,0,0.0,0,0.0,0,0.0,0.0,0,0.0,3,0.5,5,0.83,0,0.0,0.0,0.85,5.4,0.9,0.0,1.43,1.31,6,0,0,0,0,0.0,0.0,0.57,6.9,1.15,0.0,1.84,1.62,6,0,0,0,0,0.0,0.0,0.68,8.4,1.4,0.0,2.26,1.92,6,0,0,0,0,0.0,0.0,0.8
Jalen Tolbert ,DAL,WR,6.0,3,2,0.67,3,1.0,12,4.0,6.0,8,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,2,0.67,3,1.0,0,0.0,0.0,0.6,1.2,0.4,0.4,0.4,0.8,3,0,0,0,0,0.0,0.0,0.39,2.2,0.73,0.9,0.67,1.33,3,0,0,0,0,0.0,0.0,0.66,3.2,1.07,1.4,0.95,1.82,3,0,0,0,0,0.0,0.0,0.93
James Proche II ,BAL,WR,6.0,12,8,0.67,17,1.42,62,5.17,7.75,12,3.17,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,8,0.67,17,1.42,0,0.0,0.0,1.0,5.2,0.43,0.0,0.9,0.71,12,0,0,0,0,0.0,0.0,0.46,9.2,0.77,0.0,1.37,1.16,12,0,0,0,0,0.0,0.0,0.66,13.2,1.1,0.0,1.88,1.58,12,0,0,0,0,0.0,0.0,0.85
Gunner Olszewski ,PIT,WR,3.5,15,5,0.33,7,0.47,53,3.53,10.6,31,3.0,2,0.13,0,0.0,8,0.53,39,2.6,4.88,0,0.0,13,0.87,15,1.0,1,0.07,0.08,1.0,7.2,0.48,0.2,1.0,0.76,15,0,0,0,0,0.0,0.0,0.53,9.7,0.65,0.2,1.25,1.0,15,0,0,0,0,0.0,0.0,0.64,12.2,0.81,0.2,1.53,1.23,15,0,0,0,0,0.0,0.0,0.74
Stone Smartt ,LAC,WR,4.0,3,4,1.33,5,1.67,17,5.67,4.25,8,6.33,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,4,1.33,5,1.67,0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.0,0.0,0.1,2.0,0.67,0.5,0.29,1.49,3,0,0,0,0,0.0,0.0,0.64,4.0,1.33,1.0,0.58,2.58,3,0,0,0,0,0.0,0.0,1.07
Dax Milne ,WAS,WR,5.0,15,6,0.4,7,0.47,37,2.47,6.17,12,2.47,0,0.0,1,0.07,0,0.0,0,0.0,0.0,0,0.0,6,0.4,7,0.47,0,0.0,0.0,1.0,9.7,0.65,0.0,1.68,0.9,14,1,0,0,0,0.0,0.0,0.45,12.7,0.85,0.0,1.82,1.19,14,1,0,0,0,0.0,0.0,0.58,15.7,1.05,0.0,1.98,1.49,15,0,0,0,0,0.0,0.0,0.72
Tyrie Cleveland ,PHI,WR,4.0,5,2,0.4,7,1.4,28,5.6,14.0,16,3.2,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,2,0.4,7,1.4,0,0.0,0.0,0.78,2.8,0.56,0.0,1.25,0.84,5,0,0,0,0,0.0,0.0,0.4,3.8,0.76,0.0,1.7,1.09,5,0,0,0,0,0.0,0.0,0.49,4.8,0.96,0.0,2.15,1.34,5,0,0,0,0,0.0,0.0,0.58
Tim Jones ,JAC,WR,4.0,7,3,0.43,4,0.57,30,4.29,10.0,20,4.29,1,0.14,0,0.0,0,0.0,0,0.0,0.0,0,0.0,3,0.43,4,0.57,0,0.0,0.0,0.9,3.0,0.43,0.0,0.74,0.73,7,0,0,0,0,0.0,0.0,0.35,4.5,0.64,0.0,0.95,1.07,7,0,0,0,0,0.0,0.0,0.48,6.0,0.86,0.0,1.19,1.38,7,0,0,0,0,0.0,0.0,0.61
Pharoh Cooper ,ARI,WR,7.0,5,2,0.4,2,0.4,6,1.2,3.0,3,0.6,0,0.0,0,0.0,4,0.8,15,3.0,3.75,0,0.0,6,1.2,6,1.2,0,0.0,0.0,0.78,2.1,0.42,0.0,0.6,0.76,5,0,0,0,0,0.0,0.0,0.36,3.1,0.62,0.0,1.0,1.01,5,0,0,0,0,0.0,0.0,0.45,4.1,0.82,0.0,1.43,1.26,5,0,0,0,0,0.0,0.0,0.54
Trent Taylor ,CIN,WR,5.0,16,6,0.38,10,0.62,62,3.88,10.33,34,3.56,2,0.12,0,0.0,4,0.25,15,0.94,3.75,0,0.0,10,0.62,14,0.88,1,0.06,0.1,1.0,5.7,0.36,0.0,1.28,0.53,16,0,0,0,0,0.0,0.0,0.33,8.7,0.54,0.0,1.53,0.8,16,0,0,0,0,0.0,0.0,0.45,11.7,0.73,0.0,1.8,1.06,16,0,0,0,0,0.0,0.0,0.57
Quintez Cephus ,DET,WR,6.0,3,2,0.67,3,1.0,15,5.0,7.5,9,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,2,0.67,3,1.0,0,0.0,0.0,0.6,1.5,0.5,0.0,0.87,0.82,3,0,0,0,0,0.0,0.0,0.28,2.5,0.83,0.0,1.44,1.24,3,0,0,0,0,0.0,0.0,0.4,3.5,1.17,0.0,2.02,1.65,3,0,0,0,0,0.0,0.0,0.51
Tyron Johnson ,SF,WR,6.0,2,1,0.5,1,0.5,8,4.0,8.0,8,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,0.5,1,0.5,0,0.0,0.0,0.48,0.8,0.4,0.4,0.57,0.73,2,0,0,0,0,0.0,0.0,0.27,1.3,0.65,0.65,0.92,1.09,2,0,0,0,0,0.0,0.0,0.4,1.8,0.9,0.9,1.27,1.43,2,0,0,0,0,0.0,0.0,0.52
Juwann Winfree ,FA,WR,29.0,3,1,0.33,4,1.33,17,5.67,17.0,17,5.67,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,0.33,4,1.33,0,0.0,0.0,0.6,1.7,0.57,0.0,0.98,0.91,3,0,0,0,0,0.0,0.0,0.33,2.2,0.73,0.0,1.27,1.13,3,0,0,0,0,0.0,0.0,0.39,2.7,0.9,0.0,1.56,1.36,3,0,0,0,0,0.0,0.0,0.45
Danny Gray ,SF,WR,5.0,7,1,0.14,7,1.0,10,1.43,10.0,10,1.43,0,0.0,0,0.0,1,0.14,9,1.29,9.0,0,0.0,2,0.29,8,1.14,0,0.0,0.0,0.9,1.9,0.27,0.0,0.46,0.52,7,0,0,0,0,0.0,0.0,0.32,2.4,0.34,0.0,0.61,0.63,7,0,0,0,0,0.0,0.0,0.36,2.9,0.41,0.0,0.78,0.74,7,0,0,0,0,0.0,0.0,0.41
DJ Turner ,LV,WR,7.0,6,0,0.0,1,0.17,0,0.0,0.0,0,0.0,0,0.0,0,0.0,4,0.67,26,4.33,6.5,0,0.0,4,0.67,5,0.83,0,0.0,0.0,0.85,2.6,0.43,0.0,0.8,0.73,6,0,0,0,0,0.0,0.0,0.35,2.6,0.43,0.0,0.8,0.75,6,0,0,0,0,0.0,0.0,0.36,2.6,0.43,0.0,0.8,0.77,6,0,0,0,0,0.0,0.0,0.36
Dareke Young ,SEA,WR,7.0,7,2,0.29,2,0.29,24,3.43,12.0,12,1.71,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,2,0.29,2,0.29,0,0.0,0.0,0.9,2.4,0.34,0.0,0.91,0.56,7,0,0,0,0,0.0,0.0,0.25,3.4,0.49,0.0,1.29,0.75,7,0,0,0,0,0.0,0.0,0.33,4.4,0.63,0.0,1.66,0.93,7,0,0,0,0,0.0,0.0,0.4
Braylon Sanders ,MIA,WR,6.5,2,2,1.0,3,1.5,17,8.5,8.5,13,6.5,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,2,1.0,3,1.5,1,0.5,0.5,0.48,-0.3,-0.15,-0.15,0.21,-0.35,2,0,0,0,0,0.0,0.0,-0.04,0.7,0.35,0.35,0.49,0.68,2,0,0,0,0,0.0,0.0,0.29,1.7,0.85,0.85,1.2,1.37,2,0,0,0,0,0.0,0.0,0.55
Mason Kinsey ,TEN,WR,7.0,2,1,0.5,1,0.5,3,1.5,3.0,3,1.5,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,0.5,1,0.5,0,0.0,0.0,0.48,0.3,0.15,0.15,0.21,0.35,2,0,0,0,0,0.0,0.0,0.13,0.8,0.4,0.4,0.57,0.76,2,0,0,0,0,0.0,0.0,0.27,1.3,0.65,0.65,0.92,1.12,2,0,0,0,0,0.0,0.0,0.4
Montrell Washington ,DEN,WR,8.0,15,4,0.27,9,0.6,2,0.13,0.5,4,0.33,0,0.0,0,0.0,5,0.33,30,2.0,6.0,0,0.0,9,0.6,14,0.93,1,0.07,0.11,1.0,1.2,0.08,0.0,0.78,0.14,15,0,0,0,0,0.0,0.0,0.15,3.2,0.21,0.0,0.72,0.38,15,0,0,0,0,0.0,0.0,0.26,5.2,0.35,0.0,0.73,0.63,15,0,0,0,0,0.0,0.0,0.38
Jaelon Darden ,CLE,WR,10.0,14,2,0.14,2,0.14,26,1.86,13.0,25,1.86,1,0.07,0,0.0,1,0.07,2,0.14,2.0,0,0.0,3,0.21,3,0.21,0,0.0,0.0,1.0,2.8,0.2,0.0,0.66,0.35,14,0,0,0,0,0.0,0.0,0.18,3.8,0.27,0.0,0.8,0.47,14,0,0,0,0,0.0,0.0,0.23,4.8,0.34,0.0,0.95,0.58,14,0,0,0,0,0.0,0.0,0.28
Demetric Felton Jr. ,CLE,WR,9.0,6,2,0.33,4,0.67,8,1.33,4.0,5,1.33,0,0.0,0,0.0,1,0.17,-4,-0.67,-4.0,0,0.0,3,0.5,5,0.83,0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0,0.0,0.0,0.07,1.0,0.17,0.0,0.26,0.38,6,0,0,0,0,0.0,0.0,0.22,2.0,0.33,0.0,0.52,0.66,6,0,0,0,0,0.0,0.0,0.32
Maurice Alexander ,DET,WR,7.0,3,1,0.33,1,0.33,7,2.33,7.0,7,2.33,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,0.33,1,0.33,0,0.0,0.0,0.6,0.7,0.23,0.0,0.4,0.47,3,0,0,0,0,0.0,0.0,0.15,1.2,0.4,0.0,0.69,0.72,3,0,0,0,0,0.0,0.0,0.21,1.7,0.57,0.0,0.98,0.96,3,0,0,0,0,0.0,0.0,0.28
Miles Boykin ,FA,WR,35.0,10,2,0.2,3,0.3,11,1.1,5.5,11,1.1,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,2,0.2,3,0.3,0,0.0,0.0,1.0,1.1,0.11,0.0,0.35,0.23,10,0,0,0,0,0.0,0.0,0.13,2.1,0.21,0.0,0.51,0.41,10,0,0,0,0,0.0,0.0,0.21,3.1,0.31,0.0,0.7,0.57,10,0,0,0,0,0.0,0.0,0.29
Deonte Harty ,BUF,WR,7.0,4,2,0.5,2,0.5,13,3.25,6.5,9,3.25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,2,0.5,2,0.5,1,0.25,0.5,0.7,-0.7,-0.18,0.2,1.27,-0.26,4,0,0,0,0,0.0,0.0,0.02,0.3,0.07,0.45,1.5,0.11,4,0,0,0,0,0.0,0.0,0.21,1.3,0.32,0.7,1.75,0.48,4,0,0,0,0,0.0,0.0,0.4
C.J. Board ,TEN,WR,8.0,4,1,0.25,1,0.25,6,1.5,6.0,6,1.5,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,0.25,1,0.25,0,0.0,0.0,0.7,0.6,0.15,0.0,0.3,0.32,4,0,0,0,0,0.0,0.0,0.12,1.1,0.28,0.0,0.55,0.52,4,0,0,0,0,0.0,0.0,0.18,1.6,0.4,0.0,0.8,0.71,4,0,0,0,0,0.0,0.0,0.24
Jacob Harris ,LAR,WR,8.0,3,1,0.33,1,0.33,6,2.0,6.0,6,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,0.33,1,0.33,0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.0,0.0,0.02,0.5,0.17,0.0,0.29,0.37,3,0,0,0,0,0.0,0.0,0.12,1.0,0.33,0.0,0.58,0.64,3,0,0,0,0,0.0,0.0,0.19
Lance McCutcheon ,LAR,WR,7.0,4,0,0.0,5,1.25,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,5,1.25,0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0.0,0.0,0.09
Keke Coutee ,FA,WR,36.0,7,1,0.14,1,0.14,20,2.86,20.0,20,2.86,1,0.14,0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,0.14,1,0.14,1,0.14,1.0,0.9,0.0,0.0,0.0,0.0,0.0,7,0,0,0,0,0.0,0.0,0.01,0.5,0.07,0.0,0.19,0.18,7,0,0,0,0,0.0,0.0,0.08,1.0,0.14,0.0,0.38,0.31,7,0,0,0,0,0.0,0.0,0.14
Tanner Conner ,MIA,WR,6.5,2,0,0.0,3,1.5,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,3,1.5,0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.07
Ihmir Smith-Marsette ,KC,WR,4.0,4,1,0.25,4,1.0,15,3.75,15.0,15,3.75,0,0.0,0,0.0,1,0.25,-1,-0.25,-1.0,0,0.0,2,0.5,5,1.25,1,0.25,0.5,0.7,-0.6,-0.15,-0.05,0.24,-0.34,4,0,0,0,0,0.0,0.0,-0.04,-0.1,-0.02,0.0,0.05,-0.09,4,0,0,0,0,0.0,0.0,0.06,0.4,0.1,0.0,0.27,0.23,4,0,0,0,0,0.0,0.0,0.16
Stanley Morgan Jr. ,CIN,WR,6.0,9,0,0.0,1,0.11,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.11,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,9,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,9,0,0,0,0,0.0,0.0,0.01
Jason Moore Jr. ,FA,WR,22.0,1,1,1.0,2,2.0,5,5.0,5.0,5,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,1.0,2,2.0,0,0.0,0.0,0.3,0.5,0.5,0.5,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,1.5,1.5,1.5,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0
Daylen Baldwin ,CLE,WR,6.5,1,2,2.0,2,2.0,25,25.0,12.5,15,15.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,2,2.0,2,2.0,0,0.0,0.0,0.3,2.5,2.5,2.5,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,3.5,3.5,3.5,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,4.5,4.5,4.5,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0
Andre Roberts ,FA,WR,40.5,3,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.0,0.0,0.0
Trinity Benson ,DET,WR,8.5,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0
Marcus Kemp ,WAS,WR,6.5,2,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.0
Ty Montgomery ,NE,WR,2.0,1,3,3.0,4,4.0,15,15.0,5.0,7,7.0,0,0.0,1,1.0,2,2.0,-2,-2.0,-1.0,0,0.0,5,5.0,6,6.0,0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,1.5,1.5,1.5,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0
Nsimba Webster ,CHI,WR,4.0,1,2,2.0,3,3.0,14,14.0,7.0,8,8.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,2,2.0,3,3.0,0,0.0,0.0,0.3,1.4,1.4,1.4,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,2.4,2.4,2.4,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,3.4,3.4,3.4,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0
Malik Turner ,IND,WR,6.0,2,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.0
Marken Michel ,FA,WR,40.5,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0
Dan Chisena ,PIT,WR,5.0,2,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.0
