Player,TEAM,POS,DPCHT,G,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_LG,rec_LG_mean,rec_20,rec_20_mean,rec_TD,rec_TD_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_TD,rush_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score
Kristian Wilkerson ,FA,WR,102.5,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0
Courtland Sutton ,DEN,WR,2.0,1,3,3.0,6,6.0,66,66.0,22.0,45,45.0,4,4.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,3,3.0,6,6.0,0,0.0,0.0,0.28,6.6,6.6,6.6,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,8.1,8.1,8.1,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,9.6,9.6,9.6,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0
Kirk Merritt ,NO,WR,5.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0
Chris Rowland ,FA,WR,102.5,2,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.0
Chris Moore ,FA,WR,102.5,3,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.0,0.0,0.0
Kevin White ,FA,WR,102.5,3,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.0,0.0,0.0
DeAndre Carter ,FA,WR,92.0,13,1,0.08,2,0.15,8,0.62,8.0,8,0.62,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,0.08,2,0.15,1,0.08,1.0,1.0,-1.2,-0.09,0.0,0.61,-0.17,13,0,0,0,0,0.0,0.0,-0.06,-0.7,-0.05,0.0,0.69,-0.1,13,0,0,0,0,0.0,0.0,-0.03,-0.2,-0.02,0.0,0.78,-0.03,13,0,0,0,0,0.0,0.0,0.0
Nsimba Webster ,CHI,WR,7.0,16,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.06,inf,1.0,-2.0,-0.12,0.0,0.5,-0.24,16,0,0,0,0,0.0,0.0,-0.11,-2.0,-0.12,0.0,0.5,-0.24,16,0,0,0,0,0.0,0.0,-0.11,-2.0,-0.12,0.0,0.5,-0.25,16,0,0,0,0,0.0,0.0,-0.11
Dede Westbrook ,FA,WR,83.5,2,1,0.5,1,0.5,4,2.0,4.0,4,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,0.5,1,0.5,1,0.5,1.0,0.44,-1.6,-0.8,-0.8,1.7,-1.11,2,0,0,0,0,0.0,0.0,-0.36,-1.1,-0.55,-0.55,2.05,-0.75,2,0,0,0,0,0.0,0.0,-0.24,-0.6,-0.3,-0.3,2.4,-0.41,2,0,0,0,0,0.0,0.0,-0.12
Dwayne Harris ,FA,WR,102.5,3,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.33,inf,0.56,-2.0,-0.67,0.0,1.15,-1.02,3,0,0,0,0,0.0,0.0,-0.26,-2.0,-0.67,0.0,1.15,-1.05,3,0,0,0,0,0.0,0.0,-0.26,-2.0,-0.67,0.0,1.15,-1.08,3,0,0,0,0,0.0,0.0,-0.27
