,,,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RUSHING,RUSHING,RUSHING,MISC,STANDARD
Ross Dwelley (SF),2020,10,1,2,22,22.0,22,1,0,0,0,0,0,2.2
Ryan Izzo (FA),2020,10,1,1,20,20.0,20,1,0,0,0,0,0,2.0
Adam Shaheen (FA),2020,10,1,1,19,19.0,19,0,0,0,0,0,0,1.9
Mo Alie-Cox (IND),2020,10,3,4,19,6.3,11,0,0,0,0,0,0,1.9
Noah Fant (SEA),2020,10,3,7,18,6.0,9,0,0,0,0,0,0,1.8
Dawson Knox (BUF),2020,10,2,4,16,8.0,10,0,0,0,0,0,0,1.6
Will Dissly (SEA),2020,10,1,2,16,16.0,16,0,0,0,0,0,0,1.6
Evan Engram (JAC),2020,10,2,3,15,7.5,11,0,0,0,0,0,0,1.5
Darren Fells (FA),2020,10,1,1,15,15.0,15,0,0,0,0,0,0,1.5
Tyler Eifert (FA),2020,10,2,4,15,7.5,8,0,0,0,0,0,0,1.5
Donald Parham Jr. (LAC),2020,10,1,1,13,13.0,13,0,0,0,0,0,0,1.3
T.J. Hockenson (MIN),2020,10,2,4,13,6.5,8,0,0,0,0,0,0,1.3
Troy Fumagalli (FA),2020,10,2,3,12,6.0,8,0,0,0,0,0,0,1.2
Kaden Smith (FA),2020,10,2,2,12,6.0,11,0,0,0,0,0,0,1.2
Austin Hooper (LV),2020,10,1,2,11,11.0,11,0,0,0,0,0,0,1.1
Tyler Conklin (NYJ),2020,10,2,2,11,5.5,9,0,0,0,0,0,0,1.1
Jesse James (FA),2020,10,2,3,9,4.5,5,0,0,0,0,0,0,0.9
Drew Sample (FA),2020,10,1,2,9,9.0,9,0,0,0,0,0,0,0.9
Cole Kmet (CHI),2020,10,1,3,7,7.0,7,0,0,0,0,0,0,0.7
Ian Thomas (CAR),2020,10,1,1,7,7.0,7,0,0,0,0,0,0,0.7
Jacob Hollister (FA),2020,10,1,1,6,6.0,6,0,0,0,0,0,0,0.6
Anthony Firkser (FA),2020,10,1,3,5,5.0,5,0,0,0,0,0,0,0.5
Jordan Akins (CLE),2020,10,1,1,5,5.0,5,0,0,0,0,0,0,0.5
Nick Boyle (FA),2020,10,1,1,4,4.0,4,0,0,0,0,0,0,0.4
Reggie Gilliam (BUF),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Davis (GB),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Harrison Bryant (CLE),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Adam Trautman (NO),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Charlie Woerner (SF),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Noah Togiai (ARI),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ben Ellefson (MIN),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tanner Hudson (CIN),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Chris Myarick (NYG),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Daniel Helm (FA),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Foster Moreau (FA),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Brandon Dillon (FA),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Isaac Nauta (FA),2020,10,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Caleb Wilson (FA),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jace Sternberger (FA),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Zach Gentry (PIT),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Stephen Carlson (FA),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Lee Smith (FA),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Demetrius Harris (FA),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Derek Carrier (FA),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Levine Toilolo (FA),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jared Cook (FA),2020,10,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Jason Witten (FA),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Clark Harris (FA),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jimmy Graham (FA),2020,10,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Marcedes Lewis (FA),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Zach Wood (NO),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Temarrick Hemingway (FA),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
J.P. Holtz (FA),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Ott (FA),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Patrick Scales (CHI),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Nick Vannett (NYG),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Stephen Anderson (FA),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Taysom Hill (NO),2020,10,0,0,0,0.0,0,0,0,8,45,0,1,0.0
Cethan Carter (FA),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
David Njoku (CLE),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jeremy Sprinkle (FA),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Antony Auclair (FA),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Mason Schreck (HOU),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Darrell Daniels (FA),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Johnny Mundt (MIN),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Josh Hill (FA),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Geoff Swaim (FA),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
James O'Shaughnessy (FA),2020,10,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Maxx Williams (FA),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Chris Manhertz (DEN),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Travis Kelce (KC),2020,11,8,10,127,15.9,22,2,1,0,0,0,0,18.9
Mark Andrews (BAL),2020,11,5,7,96,19.2,31,4,1,0,0,0,0,15.6
Darren Waller (NYG),2020,11,7,7,88,12.6,26,1,1,0,0,0,0,14.8
Dallas Goedert (PHI),2020,11,5,6,77,15.4,32,3,1,0,0,0,0,13.7
Richard Rodgers (FA),2020,11,2,2,48,24.0,29,1,1,0,0,0,0,10.8
Hunter Henry (NE),2020,11,4,7,48,12.0,22,1,1,0,0,0,0,10.8
Robert Tonyan (CHI),2020,11,5,5,44,8.8,25,1,1,0,0,0,0,10.4
Eric Ebron (FA),2020,11,4,7,36,9.0,20,1,1,0,0,0,0,9.6
Chris Herndon IV (FA),2020,11,2,3,32,16.0,26,1,1,0,0,0,0,9.2
Dalton Schultz (HOU),2020,11,4,6,25,6.3,10,0,1,0,0,0,0,8.5
Trey Burton (FA),2020,11,2,5,25,12.5,17,0,1,0,0,0,0,8.5
Jordan Akins (CLE),2020,11,5,6,83,16.6,25,3,0,0,0,0,0,8.3
Jonnu Smith (ATL),2020,11,4,6,20,5.0,8,0,1,0,0,0,0,8.0
T.J. Hockenson (MIN),2020,11,4,7,68,17.0,35,2,0,0,0,0,0,6.8
Jack Doyle (FA),2020,11,1,2,6,6.0,6,0,1,0,0,0,0,6.6
Dan Arnold (FA),2020,11,1,2,4,4.0,4,0,1,0,0,0,0,6.4
Jason Witten (FA),2020,11,1,1,1,1.0,1,0,1,0,0,0,0,6.1
Ryan Izzo (FA),2020,11,2,3,59,29.5,50,4,0,0,0,0,0,5.9
Noah Fant (SEA),2020,11,4,5,55,13.8,29,1,0,0,0,0,0,5.5
Mike Gesicki (NE),2020,11,4,5,43,10.8,25,1,0,0,0,0,0,4.3
Austin Hooper (LV),2020,11,3,5,33,11.0,21,1,0,0,0,0,0,3.3
Anthony Firkser (FA),2020,11,4,5,33,8.3,12,0,0,0,0,0,0,3.3
Tyler Eifert (FA),2020,11,2,5,32,16.0,17,0,0,0,0,0,0,3.2
Drew Sample (FA),2020,11,2,4,29,14.5,18,0,0,0,0,0,0,2.9
Maxx Williams (FA),2020,11,2,2,29,14.5,25,1,0,0,0,0,0,2.9
Darren Fells (FA),2020,11,2,2,29,14.5,16,0,0,0,0,0,0,2.9
Kyle Rudolph (FA),2020,11,3,3,28,9.3,12,0,0,0,0,0,0,2.8
Gerald Everett (LAC),2020,11,4,5,27,6.8,18,0,0,0,0,0,0,2.7
Rob Gronkowski (FA),2020,11,2,6,25,12.5,16,0,0,0,0,0,0,2.5
Nick Vannett (NYG),2020,11,2,2,24,12.0,15,0,0,0,0,0,0,2.4
Cameron Brate (FA),2020,11,3,4,23,7.7,9,0,0,0,0,0,0,2.3
Irv Smith Jr. (FA),2020,11,2,2,23,11.5,12,0,0,0,0,0,0,2.3
Jace Sternberger (FA),2020,11,3,3,23,7.7,12,0,0,0,0,0,0,2.3
Pharaoh Brown (FA),2020,11,2,3,22,11.0,18,0,0,0,0,0,0,2.2
Tyler Higbee (LAR),2020,11,4,4,19,4.8,7,0,0,1,1,0,0,2.0
Greg Olsen (FA),2020,11,2,2,20,10.0,10,0,0,0,0,0,0,2.0
Adam Trautman (NO),2020,11,1,1,19,19.0,19,0,0,0,0,0,0,1.9
Derek Carrier (FA),2020,11,1,1,14,14.0,14,0,0,0,0,0,0,1.4
Jacob Hollister (FA),2020,11,2,3,14,7.0,9,0,0,0,0,0,0,1.4
Blake Bell (KC),2020,11,1,1,13,13.0,13,0,0,0,0,0,0,1.3
Will Dissly (SEA),2020,11,1,1,10,10.0,10,0,0,0,0,0,0,1.0
Ben Ellefson (MIN),2020,11,1,3,10,10.0,10,0,0,0,0,0,0,1.0
Geoff Swaim (FA),2020,11,1,1,9,9.0,9,0,0,0,0,0,0,0.9
Marcedes Lewis (FA),2020,11,1,1,8,8.0,8,0,0,0,0,0,0,0.8
Logan Thomas (WAS),2020,11,2,5,6,3.0,6,0,0,1,2,0,0,0.8
Jared Cook (FA),2020,11,1,1,6,6.0,6,0,0,0,0,0,0,0.6
Nick Keizer (FA),2020,11,1,1,5,5.0,5,0,0,0,0,0,0,0.5
Jesse James (FA),2020,11,1,2,3,3.0,3,0,0,0,0,0,0,0.3
Eric Saubert (MIA),2020,11,1,1,3,3.0,3,0,0,0,0,0,0,0.3
Sean McKeon (DAL),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jaeden Graham (FA),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Foster Moreau (FA),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Deon Yelder (FA),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Conklin (NYJ),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Durham Smythe (MIA),2020,11,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Harrison Bryant (CLE),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Isaac Nauta (FA),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Caleb Wilson (FA),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Zach Gentry (PIT),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Stephen Carlson (FA),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Donald Parham Jr. (LAC),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Luke Stocker (FA),2020,11,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Luke Willson (FA),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ryan Griffin (FA),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Clark Harris (FA),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Zach Wood (NO),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Garrett Griffin (FA),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
James Winchester (KC),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Ott (FA),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Andrew DePaola (MIN),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Stephen Anderson (FA),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Temarrick Hemingway (FA),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
David Njoku (CLE),2020,11,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Taysom Hill (NO),2020,11,0,0,0,0.0,0,0,0,10,49,2,1,0.0
Colin Thompson (FA),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Troy Fumagalli (FA),2020,11,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Hayden Hurst (CAR),2020,11,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Ian Thomas (CAR),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jordan Thomas (FA),2020,11,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Adam Shaheen (FA),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jeremy Sprinkle (FA),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Antony Auclair (FA),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Mason Schreck (HOU),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Cethan Carter (FA),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Johnny Mundt (MIN),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Evan Baylis (FA),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Daniel Brown (FA),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Chris Manhertz (DEN),2020,11,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Mo Alie-Cox (IND),2020,11,2,3,16,8.0,8,0,0,0,0,0,1,-0.4
Dallas Goedert (PHI),2020,12,7,10,75,10.7,27,1,1,0,0,0,0,13.5
Robert Tonyan (CHI),2020,12,5,5,67,13.4,39,2,1,0,0,0,0,12.7
Richard Rodgers (FA),2020,12,3,6,53,17.7,33,2,1,0,0,0,0,11.3
Evan Engram (JAC),2020,12,6,9,129,21.5,53,7,0,0,0,0,1,10.9
Rob Gronkowski (FA),2020,12,6,7,106,17.7,48,4,0,0,0,0,0,10.6
Trey Burton (FA),2020,12,3,6,42,14.0,19,0,1,0,0,0,0,10.2
Mike Gesicki (NE),2020,12,2,5,35,17.5,22,1,1,0,0,0,0,9.5
Logan Thomas (WAS),2020,12,4,4,20,5.0,6,0,1,1,3,0,0,9.4
T.J. Hockenson (MIN),2020,12,5,8,89,17.8,51,4,0,0,0,0,0,8.9
Travis Kelce (KC),2020,12,8,8,82,10.3,20,1,0,0,0,0,0,8.2
Tyler Eifert (FA),2020,12,3,4,16,5.3,8,0,1,0,0,0,0,7.6
Marcedes Lewis (FA),2020,12,2,4,16,8.0,11,0,1,0,0,0,0,7.6
Austin Hooper (LV),2020,12,2,2,13,6.5,9,0,1,0,0,0,0,7.3
Kyle Rudolph (FA),2020,12,7,8,68,9.7,25,1,0,0,0,0,0,6.8
Hunter Henry (NE),2020,12,7,10,67,9.6,15,0,0,0,0,0,0,6.7
Adam Shaheen (FA),2020,12,1,2,7,7.0,7,0,1,0,0,0,0,6.7
Dawson Knox (BUF),2020,12,1,1,2,2.0,2,0,1,0,0,0,0,6.2
Eric Ebron (FA),2020,12,7,11,54,7.7,27,1,0,0,0,0,0,5.4
Hayden Hurst (CAR),2020,12,4,8,48,12.0,14,0,0,0,0,0,0,4.8
Cameron Brate (FA),2020,12,4,6,34,8.5,14,0,0,0,0,0,0,3.4
Jimmy Graham (FA),2020,12,3,4,32,10.7,16,0,0,0,0,0,0,3.2
Geoff Swaim (FA),2020,12,3,3,30,10.0,12,0,0,0,0,0,0,3.0
Dalton Schultz (HOU),2020,12,5,5,24,4.8,7,0,0,0,0,0,0,2.4
Darren Waller (NYG),2020,12,4,7,23,5.8,11,0,0,0,0,0,0,2.3
Drew Sample (FA),2020,12,4,5,40,10.0,16,0,0,0,0,0,1,2.0
Mo Alie-Cox (IND),2020,12,2,2,19,9.5,11,0,0,0,0,0,0,1.9
Durham Smythe (MIA),2020,12,3,3,19,6.3,12,0,0,0,0,0,0,1.9
Jordan Reed (FA),2020,12,2,6,18,9.0,12,0,0,0,0,0,0,1.8
James O'Shaughnessy (FA),2020,12,2,4,17,8.5,10,0,0,0,0,0,0,1.7
Dan Arnold (FA),2020,12,1,3,17,17.0,17,0,0,0,0,0,0,1.7
Gerald Everett (LAC),2020,12,2,2,16,8.0,10,0,0,0,0,0,0,1.6
Noah Fant (SEA),2020,12,1,2,13,13.0,13,0,0,0,0,0,0,1.3
Jaeden Graham (FA),2020,12,1,2,11,11.0,11,0,0,0,0,0,0,1.1
Chris Manhertz (DEN),2020,12,1,1,11,11.0,11,0,0,0,0,0,0,1.1
Jacob Hollister (FA),2020,12,2,5,11,5.5,8,0,0,0,0,0,0,1.1
Stephen Carlson (FA),2020,12,1,1,11,11.0,11,0,0,0,0,0,0,1.1
Maxx Williams (FA),2020,12,2,2,10,5.0,6,0,0,0,0,0,0,1.0
Jesse James (FA),2020,12,1,1,10,10.0,10,0,0,0,0,0,0,1.0
Cole Kmet (CHI),2020,12,1,3,8,8.0,8,0,0,0,0,0,0,0.8
Adam Trautman (NO),2020,12,1,1,8,8.0,8,0,0,0,0,0,0,0.8
Tyler Higbee (LAR),2020,12,1,2,6,6.0,6,0,0,0,0,0,0,0.6
Brandon Dillon (FA),2020,12,1,1,6,6.0,6,0,0,0,0,0,0,0.6
Jace Sternberger (FA),2020,12,1,1,5,5.0,5,0,0,0,0,0,0,0.5
Tyler Conklin (NYJ),2020,12,1,2,5,5.0,5,0,0,0,0,0,0,0.5
Cethan Carter (FA),2020,12,1,1,5,5.0,5,0,0,0,0,0,0,0.5
Ian Thomas (CAR),2020,12,1,2,4,4.0,4,0,0,0,0,0,0,0.4
Jordan Akins (CLE),2020,12,0,2,0,0.0,0,0,0,1,4,0,0,0.4
Lee Smith (FA),2020,12,1,1,3,3.0,3,0,0,0,0,0,0,0.3
Ross Dwelley (SF),2020,12,1,2,3,3.0,3,0,0,0,0,0,0,0.3
Deon Yelder (FA),2020,12,1,1,2,2.0,2,0,0,0,0,0,0,0.2
Sean McKeon (DAL),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Reggie Gilliam (BUF),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ben Ellefson (MIN),2020,12,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Nick Keizer (FA),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Foster Moreau (FA),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Isaac Nauta (FA),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Caleb Wilson (FA),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Will Dissly (SEA),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Kahale Warring (FA),2020,12,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Chris Herndon IV (FA),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ryan Izzo (FA),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Charlie Woerner (SF),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Brycen Hopkins (LAR),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Colby Parkinson (SEA),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Donald Parham Jr. (LAC),2020,12,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Luke Stocker (FA),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Demetrius Harris (FA),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jack Doyle (FA),2020,12,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Luke Willson (FA),2020,12,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Ryan Griffin (FA),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Derek Carrier (FA),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Levine Toilolo (FA),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Vance McDonald (FA),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jared Cook (FA),2020,12,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Jason Witten (FA),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Clark Harris (FA),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jordan Thomas (FA),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
J.P. Holtz (FA),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Zach Wood (NO),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Temarrick Hemingway (FA),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
James Winchester (KC),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Ott (FA),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Patrick Scales (CHI),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Andrew DePaola (MIN),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Nick Vannett (NYG),2020,12,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Stephen Anderson (FA),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Pharaoh Brown (FA),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Taysom Hill (NO),2020,12,0,0,0,0.0,0,0,0,10,44,2,0,0.0
Sean Culkin (FA),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Colin Thompson (FA),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Troy Fumagalli (FA),2020,12,0,1,0,0.0,0,0,0,0,0,0,0,0.0
David Njoku (CLE),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jonnu Smith (ATL),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jeremy Sprinkle (FA),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Antony Auclair (FA),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Mason Schreck (HOU),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Evan Baylis (FA),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Eric Saubert (MIA),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Johnny Mundt (MIN),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Anthony Firkser (FA),2020,12,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Josh Hill (FA),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Darren Fells (FA),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Eric Tomlinson (FA),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Daniel Brown (FA),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Blake Bell (KC),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Harrison Bryant (CLE),2020,12,1,2,13,13.0,13,0,0,0,0,0,1,-0.7
Darren Waller (NYG),2020,13,13,17,200,15.4,38,4,2,0,0,0,0,32.0
Travis Kelce (KC),2020,13,8,12,136,17.0,28,3,1,0,0,0,0,19.6
Dan Arnold (FA),2020,13,2,3,61,30.5,59,4,2,0,0,0,0,18.1
Logan Thomas (WAS),2020,13,9,9,98,10.9,30,2,1,0,0,0,0,15.8
Mike Gesicki (NE),2020,13,9,11,88,9.8,20,1,1,0,0,0,0,14.8
Robert Tonyan (CHI),2020,13,4,5,39,9.8,25,1,1,0,0,0,0,9.9
Cole Kmet (CHI),2020,13,5,7,37,7.4,13,0,1,0,0,0,0,9.7
Jordan Reed (FA),2020,13,3,4,32,10.7,17,0,1,0,0,0,0,9.2
Jared Cook (FA),2020,13,3,5,28,9.3,11,0,1,0,0,0,0,8.8
Dawson Knox (BUF),2020,13,4,4,27,6.8,12,0,1,0,0,0,0,8.7
Tyler Higbee (LAR),2020,13,4,6,24,6.0,16,0,1,0,0,0,0,8.4
T.J. Hockenson (MIN),2020,13,7,9,84,12.0,24,1,0,0,0,0,0,8.4
MyCole Pruitt (FA),2020,13,1,2,22,22.0,22,1,1,0,0,0,0,8.2
Jesse James (FA),2020,13,1,3,9,9.0,9,0,1,0,0,0,0,6.9
Eric Ebron (FA),2020,13,7,11,68,9.7,22,1,0,0,0,0,0,6.8
Dallas Goedert (PHI),2020,13,5,7,66,13.2,41,3,0,0,0,0,0,6.6
Noah Fant (SEA),2020,13,4,7,57,14.3,37,2,0,0,0,0,0,5.7
Anthony Firkser (FA),2020,13,5,7,51,10.2,14,0,0,0,0,0,0,5.1
Drew Sample (FA),2020,13,7,7,49,7.0,15,0,0,0,0,0,0,4.9
Tyler Eifert (FA),2020,13,6,6,45,7.5,13,0,0,0,0,0,0,4.5
Dalton Schultz (HOU),2020,13,4,4,44,11.0,19,0,0,0,0,0,0,4.4
Gerald Everett (LAC),2020,13,6,7,44,7.3,22,1,0,0,0,0,0,4.4
James O'Shaughnessy (FA),2020,13,4,6,41,10.3,24,1,0,0,0,0,0,4.1
Marcedes Lewis (FA),2020,13,1,1,36,36.0,36,2,0,0,0,0,0,3.6
Charlie Woerner (SF),2020,13,2,2,33,16.5,18,0,0,0,0,0,0,3.3
Evan Engram (JAC),2020,13,4,8,32,8.0,11,0,0,0,0,0,0,3.2
Zach Ertz (ARI),2020,13,2,4,31,15.5,20,1,0,0,0,0,0,3.1
Ryan Griffin (FA),2020,13,2,2,31,15.5,18,0,0,0,0,0,0,3.1
Ross Dwelley (SF),2020,13,2,2,29,14.5,17,0,0,0,0,0,0,2.9
Will Dissly (SEA),2020,13,4,5,28,7.0,10,0,0,0,0,0,0,2.8
Austin Hooper (LV),2020,13,2,2,24,12.0,16,0,0,0,0,0,0,2.4
Mo Alie-Cox (IND),2020,13,3,5,23,7.7,17,0,0,0,0,0,0,2.3
Donald Parham Jr. (LAC),2020,13,2,4,21,10.5,12,0,0,0,0,0,0,2.1
Jacob Hollister (FA),2020,13,3,4,20,6.7,10,0,0,0,0,0,0,2.0
Durham Smythe (MIA),2020,13,2,2,16,8.0,11,0,0,0,0,0,0,1.6
Nick Keizer (FA),2020,13,1,1,15,15.0,15,0,0,0,0,0,0,1.5
Jack Doyle (FA),2020,13,1,1,12,12.0,12,0,0,0,0,0,0,1.2
Luke Willson (FA),2020,13,1,1,12,12.0,12,0,0,0,0,0,0,1.2
Trey Burton (FA),2020,13,1,3,11,11.0,11,0,0,0,0,0,0,1.1
Jordan Akins (CLE),2020,13,2,3,10,5.0,9,0,0,0,0,0,0,1.0
Tyler Conklin (NYJ),2020,13,1,1,10,10.0,10,0,0,0,0,0,0,1.0
Hayden Hurst (CAR),2020,13,1,4,9,9.0,9,0,0,0,0,0,0,0.9
Adam Trautman (NO),2020,13,3,3,9,3.0,5,0,0,0,0,0,0,0.9
Nick Vannett (NYG),2020,13,2,2,7,3.5,7,0,0,0,0,0,0,0.7
Stephen Anderson (FA),2020,13,1,2,6,6.0,6,0,0,0,0,0,0,0.6
