,,,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RUSHING,RUSHING,RUSHING,MISC,STANDARD
Marcedes Lewis (FA),2022,9,1,1,19,19.0,19,0,0,0,0,0,0,1.9
Josh Oliver (MIN),2022,9,1,3,19,19.0,19,0,0,0,0,0,0,1.9
Dan Arnold (FA),2022,9,1,1,19,19.0,19,0,0,0,0,0,0,1.9
C.J. Uzomah (NYJ),2022,9,3,3,16,5.3,6,0,0,0,0,0,0,1.6
Luke Farrell (JAC),2022,9,1,1,15,15.0,15,0,0,0,0,0,0,1.5
O.J. Howard (LV),2022,9,1,2,14,14.0,14,0,0,0,0,0,0,1.4
Mo Alie-Cox (IND),2022,9,2,2,13,6.5,8,0,0,0,0,0,0,1.3
Jack Stoll (PHI),2022,9,1,2,13,13.0,13,0,0,0,0,0,0,1.3
Taysom Hill (NO),2022,9,0,1,0,0.0,0,0,0,1,6,0,0,1.1
Evan Engram (JAC),2022,9,1,2,8,8.0,8,0,0,0,0,0,0,0.8
Adam Trautman (NO),2022,9,1,1,8,8.0,8,0,0,0,0,0,0,0.8
Giovanni Ricci (CAR),2022,9,1,1,8,8.0,8,0,0,0,0,0,0,0.8
Tyler Conklin (NYJ),2022,9,1,2,7,7.0,7,0,0,0,0,0,0,0.7
Chris Manhertz (DEN),2022,9,1,2,7,7.0,7,0,0,0,0,0,0,0.7
MyCole Pruitt (FA),2022,9,1,1,6,6.0,6,0,0,0,0,0,0,0.6
Colby Parkinson (SEA),2022,9,2,2,6,3.0,10,0,0,0,0,0,0,0.6
Ko Kieft (TB),2022,9,1,2,6,6.0,6,0,0,0,0,0,0,0.6
John Bates (WAS),2022,9,1,2,5,5.0,5,0,0,0,0,0,0,0.5
Brevin Jordan (HOU),2022,9,1,2,5,5.0,5,0,0,0,0,0,0,0.5
Mike Gesicki (NE),2022,9,1,2,3,3.0,3,0,0,0,0,0,0,0.3
Jelani Woods (IND),2022,9,1,3,2,2.0,2,0,0,0,0,0,0,0.2
Johnny Mundt (MIN),2022,9,1,1,1,1.0,1,0,0,0,0,0,0,0.1
Brycen Hopkins (LAR),2022,9,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Durham Smythe (MIA),2022,9,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Jordan Akins (CLE),2022,9,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Devin Asiasi (CIN),2022,9,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Brock Wright (DET),2022,9,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Kylen Granson (IND),2022,9,0,1,0,0.0,0,0,0,1,0,0,0,0.0
Logan Thomas (WAS),2022,9,0,3,0,0.0,0,0,0,0,0,0,0,0.0
James Winchester (KC),2022,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Andrew DePaola (MIN),2022,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Higbee (LAR),2022,9,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Richard Rodgers (FA),2022,9,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Cole Kmet (CHI),2022,10,4,7,74,18.5,50,4,2,0,0,0,0,19.4
Travis Kelce (KC),2022,10,6,7,81,13.5,46,3,1,0,0,0,0,14.1
Dalton Schultz (HOU),2022,10,6,8,54,9.0,16,0,1,0,0,0,0,11.4
Juwan Johnson (NO),2022,10,5,7,44,8.8,15,0,1,0,0,0,0,10.4
Foster Moreau (FA),2022,10,3,4,43,14.3,21,1,1,0,0,0,0,10.3
Noah Gray (KC),2022,10,2,2,20,10.0,13,0,1,0,0,0,0,8.0
Harrison Bryant (CLE),2022,10,3,3,15,5.0,12,0,1,0,0,0,0,7.5
Tyler Higbee (LAR),2022,10,8,8,73,9.1,25,1,0,0,0,0,0,7.3
Jordan Akins (CLE),2022,10,3,3,72,24.0,46,3,0,0,0,0,0,7.2
Dallas Goedert (PHI),2022,10,3,3,23,7.7,15,0,1,0,0,0,1,6.3
Brock Wright (DET),2022,10,1,1,2,2.0,2,0,1,0,0,0,0,6.2
Kylen Granson (IND),2022,10,4,4,57,14.3,32,2,0,0,0,0,0,5.7
Dawson Knox (BUF),2022,10,4,6,57,14.3,22,1,0,0,0,0,0,5.7
T.J. Hockenson (MIN),2022,10,7,10,45,6.4,16,0,0,0,0,0,0,4.5
Austin Hooper (FA),2022,10,5,7,41,8.2,17,0,0,0,0,0,0,4.1
Chigoziem Okonkwo (TEN),2022,10,1,2,41,41.0,41,3,0,0,0,0,0,4.1
Pat Freiermuth (PIT),2022,10,4,7,36,9.0,12,0,0,0,0,0,0,3.6
Cade Otton (TB),2022,10,3,3,35,11.7,25,1,0,0,0,0,0,3.5
Noah Fant (SEA),2022,10,3,4,34,11.3,15,0,0,0,0,0,0,3.4
Mike Gesicki (NE),2022,10,2,3,31,15.5,16,0,0,0,0,0,0,3.1
Kyle Pitts (ATL),2022,10,2,8,28,14.0,18,0,0,0,0,0,0,2.8
Will Dissly (SEA),2022,10,2,2,28,14.0,15,0,0,0,0,0,0,2.8
Tanner Hudson (CIN),2022,10,3,3,24,8.0,16,0,0,0,0,0,0,2.4
Gerald Everett (LAC),2022,10,2,2,23,11.5,17,0,0,0,0,0,0,2.3
Adam Trautman (NO),2022,10,2,3,22,11.0,18,0,0,0,0,0,0,2.2
Tre' McKitty (LAC),2022,10,3,6,21,7.0,9,0,0,0,0,0,0,2.1
George Kittle (SF),2022,10,1,2,21,21.0,21,1,0,0,0,0,0,2.1
Evan Engram (JAC),2022,10,3,4,14,4.7,7,0,0,0,0,0,0,1.4
Pharaoh Brown (FA),2022,10,2,5,13,6.5,8,0,0,0,0,0,0,1.3
Eric Saubert (MIA),2022,10,1,1,12,12.0,12,0,0,0,0,0,0,1.2
Logan Thomas (WAS),2022,10,2,4,12,6.0,9,0,0,0,0,0,0,1.2
Zach Ertz (ARI),2022,10,1,1,12,12.0,12,0,0,0,0,0,0,1.2
Jack Stoll (PHI),2022,10,1,1,11,11.0,11,0,0,0,0,0,0,1.1
Greg Dulcich (DEN),2022,10,1,4,11,11.0,11,0,0,0,0,0,0,1.1
Brycen Hopkins (LAR),2022,10,1,2,11,11.0,11,0,0,0,0,0,0,1.1
Connor Heyward (PIT),2022,10,2,2,9,4.5,8,0,0,0,0,0,0,0.9
Dan Arnold (FA),2022,10,1,1,8,8.0,8,0,0,0,0,0,0,0.8
Cameron Brate (FA),2022,10,1,2,8,8.0,8,0,0,0,0,0,0,0.8
Robert Tonyan (CHI),2022,10,1,1,8,8.0,8,0,0,0,0,0,0,0.8
Trey McBride (ARI),2022,10,1,1,7,7.0,7,0,0,0,0,0,0,0.7
Colby Parkinson (SEA),2022,10,1,3,7,7.0,7,0,0,0,0,0,0,0.7
MyCole Pruitt (FA),2022,10,1,1,6,6.0,6,0,0,0,0,0,0,0.6
James Mitchell (DET),2022,10,1,1,4,4.0,4,0,0,0,0,0,0,0.4
Richard Rodgers (FA),2022,10,1,1,4,4.0,4,0,0,0,0,0,0,0.4
Giovanni Ricci (CAR),2022,10,1,1,2,2.0,2,0,0,0,0,0,0,0.2
Taysom Hill (NO),2022,10,0,0,0,0.0,0,0,0,3,1,0,0,0.1
Sean McKeon (DAL),2022,10,1,2,1,1.0,1,0,0,0,0,0,0,0.1
Lawrence Cager (NYG),2022,10,2,2,9,4.5,9,0,1,0,0,0,0,0.0
Jared Pinkney (FA),2022,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Chris Myarick (NYG),2022,10,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Kevin Rader (TEN),2022,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Durham Smythe (MIA),2022,10,0,0,0,0.0,0,0,0,1,0,0,0,0.0
Parker Hesse (ATL),2022,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Mitchell Fraboni (DEN),2022,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Trevon Wesco (FA),2022,10,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Zach Gentry (FA),2022,10,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Shane Zylstra (DET),2022,10,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Armani Rogers (WAS),2022,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Peyton Hendershot (DAL),2022,10,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Tommy Tremble (CAR),2022,10,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Ryan Griffin (FA),2022,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Beau Brinkley (FA),2022,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Patrick Scales (CHI),2022,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Andrew DePaola (MIN),2022,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Stephen Anderson (FA),2022,10,0,1,0,0.0,0,0,0,0,0,0,0,0.0
O.J. Howard (LV),2022,10,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Geoff Swaim (FA),2022,10,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Eric Tomlinson (FA),2022,10,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Marcedes Lewis (FA),2022,10,1,1,-1,-1.0,0,0,0,0,0,0,0,-0.1
Jody Fortson (KC),2022,10,1,1,6,6.0,6,0,0,0,0,0,1,-1.4
Travis Kelce (KC),2022,11,6,10,115,19.2,34,5,3,0,0,0,0,29.5
George Kittle (SF),2022,11,4,6,84,21.0,39,4,2,0,0,0,0,20.4
Austin Hooper (FA),2022,11,4,4,36,9.0,16,0,2,0,0,0,0,15.6
Juwan Johnson (NO),2022,11,3,4,47,15.7,26,1,1,0,0,0,0,10.7
Pat Freiermuth (PIT),2022,11,8,12,79,9.9,27,1,0,0,0,0,0,7.9
Dawson Knox (BUF),2022,11,7,7,70,10.0,23,1,0,0,0,0,0,7.0
Taysom Hill (NO),2022,11,1,1,8,8.0,8,0,0,9,52,0,0,6.6
Logan Thomas (WAS),2022,11,5,6,65,13.0,19,0,0,0,0,0,0,6.5
Mark Andrews (BAL),2022,11,6,8,63,10.5,16,0,0,0,0,0,0,6.3
Jody Fortson (KC),2022,11,2,2,51,25.5,40,3,0,0,0,0,0,5.1
Tyler Higbee (LAR),2022,11,4,8,45,11.3,20,1,0,0,0,0,0,4.5
Jonnu Smith (ATL),2022,11,4,4,40,10.0,26,1,0,1,5,0,0,4.5
Kyle Pitts (ATL),2022,11,3,5,43,14.3,18,0,0,0,0,0,0,4.3
Harrison Bryant (CLE),2022,11,4,7,41,10.3,14,0,0,0,0,0,0,4.1
Cole Kmet (CHI),2022,11,3,4,35,11.7,24,1,0,0,0,0,0,3.5
T.J. Hockenson (MIN),2022,11,5,9,34,6.8,11,0,0,0,0,0,0,3.4
Foster Moreau (FA),2022,11,1,3,33,33.0,33,2,0,0,0,0,0,3.3
Chigoziem Okonkwo (TEN),2022,11,1,2,31,31.0,31,2,0,0,0,0,0,3.1
Greg Dulcich (DEN),2022,11,4,5,30,7.5,15,0,0,0,0,0,0,3.0
Hayden Hurst (CAR),2022,11,2,3,28,14.0,21,1,0,0,0,0,0,2.8
Ian Thomas (CAR),2022,11,3,4,24,8.0,12,0,0,0,0,0,0,2.4
Dalton Schultz (HOU),2022,11,3,5,22,7.3,12,0,0,0,0,0,0,2.2
Hunter Henry (NE),2022,11,1,1,20,20.0,20,1,0,0,0,0,0,2.0
Brock Wright (DET),2022,11,2,2,20,10.0,16,0,0,0,0,0,0,2.0
Robert Tonyan (CHI),2022,11,2,4,19,9.5,10,0,0,0,0,0,0,1.9
David Njoku (CLE),2022,11,2,3,17,8.5,21,1,0,0,0,0,0,1.7
MyCole Pruitt (FA),2022,11,1,1,17,17.0,17,0,0,0,0,0,0,1.7
Kylen Granson (IND),2022,11,1,1,16,16.0,16,0,0,0,0,0,0,1.6
Eric Saubert (MIA),2022,11,2,2,16,8.0,9,0,0,0,0,0,0,1.6
Tyler Conklin (NYJ),2022,11,2,3,15,7.5,8,0,0,0,0,0,0,1.5
Jake Ferguson (DAL),2022,11,2,2,15,7.5,11,0,0,0,0,0,0,1.5
Noah Gray (KC),2022,11,2,3,15,7.5,12,0,0,0,0,0,0,1.5
Mo Alie-Cox (IND),2022,11,1,1,14,14.0,14,0,0,0,0,0,0,1.4
Trey McBride (ARI),2022,11,4,4,14,3.5,6,0,0,0,0,0,0,1.4
Adam Trautman (NO),2022,11,3,3,12,4.0,7,0,0,0,0,0,0,1.2
O.J. Howard (LV),2022,11,1,3,9,9.0,9,0,0,0,0,0,0,0.9
Zach Gentry (FA),2022,11,2,3,8,4.0,9,0,0,0,0,0,0,0.8
Jordan Akins (CLE),2022,11,2,3,8,4.0,8,0,0,0,0,0,0,0.8
Johnny Mundt (MIN),2022,11,1,1,8,8.0,8,0,0,0,0,0,0,0.8
Jack Stoll (PHI),2022,11,1,1,7,7.0,7,0,0,0,0,0,0,0.7
Maxx Williams (FA),2022,11,1,1,7,7.0,7,0,0,0,0,0,0,0.7
Stone Smartt (LAC),2022,11,1,1,6,6.0,6,0,0,0,0,0,0,0.6
Geoff Swaim (FA),2022,11,1,1,3,3.0,3,0,0,0,0,0,0,0.3
Josh Oliver (MIN),2022,11,1,1,2,2.0,2,0,0,0,0,0,0,0.2
Isaiah Likely (BAL),2022,11,1,3,1,1.0,1,0,0,0,0,0,0,0.1
Lawrence Cager (NYG),2022,11,2,3,20,10.0,13,0,0,0,0,0,0,0.0
Reggie Gilliam (BUF),2022,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jesper Horsted (LV),2022,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Devin Asiasi (CIN),2022,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyree Jackson (PHI),2022,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Grant Calcaterra (PHI),2022,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Teagan Quitoriano (HOU),2022,11,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Cole Turner (WAS),2022,11,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Connor Heyward (PIT),2022,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ben Mason (BAL),2022,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jacob Harris (LAR),2022,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tommy Tremble (CAR),2022,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
John Bates (WAS),2022,11,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Ryan Griffin (FA),2022,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Andrew DePaola (MIN),2022,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Stephen Anderson (FA),2022,11,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Pharaoh Brown (FA),2022,11,0,1,0,0.0,0,0,0,0,0,0,0,0.0
C.J. Uzomah (NYJ),2022,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Peyton Hendershot (DAL),2022,11,1,1,-2,-2.0,0,0,0,0,0,0,0,-0.2
Dalton Schultz (HOU),2022,12,4,4,31,7.8,15,0,2,0,0,0,0,15.1
Josh Oliver (MIN),2022,12,4,6,76,19.0,40,3,1,0,0,0,0,13.6
Hunter Henry (NE),2022,12,3,5,63,21.0,37,3,1,0,0,0,0,12.3
Travis Kelce (KC),2022,12,4,8,57,14.3,39,2,1,0,0,0,0,11.7
T.J. Hockenson (MIN),2022,12,5,6,43,8.6,14,0,1,0,0,0,0,10.3
Jordan Akins (CLE),2022,12,5,5,61,12.2,25,1,1,0,0,0,1,10.1
Jelani Woods (IND),2022,12,8,9,98,12.3,28,1,0,0,0,0,0,9.8
Foster Moreau (FA),2022,12,3,7,33,11.0,17,0,1,0,0,0,0,9.3
David Njoku (CLE),2022,12,5,7,29,5.8,12,0,1,0,0,0,0,8.9
John Bates (WAS),2022,12,3,4,24,8.0,16,0,1,0,0,0,0,8.4
Mark Andrews (BAL),2022,12,4,7,50,12.5,25,1,0,0,0,0,0,7.0
MyCole Pruitt (FA),2022,12,2,3,9,4.5,5,0,1,0,0,0,0,6.9
Ko Kieft (TB),2022,12,1,1,5,5.0,5,0,1,0,0,0,0,6.5
Durham Smythe (MIA),2022,12,1,1,4,4.0,4,0,1,0,0,0,0,6.4
Peyton Hendershot (DAL),2022,12,0,0,0,0.0,0,0,0,1,2,1,0,6.2
Hayden Hurst (CAR),2022,12,6,9,57,9.5,29,1,0,0,0,0,0,5.7
Jake Ferguson (DAL),2022,12,3,3,57,19.0,30,2,0,0,0,0,0,5.7
Tyler Conklin (NYJ),2022,12,3,3,50,16.7,29,1,0,0,0,0,0,5.0
Pat Freiermuth (PIT),2022,12,3,4,39,13.0,17,0,0,0,0,0,0,3.9
Gerald Everett (LAC),2022,12,4,4,18,4.5,10,0,0,0,0,0,0,3.8
Chigoziem Okonkwo (TEN),2022,12,3,5,35,11.7,17,0,0,0,0,0,0,3.5
Noah Fant (SEA),2022,12,3,3,34,11.3,24,1,0,0,0,0,0,3.4
Austin Hooper (FA),2022,12,3,4,30,10.0,12,0,0,0,0,0,0,3.0
Cole Kmet (CHI),2022,12,3,6,27,9.0,14,0,0,0,0,0,0,2.7
George Kittle (SF),2022,12,3,4,26,8.7,14,0,0,0,0,0,0,2.6
Jody Fortson (KC),2022,12,2,3,26,13.0,21,1,0,0,0,0,0,2.6
Chris Myarick (NYG),2022,12,1,1,23,23.0,23,1,0,0,0,0,0,2.3
James Mitchell (DET),2022,12,1,1,22,22.0,22,1,0,0,0,0,0,2.2
Ian Thomas (CAR),2022,12,2,2,21,10.5,15,0,0,0,0,0,0,2.1
Johnny Mundt (MIN),2022,12,2,2,20,10.0,13,0,0,0,0,0,0,2.0
Teagan Quitoriano (HOU),2022,12,2,2,20,10.0,13,0,0,0,0,0,0,2.0
Robert Tonyan (CHI),2022,12,3,3,20,6.7,17,0,0,0,0,0,0,2.0
Taysom Hill (NO),2022,12,1,2,7,7.0,7,0,0,6,13,0,0,2.0
Dawson Knox (BUF),2022,12,2,2,17,8.5,15,0,0,0,0,0,0,1.7
Adam Trautman (NO),2022,12,1,1,17,17.0,17,0,0,0,0,0,0,1.7
C.J. Uzomah (NYJ),2022,12,3,3,17,5.7,8,0,0,0,0,0,0,1.7
Will Dissly (SEA),2022,12,2,3,17,8.5,12,0,0,0,0,0,0,1.7
Anthony Firkser (FA),2022,12,1,1,16,16.0,16,0,0,0,0,0,0,1.6
Noah Gray (KC),2022,12,2,2,16,8.0,9,0,0,0,0,0,0,1.6
Cameron Brate (FA),2022,12,2,5,15,7.5,9,0,0,0,0,0,0,1.5
Mo Alie-Cox (IND),2022,12,2,3,14,7.0,11,0,0,0,0,0,0,1.4
Brycen Hopkins (LAR),2022,12,1,2,12,12.0,12,0,0,0,0,0,0,1.2
Greg Dulcich (DEN),2022,12,2,3,11,5.5,9,0,0,0,0,0,0,1.1
Tanner Hudson (CIN),2022,12,1,1,10,10.0,10,0,0,0,0,0,0,1.0
Harrison Bryant (CLE),2022,12,2,2,9,4.5,9,0,0,0,0,0,0,0.9
Parker Hesse (ATL),2022,12,1,2,9,9.0,9,0,0,0,0,0,0,0.9
Logan Thomas (WAS),2022,12,1,3,7,7.0,7,0,0,0,0,0,0,0.7
Brock Wright (DET),2022,12,2,3,6,3.0,5,0,0,0,0,0,0,0.6
Jacob Harris (LAR),2022,12,1,1,6,6.0,6,0,0,0,0,0,0,0.6
Evan Engram (JAC),2022,12,1,1,4,4.0,4,0,0,0,0,0,0,0.4
Trevon Wesco (FA),2022,12,1,1,3,3.0,3,0,0,0,0,0,0,0.3
Quintin Morris (BUF),2022,12,1,1,3,3.0,3,0,0,0,0,0,0,0.3
Tommy Tremble (CAR),2022,12,1,2,2,2.0,2,0,0,0,0,0,0,0.2
Trey McBride (ARI),2022,12,1,3,1,1.0,1,0,0,0,0,0,0,0.1
Charlie Woerner (SF),2022,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Lawrence Cager (NYG),2022,12,1,2,20,20.0,20,1,0,0,0,0,0,0.0
Tyler Davis (GB),2022,12,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Reggie Gilliam (BUF),2022,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jesper Horsted (LV),2022,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Mike Gesicki (NE),2022,12,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Juwan Johnson (NO),2022,12,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Cole Turner (WAS),2022,12,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Connor Heyward (PIT),2022,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Chris Pierce Jr. (ARI),2022,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Cade Otton (TB),2022,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jack Stoll (PHI),2022,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tre' McKitty (LAC),2022,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
O.J. Howard (LV),2022,12,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Geoff Swaim (FA),2022,12,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Nick Boyle (FA),2022,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Grant Calcaterra (PHI),2022,12,1,1,-2,-2.0,0,0,0,0,0,0,0,-0.2
Zach Gentry (FA),2022,12,1,1,-4,-4.0,0,0,0,0,0,0,0,-0.4
Taysom Hill (NO),2022,13,2,3,35,17.5,30,2,1,3,10,0,0,11.3
Noah Fant (SEA),2022,13,4,5,42,10.5,17,0,1,0,0,0,0,10.2
Evan Engram (JAC),2022,13,5,7,30,6.0,7,0,1,0,0,0,0,9.0
Cade Otton (TB),2022,13,6,10,28,4.7,10,0,1,0,0,0,0,8.8
Greg Dulcich (DEN),2022,13,6,8,85,14.2,30,3,0,0,0,0,0,8.5
Gerald Everett (LAC),2022,13,5,6,80,16.0,19,0,0,0,0,0,0,8.0
Connor Heyward (PIT),2022,13,1,1,17,17.0,17,0,1,0,0,0,0,7.7
Pat Freiermuth (PIT),2022,13,3,5,76,25.3,57,4,0,0,0,0,0,7.6
Cole Kmet (CHI),2022,13,6,7,72,12.0,24,1,0,0,0,0,0,7.2
Chigoziem Okonkwo (TEN),2022,13,4,5,68,17.0,41,3,0,0,0,0,0,6.8
MyCole Pruitt (FA),2022,13,1,1,7,7.0,7,0,1,0,0,0,0,6.7
Mark Andrews (BAL),2022,13,4,7,53,13.3,22,1,0,1,1,0,0,5.4
Brevin Jordan (HOU),2022,13,4,5,46,11.5,20,1,0,0,0,0,0,4.6
Jack Stoll (PHI),2022,13,3,3,41,13.7,26,1,0,0,0,0,0,4.1
Travis Kelce (KC),2022,13,4,6,56,14.0,19,0,0,0,0,0,1,3.6
Dalton Schultz (HOU),2022,13,2,6,33,16.5,22,1,0,0,0,0,0,3.3
T.J. Hockenson (MIN),2022,13,4,6,33,8.3,13,0,0,0,0,0,0,3.3
Foster Moreau (FA),2022,13,1,3,32,32.0,32,2,0,0,0,0,0,3.2
C.J. Uzomah (NYJ),2022,13,1,1,31,31.0,31,2,0,0,0,0,0,3.1
Isaiah Likely (BAL),2022,13,4,4,30,7.5,12,0,0,0,0,0,0,3.0
Adam Trautman (NO),2022,13,2,3,28,14.0,20,1,0,0,0,0,0,2.8
Jelani Woods (IND),2022,13,2,4,28,14.0,27,1,0,0,0,0,0,2.8
Brock Wright (DET),2022,13,2,2,25,12.5,14,0,0,0,0,0,0,2.5
Daniel Bellinger (NYG),2022,13,5,5,24,4.8,8,0,0,0,0,0,0,2.4
Anthony Firkser (FA),2022,13,2,2,24,12.0,15,0,0,0,0,0,0,2.4
George Kittle (SF),2022,13,2,3,22,11.0,19,0,0,0,0,0,0,2.2
Will Dissly (SEA),2022,13,2,2,22,11.0,19,0,0,0,0,0,0,2.2
Austin Hooper (FA),2022,13,3,5,22,7.3,9,0,0,0,0,0,0,2.2
Jordan Akins (CLE),2022,13,3,6,21,7.0,11,0,0,0,0,0,0,2.1
Durham Smythe (MIA),2022,13,2,2,21,10.5,19,0,0,0,0,0,0,2.1
Logan Thomas (WAS),2022,13,3,4,20,6.7,11,0,0,0,0,0,0,2.0
Marcedes Lewis (FA),2022,13,0,1,0,0.0,0,0,0,0,0,0,0,2.0
Kylen Granson (IND),2022,13,4,6,19,4.8,9,0,0,0,0,0,0,1.9
Grant Calcaterra (PHI),2022,13,1,1,19,19.0,19,0,0,0,0,0,0,1.9
Parker Hesse (ATL),2022,13,1,1,16,16.0,16,0,0,0,0,0,0,1.6
Noah Gray (KC),2022,13,1,1,15,15.0,15,0,0,0,0,0,0,1.5
Tyler Kroft (FA),2022,13,1,1,14,14.0,14,0,0,0,0,0,0,1.4
Tyler Higbee (LAR),2022,13,2,5,14,7.0,9,0,0,0,0,0,0,1.4
Harrison Bryant (CLE),2022,13,1,1,6,6.0,6,0,0,1,8,0,0,1.4
Mitchell Wilcox (FA),2022,13,1,1,13,13.0,13,0,0,0,0,0,0,1.3
Hunter Henry (NE),2022,13,2,5,13,6.5,9,0,0,0,0,0,0,1.3
Johnny Mundt (MIN),2022,13,1,1,12,12.0,12,0,0,0,0,0,0,1.2
Hayden Hurst (CAR),2022,13,2,3,12,6.0,9,0,0,0,0,0,0,1.2
Ko Kieft (TB),2022,13,1,2,12,12.0,12,0,0,0,0,0,0,1.2
Colby Parkinson (SEA),2022,13,1,1,12,12.0,12,0,0,0,0,0,0,1.2
Pharaoh Brown (FA),2022,13,1,1,11,11.0,11,0,0,0,0,0,0,1.1
Robert Tonyan (CHI),2022,13,1,2,10,10.0,10,0,0,0,0,0,0,1.0
Tyler Conklin (NYJ),2022,13,2,7,9,4.5,6,0,0,0,0,0,0,0.9
Tre' McKitty (LAC),2022,13,1,1,8,8.0,8,0,0,0,0,0,0,0.8
Zach Gentry (FA),2022,13,1,1,8,8.0,8,0,0,0,0,0,0,0.8
Jonnu Smith (ATL),2022,13,2,2,6,3.0,6,0,0,0,0,0,0,0.6
Jody Fortson (KC),2022,13,1,1,6,6.0,6,0,0,0,0,0,0,0.6
Geoff Swaim (FA),2022,13,1,1,4,4.0,4,0,0,0,0,0,0,0.4
Shane Zylstra (DET),2022,13,1,1,4,4.0,4,0,0,0,0,0,0,0.4
Luke Farrell (JAC),2022,13,1,1,3,3.0,3,0,0,0,0,0,0,0.3
Stone Smartt (LAC),2022,13,2,3,3,1.5,5,0,0,0,0,0,0,0.3
Feleipe Franks (ATL),2022,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Sean McKeon (DAL),2022,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Kevin Rader (TEN),2022,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Dawson Knox (BUF),2022,13,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Tommy Sweeney (FA),2022,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Josiah Deguara (GB),2022,13,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Chris Myarick (NYG),2022,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Teagan Quitoriano (HOU),2022,13,0,3,0,0.0,0,0,0,0,0,0,0,0.0
Cole Turner (WAS),2022,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Mike Gesicki (NE),2022,13,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Peyton Hendershot (DAL),2022,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Zach Wood (NO),2022,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
