,,,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RUSHING,RUSHING,RUSHING,MISC,STANDARD
Patrick Scales (CHI),2019,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Scott Simonson (FA),2019,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Kyle Nelson (FA),2019,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Ott (FA),2019,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Beau Brinkley (FA),2019,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
James Winchester (KC),2019,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Maxx Williams (FA),2019,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Clive Walford (FA),2019,13,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Ben Koyack (FA),2019,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jesse James (FA),2019,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Kroft (FA),2019,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
MyCole Pruitt (FA),2019,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Blake Bell (FA),2019,13,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Chris Manhertz (DEN),2019,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Matt Lengel (FA),2019,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Zach Ertz (ARI),2019,14,9,13,91,10.1,30,3,2,0,0,0,0,21.1
Jared Cook (FA),2019,14,2,2,64,32.0,38,3,2,0,0,0,0,18.4
Noah Fant (SEA),2019,14,4,4,113,28.3,48,5,1,0,0,0,0,17.3
Hayden Hurst (CAR),2019,14,3,3,73,24.3,61,4,1,0,0,0,0,13.3
George Kittle (SF),2019,14,6,8,67,11.2,39,3,1,0,0,0,0,12.7
Ian Thomas (CAR),2019,14,5,10,57,11.4,19,0,1,0,0,0,0,11.7
Tyler Higbee (LAR),2019,14,7,11,116,16.6,33,5,0,0,0,0,0,11.6
Travis Kelce (KC),2019,14,7,9,66,9.4,20,1,0,1,4,1,1,11.0
Hunter Henry (NE),2019,14,2,4,39,19.5,30,2,1,0,0,0,0,9.9
Nick O'Leary (FA),2019,14,4,5,30,7.5,12,0,1,0,0,0,0,9.0
Cameron Brate (FA),2019,14,4,4,30,7.5,13,0,1,0,0,0,0,9.0
Jonnu Smith (ATL),2019,14,3,4,29,9.7,17,0,1,0,0,0,0,8.9
Virgil Green (FA),2019,14,1,1,14,14.0,14,0,1,0,0,0,0,7.4
Foster Moreau (FA),2019,14,3,3,14,4.7,7,0,1,0,0,0,0,7.4
O.J. Howard (LV),2019,14,4,5,73,18.3,33,3,0,0,0,0,0,7.3
Robert Tonyan (CHI),2019,14,1,1,12,12.0,12,0,1,0,0,0,0,7.2
Nick Boyle (FA),2019,14,2,3,10,5.0,7,0,1,0,0,0,0,7.0
Jeff Heuerman (FA),2019,14,1,1,8,8.0,8,0,1,0,0,0,0,6.8
Charles Clay (FA),2019,14,1,1,5,5.0,5,0,1,0,0,0,0,6.5
Josh Hill (FA),2019,14,2,3,4,2.0,3,0,1,0,0,0,0,6.4
J.P. Holtz (FA),2019,14,3,3,56,18.7,30,2,0,0,0,0,0,5.6
Darren Waller (NYG),2019,14,6,6,72,12.0,25,1,0,0,0,0,1,5.2
Blake Jarwin (FA),2019,14,6,7,50,8.3,12,0,0,0,0,0,0,5.0
Tyler Eifert (FA),2019,14,4,4,49,12.3,17,0,0,0,0,0,0,4.9
Jimmy Graham (FA),2019,14,3,5,49,16.3,25,2,0,0,0,0,0,4.9
Jordan Akins (CLE),2019,14,4,9,49,12.3,15,0,0,0,0,0,0,4.9
MyCole Pruitt (FA),2019,14,1,1,42,42.0,42,3,0,0,0,0,0,4.2
Dallas Goedert (PHI),2019,14,3,6,41,13.7,28,1,0,0,0,0,0,4.1
Anthony Firkser (FA),2019,14,1,1,39,39.0,39,2,0,0,0,0,0,3.9
Dawson Knox (BUF),2019,14,1,4,37,37.0,37,2,0,0,0,0,0,3.7
Jason Witten (FA),2019,14,5,7,37,7.4,14,0,0,0,0,0,0,3.7
Joshua Perkins (FA),2019,14,5,5,37,7.4,13,0,0,0,0,0,0,3.7
Jesper Horsted (LV),2019,14,4,4,36,9.0,14,0,0,0,0,0,0,3.6
Jacob Hollister (FA),2019,14,4,6,34,8.5,19,0,0,0,0,0,0,3.4
Austin Hooper (FA),2019,14,2,6,32,16.0,18,0,0,0,0,0,0,3.2
Andrew Beck (HOU),2019,14,1,1,29,29.0,29,1,0,0,0,0,0,2.9
Jack Doyle (FA),2019,14,2,6,27,13.5,18,0,0,0,0,0,0,2.7
Jesse James (FA),2019,14,1,2,23,23.0,23,1,0,0,0,0,0,2.3
Ricky Seals-Jones (FA),2019,14,1,1,22,22.0,22,1,0,0,0,0,0,2.2
Irv Smith Jr. (FA),2019,14,3,4,21,7.0,13,0,0,0,0,0,0,2.1
Logan Thomas (WAS),2019,14,2,4,21,10.5,11,0,0,0,0,0,0,2.1
Mark Andrews (BAL),2019,14,1,3,14,14.0,14,0,0,0,0,0,0,1.4
Matt LaCosse (FA),2019,14,2,4,14,7.0,8,0,0,0,0,0,0,1.4
Tyler Conklin (NYJ),2019,14,3,3,13,4.3,11,0,0,0,0,0,0,1.3
Kyle Rudolph (FA),2019,14,2,2,11,5.5,8,0,0,0,0,0,0,1.1
Chris Manhertz (DEN),2019,14,1,1,11,11.0,11,0,0,0,0,0,0,1.1
Kaden Smith (FA),2019,14,2,5,9,4.5,7,0,0,0,0,0,0,0.9
Ryan Griffin (FA),2019,14,1,1,8,8.0,8,0,0,0,0,0,0,0.8
Mo Alie-Cox (IND),2019,14,1,1,8,8.0,8,0,0,0,0,0,0,0.8
Daniel Brown (FA),2019,14,1,2,7,7.0,7,0,0,0,0,0,0,0.7
Benjamin Watson (FA),2019,14,1,3,7,7.0,7,0,0,0,0,0,0,0.7
Mike Gesicki (NE),2019,14,1,5,6,6.0,6,0,0,0,0,0,0,0.6
Marcedes Lewis (FA),2019,14,1,1,5,5.0,5,0,0,0,0,0,0,0.5
Clive Walford (FA),2019,14,0,0,0,0.0,0,0,0,0,4,0,0,0.4
David Njoku (CLE),2019,14,1,3,4,4.0,4,0,0,0,0,0,0,0.4
C.J. Uzomah (NYJ),2019,14,1,2,4,4.0,4,0,0,0,0,0,0,0.4
Isaac Nauta (FA),2019,14,1,1,3,3.0,3,0,0,0,0,0,0,0.3
Vance McDonald (FA),2019,14,1,1,3,3.0,3,0,0,0,0,0,0,0.3
Troy Fumagalli (FA),2019,14,1,1,3,3.0,3,0,0,0,0,0,0,0.3
Durham Smythe (MIA),2019,14,1,1,2,2.0,2,0,0,0,0,0,0,0.2
Darren Fells (FA),2019,14,2,4,2,1.0,2,0,0,0,0,0,0,0.2
Ross Travis (FA),2019,14,1,1,1,1.0,1,0,0,0,0,0,0,0.1
Kendall Blanton (KC),2019,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jaeden Graham (FA),2019,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
J.J. Arcega-Whiteside (FA),2019,14,2,3,29,14.5,22,1,0,0,0,0,0,0.0
Trevon Wesco (FA),2019,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jace Sternberger (FA),2019,14,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Stephen Carlson (FA),2019,14,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Hale Hentges (FA),2019,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tanner Hudson (CIN),2019,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ross Dwelley (SF),2019,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Matthew Orzech (GB),2019,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Charles Jones (FA),2019,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Lance Kendricks (FA),2019,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Luke Stocker (FA),2019,14,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Lee Smith (FA),2019,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Derek Carrier (FA),2019,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Garrett Celek (FA),2019,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Clark Harris (FA),2019,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Zach Wood (NO),2019,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Nick Vannett (NYG),2019,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Patrick Scales (CHI),2019,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyrone Swoopes (FA),2019,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Taysom Hill (NO),2019,14,1,1,12,12.0,12,0,0,5,13,0,0,0.0
Dalton Schultz (HOU),2019,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jordan Thomas (FA),2019,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jeremy Sprinkle (FA),2019,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Cethan Carter (FA),2019,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Darrell Daniels (FA),2019,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Johnny Mundt (MIN),2019,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Ott (FA),2019,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Scott Simonson (FA),2019,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
James Winchester (KC),2019,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Beau Brinkley (FA),2019,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Kyle Nelson (FA),2019,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Maxx Williams (FA),2019,14,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Ben Koyack (FA),2019,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Kroft (FA),2019,14,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Blake Bell (FA),2019,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Travis Kelce (KC),2019,15,11,13,142,12.9,21,1,0,0,0,0,0,14.2
George Kittle (SF),2019,15,13,17,134,10.3,21,2,0,0,0,0,0,13.4
Ricky Seals-Jones (FA),2019,15,3,4,29,9.7,26,1,2,0,0,0,1,12.9
Darren Waller (NYG),2019,15,8,10,122,15.3,36,3,0,0,0,0,0,12.2
Zach Ertz (ARI),2019,15,5,10,61,12.2,27,1,1,0,0,0,0,12.1
Jonnu Smith (ATL),2019,15,5,5,60,12.0,23,1,0,1,57,0,0,11.7
Mark Andrews (BAL),2019,15,4,7,52,13.0,36,2,1,0,0,0,0,11.2
Tyler Higbee (LAR),2019,15,12,14,111,9.3,26,1,0,0,0,0,0,11.1
Jason Witten (FA),2019,15,4,5,36,9.0,19,0,1,0,0,0,0,9.6
Tyler Kroft (FA),2019,15,1,1,14,14.0,14,0,1,0,0,0,0,7.4
Cethan Carter (FA),2019,15,2,2,13,6.5,8,0,1,0,0,0,0,7.3
Irv Smith Jr. (FA),2019,15,2,3,8,4.0,7,0,1,0,0,0,0,6.8
Dan Arnold (FA),2019,15,1,1,6,6.0,6,0,1,0,0,0,0,6.6
Josh Hill (FA),2019,15,1,1,5,5.0,5,0,1,0,0,0,0,6.5
Noah Fant (SEA),2019,15,2,3,56,28.0,43,3,0,0,0,0,0,5.6
Dallas Goedert (PHI),2019,15,5,6,55,11.0,20,1,0,0,0,0,0,5.5
Jared Cook (FA),2019,15,4,4,54,13.5,20,1,0,0,0,0,0,5.4
Kyle Rudolph (FA),2019,15,3,3,48,16.0,22,2,0,0,0,0,0,4.8
Mike Gesicki (NE),2019,15,4,8,47,11.8,24,1,0,0,0,0,0,4.7
O.J. Howard (LV),2019,15,4,7,46,11.5,25,1,0,0,0,0,0,4.6
Tyler Eifert (FA),2019,15,3,5,44,14.7,24,1,0,0,0,0,0,4.4
Blake Bell (FA),2019,15,2,2,41,20.5,30,2,0,0,0,0,0,4.1
Nick Vannett (NYG),2019,15,5,6,40,8.0,13,0,0,0,0,0,0,4.0
Blake Jarwin (FA),2019,15,2,3,40,20.0,20,2,0,0,0,0,0,4.0
Kaden Smith (FA),2019,15,3,3,38,12.7,27,1,0,0,0,0,0,3.8
Clive Walford (FA),2019,15,2,4,34,17.0,19,0,0,0,0,0,0,3.4
Cameron Brate (FA),2019,15,3,7,33,11.0,16,0,0,0,0,0,0,3.3
Jesse James (FA),2019,15,3,5,31,10.3,13,0,0,0,0,0,0,3.1
Ian Thomas (CAR),2019,15,2,3,23,11.5,12,0,0,0,0,0,0,2.3
Seth DeValve (FA),2019,15,2,2,23,11.5,12,0,0,0,0,0,0,2.3
Jacob Hollister (FA),2019,15,3,3,23,7.7,8,0,0,0,0,0,0,2.3
Matt LaCosse (FA),2019,15,3,3,22,7.3,14,0,0,0,0,0,0,2.2
Jack Doyle (FA),2019,15,2,5,21,10.5,11,0,0,0,0,0,0,2.1
Austin Hooper (FA),2019,15,3,6,20,6.7,9,0,0,0,0,0,0,2.0
Hayden Hurst (CAR),2019,15,1,2,19,19.0,19,0,0,0,0,0,0,1.9
Charles Clay (FA),2019,15,1,2,18,18.0,18,0,0,0,0,0,0,1.8
Johnny Mundt (MIN),2019,15,2,3,15,7.5,9,0,0,0,0,0,0,1.5
Tanner Hudson (CIN),2019,15,1,1,14,14.0,14,0,0,0,0,0,0,1.4
Demetrius Harris (FA),2019,15,1,2,13,13.0,13,0,0,0,0,0,0,1.3
Andrew Beck (HOU),2019,15,2,3,13,6.5,10,0,0,0,0,0,0,1.3
Jeremy Sprinkle (FA),2019,15,2,2,13,6.5,7,0,0,0,0,0,0,1.3
Dawson Knox (BUF),2019,15,1,1,11,11.0,11,0,0,0,0,0,0,1.1
Isaac Nauta (FA),2019,15,1,2,10,10.0,10,0,0,0,0,0,0,1.0
Hunter Henry (NE),2019,15,2,2,29,14.5,24,1,0,0,0,0,1,0.9
Luke Stocker (FA),2019,15,1,1,9,9.0,9,0,0,0,0,0,0,0.9
C.J. Uzomah (NYJ),2019,15,1,2,8,8.0,8,0,0,0,0,0,0,0.8
Troy Fumagalli (FA),2019,15,1,1,7,7.0,7,0,0,0,0,0,0,0.7
Jordan Akins (CLE),2019,15,2,2,7,3.5,5,0,0,0,0,0,0,0.7
Anthony Firkser (FA),2019,15,1,4,7,7.0,7,0,0,0,0,0,0,0.7
Marcedes Lewis (FA),2019,15,1,1,6,6.0,6,0,0,0,0,0,0,0.6
Robert Tonyan (CHI),2019,15,1,2,5,5.0,5,0,0,0,0,0,0,0.5
Derek Carrier (FA),2019,15,1,2,5,5.0,5,0,0,0,0,0,0,0.5
Maxx Williams (FA),2019,15,1,1,4,4.0,4,0,0,0,0,0,0,0.4
Zach Gentry (FA),2019,15,1,1,4,4.0,4,0,0,0,0,0,0,0.4
Daniel Brown (FA),2019,15,1,2,4,4.0,4,0,0,0,0,0,0,0.4
Darren Fells (FA),2019,15,1,2,2,2.0,2,0,0,0,0,0,0,0.2
Scott Simonson (FA),2019,15,1,1,1,1.0,1,0,0,0,0,0,0,0.1
Jaeden Graham (FA),2019,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
J.J. Arcega-Whiteside (FA),2019,15,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Trevon Wesco (FA),2019,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jace Sternberger (FA),2019,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Stephen Carlson (FA),2019,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Conklin (NYJ),2019,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ross Dwelley (SF),2019,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Hale Hentges (FA),2019,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Matthew Orzech (GB),2019,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Durham Smythe (MIA),2019,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Lance Kendricks (FA),2019,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Lee Smith (FA),2019,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Virgil Green (FA),2019,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Logan Thomas (WAS),2019,15,0,4,0,0.0,0,0,0,0,0,0,0,0.0
Levine Toilolo (FA),2019,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Benjamin Watson (FA),2019,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Clark Harris (FA),2019,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jimmy Graham (FA),2019,15,1,4,0,0.0,0,0,0,0,0,0,0,0.0
Zach Wood (NO),2019,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Joshua Perkins (FA),2019,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
James Winchester (KC),2019,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Ott (FA),2019,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Patrick Scales (CHI),2019,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyrone Swoopes (FA),2019,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Taysom Hill (NO),2019,15,2,2,42,21.0,28,1,1,2,1,0,0,0.0
Dalton Schultz (HOU),2019,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jordan Thomas (FA),2019,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Mason Schreck (HOU),2019,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Mo Alie-Cox (IND),2019,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Beau Brinkley (FA),2019,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Eric Tomlinson (FA),2019,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Kyle Nelson (FA),2019,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Nick O'Leary (FA),2019,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ben Koyack (FA),2019,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jeff Heuerman (FA),2019,15,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Nick Boyle (FA),2019,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
MyCole Pruitt (FA),2019,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Chris Manhertz (DEN),2019,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
J.P. Holtz (FA),2019,15,1,1,-1,-1.0,0,0,0,0,0,0,0,-0.1
Jesper Horsted (LV),2019,15,1,3,9,9.0,9,0,0,0,0,0,1,-1.1
Mark Andrews (BAL),2019,16,6,9,93,15.5,39,3,2,0,0,0,0,21.3
Jared Cook (FA),2019,16,3,4,84,28.0,61,4,2,0,0,0,0,20.4
Mike Gesicki (NE),2019,16,6,12,82,13.7,31,2,2,0,0,0,0,20.2
Kaden Smith (FA),2019,16,6,8,35,5.8,10,0,2,0,0,0,0,15.5
Dallas Goedert (PHI),2019,16,9,12,91,10.1,22,1,1,0,0,0,0,15.1
George Kittle (SF),2019,16,5,8,79,15.8,36,2,1,0,0,0,0,13.9
Tyler Eifert (FA),2019,16,4,8,57,14.3,25,1,1,0,0,0,0,13.7
Travis Kelce (KC),2019,16,8,9,74,9.3,13,0,1,0,0,0,0,13.4
Jonnu Smith (ATL),2019,16,3,4,63,21.0,41,3,1,0,0,0,0,12.3
Tyler Higbee (LAR),2019,16,9,11,104,11.6,20,1,0,0,0,0,0,10.4
C.J. Uzomah (NYJ),2019,16,4,4,37,9.3,17,0,1,0,0,0,0,9.7
Hale Hentges (FA),2019,16,2,2,28,14.0,22,1,1,0,0,0,0,8.8
Austin Hooper (FA),2019,16,7,9,82,11.7,31,3,0,0,0,0,0,8.2
Matt LaCosse (FA),2019,16,1,1,8,8.0,8,0,1,0,0,0,0,6.8
Jacob Hollister (FA),2019,16,5,6,64,12.8,20,1,0,0,0,0,0,6.4
Demetrius Harris (FA),2019,16,1,3,1,1.0,1,0,1,0,0,0,0,6.1
O.J. Howard (LV),2019,16,3,7,46,15.3,18,0,0,0,0,0,0,4.6
Hunter Henry (NE),2019,16,5,7,45,9.0,17,0,0,0,0,0,0,4.5
Seth DeValve (FA),2019,16,3,6,45,15.0,20,1,0,0,0,0,0,4.5
Darren Waller (NYG),2019,16,4,4,37,9.3,20,1,0,0,0,0,0,3.7
Maxx Williams (FA),2019,16,2,2,36,18.0,28,1,0,0,0,0,0,3.6
Dawson Knox (BUF),2019,16,1,4,33,33.0,33,2,0,0,0,0,0,3.3
Greg Olsen (FA),2019,16,2,5,33,16.5,28,1,0,0,0,0,0,3.3
Trevon Wesco (FA),2019,16,1,1,32,32.0,32,2,0,0,0,0,0,3.2
Codey McElroy (FA),2019,16,1,1,30,30.0,30,2,0,0,0,0,0,3.0
Zach Ertz (ARI),2019,16,4,6,28,7.0,10,0,0,0,0,0,0,2.8
Darren Fells (FA),2019,16,3,3,27,9.0,17,0,0,0,0,0,0,2.7
Ross Dwelley (SF),2019,16,1,1,25,25.0,25,1,0,0,0,0,0,2.5
Nick Boyle (FA),2019,16,3,4,24,8.0,16,0,0,0,0,0,0,2.4
Ricky Seals-Jones (FA),2019,16,1,2,23,23.0,23,1,0,0,0,0,0,2.3
Mo Alie-Cox (IND),2019,16,1,1,21,21.0,21,1,0,0,0,0,0,2.1
Jesper Horsted (LV),2019,16,1,1,20,20.0,20,1,0,0,0,0,0,2.0
Dan Arnold (FA),2019,16,1,3,20,20.0,20,1,0,0,0,0,0,2.0
Ross Travis (FA),2019,16,1,2,19,19.0,19,0,0,0,0,0,0,1.9
Nick Vannett (NYG),2019,16,1,1,18,18.0,18,0,0,0,0,0,0,1.8
Durham Smythe (MIA),2019,16,2,2,18,9.0,13,0,0,0,0,0,0,1.8
Jack Doyle (FA),2019,16,2,4,17,8.5,11,0,0,0,0,0,0,1.7
Logan Thomas (WAS),2019,16,2,3,17,8.5,9,0,0,0,0,0,0,1.7
Cameron Brate (FA),2019,16,2,5,17,8.5,12,0,0,0,0,0,0,1.7
Charles Clay (FA),2019,16,1,1,16,16.0,16,0,0,0,0,0,0,1.6
Ian Thomas (CAR),2019,16,3,3,16,5.3,7,0,0,0,0,0,0,1.6
Jimmy Graham (FA),2019,16,1,1,16,16.0,16,0,0,0,0,0,0,1.6
Blake Bell (FA),2019,16,2,3,15,7.5,10,0,0,0,0,0,0,1.5
Clive Walford (FA),2019,16,1,2,15,15.0,15,0,0,0,0,0,0,1.5
MyCole Pruitt (FA),2019,16,2,2,15,7.5,10,0,0,0,0,0,0,1.5
Benjamin Watson (FA),2019,16,3,3,15,5.0,7,0,0,0,0,0,0,1.5
Blake Jarwin (FA),2019,16,1,1,14,14.0,14,0,0,0,0,0,0,1.4
Jeremy Sprinkle (FA),2019,16,2,3,14,7.0,8,0,0,0,0,0,0,1.4
Jason Witten (FA),2019,16,2,3,14,7.0,8,0,0,0,0,0,0,1.4
J.P. Holtz (FA),2019,16,1,1,13,13.0,13,0,0,0,0,0,0,1.3
Jeff Heuerman (FA),2019,16,2,2,13,6.5,7,0,0,0,0,0,0,1.3
Derek Carrier (FA),2019,16,2,2,12,6.0,6,0,0,0,0,0,0,1.2
Jesse James (FA),2019,16,1,1,12,12.0,12,0,0,0,0,0,0,1.2
Eric Saubert (MIA),2019,16,1,2,11,11.0,11,0,0,0,0,0,0,1.1
Noah Fant (SEA),2019,16,2,2,10,5.0,9,0,0,0,0,0,0,1.0
Hayden Hurst (CAR),2019,16,1,3,9,9.0,9,0,0,0,0,0,0,0.9
Vance McDonald (FA),2019,16,3,6,9,3.0,9,0,0,0,0,0,0,0.9
Stephen Carlson (FA),2019,16,1,1,7,7.0,7,0,0,0,0,0,0,0.7
Kyle Rudolph (FA),2019,16,1,2,7,7.0,7,0,0,0,0,0,0,0.7
Andrew Beck (HOU),2019,16,1,1,1,1.0,1,0,0,1,3,0,0,0.6
Virgil Green (FA),2019,16,1,1,4,4.0,4,0,0,0,0,0,0,0.4
Irv Smith Jr. (FA),2019,16,2,3,4,2.0,5,0,0,0,0,0,0,0.4
Marcedes Lewis (FA),2019,16,1,1,2,2.0,2,0,0,0,0,0,0,0.2
Jaeden Graham (FA),2019,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
J.J. Arcega-Whiteside (FA),2019,16,2,2,39,19.5,27,1,0,0,0,0,0,0.0
Isaac Nauta (FA),2019,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Conklin (NYJ),2019,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Matthew Orzech (GB),2019,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Lance Kendricks (FA),2019,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Luke Stocker (FA),2019,16,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Lee Smith (FA),2019,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Luke Willson (FA),2019,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Levine Toilolo (FA),2019,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Clark Harris (FA),2019,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Joshua Perkins (FA),2019,16,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Zach Wood (NO),2019,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Gerald Everett (LAC),2019,16,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Patrick Scales (CHI),2019,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Taysom Hill (NO),2019,16,2,2,21,10.5,23,1,0,2,11,0,0,0.0
Troy Fumagalli (FA),2019,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Dalton Schultz (HOU),2019,16,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Jordan Akins (CLE),2019,16,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Robert Tonyan (CHI),2019,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Cethan Carter (FA),2019,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Darrell Daniels (FA),2019,16,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Johnny Mundt (MIN),2019,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Anthony Firkser (FA),2019,16,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Ott (FA),2019,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Josh Hill (FA),2019,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Scott Simonson (FA),2019,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
James Winchester (KC),2019,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Eric Tomlinson (FA),2019,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Daniel Brown (FA),2019,16,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Beau Brinkley (FA),2019,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Chris Manhertz (DEN),2019,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Kyle Nelson (FA),2019,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Nick O'Leary (FA),2019,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ben Koyack (FA),2019,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Kroft (FA),2019,16,0,1,0,0.0,0,0,0,0,0,0,0,0.0
