,,,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,MISC,STANDARD
C.J. Ham (MIN),2021,15,0,0,0.0,0,0,0,1,1,3,3.0,0,0,0.3
Matt Breida (NYG),2021,15,1,1,1.0,1,0,0,0,0,0,0.0,0,0,0.1
Joshua Kelley (LAC),2021,15,7,21,3.0,7,0,0,0,0,0,0.0,0,1,0.1
Sandro Platzgummer (FA),2021,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Benny Snell Jr. (FA),2021,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Andrew Beck (HOU),2021,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Jakob Johnson (LV),2021,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Sutton Smith (FA),2021,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Giovanni Ricci (CAR),2021,15,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0.0
Larry Rountree III (LAC),2021,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Avery Williams (ATL),2021,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Kenneth Gainwell (PHI),2021,15,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0.0
Jalen Richard (FA),2021,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Elijhaa Penny (FA),2021,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Brian Hill (FA),2021,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Corey Clement (ARI),2021,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Brandin Bryant (BUF),2021,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Jason Cabinda (DET),2021,15,0,0,0.0,0,0,0,1,1,6,6.0,1,0,0.0
Alex Armah Jr. (WAS),2021,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Damien Williams (FA),2021,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Ty Montgomery (NE),2021,15,0,0,0.0,0,0,0,0,2,0,0.0,0,0,0.0
JaMycal Hasty (JAC),2021,15,1,13,13.0,13,0,0,1,1,3,3.0,0,1,-0.4
Godwin Igwebuike (SEA),2021,15,2,0,0.0,0,0,0,2,2,11,5.5,0,1,-0.9
Damien Harris (BUF),2021,16,18,103,5.7,31,2,3,0,0,0,0.0,0,0,28.3
Rex Burkhead (FA),2021,16,22,149,6.8,36,3,2,2,2,0,0.0,0,0,26.9
Justin Jackson (FA),2021,16,11,64,5.8,17,0,2,8,9,98,12.3,0,1,26.2
Joe Mixon (CIN),2021,16,18,65,3.6,19,0,1,6,6,70,11.7,1,0,25.5
Nick Chubb (CLE),2021,16,17,126,7.4,27,1,1,3,4,58,19.3,0,0,24.4
Rashaad Penny (PHI),2021,16,17,135,7.9,32,5,1,0,1,0,0.0,0,0,19.5
Sony Michel (FA),2021,16,27,131,4.9,16,0,1,1,4,4,4.0,0,0,19.5
Chase Edmonds (TB),2021,16,16,56,3.5,11,0,1,8,9,71,8.9,0,0,18.7
David Montgomery (DET),2021,16,21,45,2.1,11,0,1,7,9,61,8.7,0,0,16.6
Ezekiel Elliott (FA),2021,16,9,37,4.1,11,0,1,1,1,5,5.0,1,0,16.2
Ronald Jones II (DAL),2021,16,20,65,3.3,16,0,1,2,3,16,8.0,0,0,14.1
Devin Singletary (HOU),2021,16,12,39,3.3,7,0,1,5,6,39,7.8,0,0,13.8
Dare Ogunbowale (HOU),2021,16,17,57,3.4,9,0,1,2,4,15,7.5,0,0,13.2
Ke'Shawn Vaughn (TB),2021,16,7,70,10.0,55,4,1,0,1,0,0.0,0,0,13.0
Alexander Mattison (MIN),2021,16,13,41,3.2,18,0,1,3,4,29,9.7,0,0,13.0
Michael Carter (NYJ),2021,16,16,118,7.4,38,2,0,2,3,6,3.0,0,0,12.4
Antonio Gibson (WAS),2021,16,6,29,4.8,15,0,0,2,4,29,14.5,1,0,11.8
Jeff Wilson Jr. (MIA),2021,16,14,45,3.2,9,0,1,3,3,12,4.0,0,0,11.7
Najee Harris (PIT),2021,16,19,93,4.9,21,1,0,5,7,17,3.4,0,0,11.0
Jonathan Taylor (IND),2021,16,27,108,4.0,43,3,0,0,2,0,0.0,0,0,10.8
Derrick Gore (NO),2021,16,12,43,3.6,10,0,0,3,3,61,20.3,0,0,10.4
Josh Jacobs (LV),2021,16,27,129,4.8,19,0,0,1,3,-5,-5.0,0,1,10.4
Boston Scott (PHI),2021,16,12,41,3.4,9,0,1,0,0,0,0.0,0,0,10.1
Clyde Edwards-Helaire (KC),2021,16,9,27,3.0,7,0,1,1,1,4,4.0,0,0,9.1
Khalil Herbert (CHI),2021,16,2,21,10.5,20,1,1,1,1,7,7.0,0,0,8.8
Aaron Jones (GB),2021,16,12,66,5.5,27,1,0,5,6,21,4.2,0,0,8.7
Darrel Williams (FA),2021,16,11,55,5.0,12,0,0,3,3,30,10.0,0,0,8.5
Peyton Barber (FA),2021,16,5,22,4.4,8,0,1,1,1,0,0.0,0,0,8.2
Devonta Freeman (FA),2021,16,6,17,2.8,8,0,1,2,2,3,1.5,0,0,8.0
Javonte Williams (DEN),2021,16,7,12,1.7,3,0,1,2,2,8,4.0,0,0,8.0
Jamaal Williams (NO),2021,16,19,77,4.1,14,0,0,0,0,0,0.0,0,0,7.7
D'Onta Foreman (CHI),2021,16,9,17,1.9,8,0,1,0,0,0,0.0,0,0,7.7
Cordarrelle Patterson (ATL),2021,16,7,14,2.0,6,0,1,1,2,-1,-1.0,0,0,7.3
D'Ernest Johnson (JAC),2021,16,4,58,14.5,30,2,0,1,2,8,8.0,0,0,6.6
Tevin Coleman (FA),2021,16,14,57,4.1,12,0,0,1,1,4,4.0,0,0,6.1
Alvin Kamara (NO),2021,16,13,52,4.0,19,0,0,2,4,7,3.5,0,0,5.9
Jordan Howard (FA),2021,16,9,37,4.1,6,0,0,2,4,19,9.5,0,0,5.6
AJ Dillon (GB),2021,16,9,41,4.6,8,0,0,3,3,15,5.0,0,0,5.6
Craig Reynolds (DET),2021,16,11,29,2.6,5,0,0,3,4,22,7.3,0,0,5.1
Tony Pollard (DAL),2021,16,8,34,4.3,9,0,0,2,3,16,8.0,0,0,5.0
Miles Sanders (CAR),2021,16,7,45,6.4,15,0,0,1,3,3,3.0,0,0,4.8
Devontae Booker (FA),2021,16,6,27,4.5,10,0,0,4,4,19,4.8,0,0,4.6
Kyle Juszczyk (SF),2021,16,0,0,0.0,0,0,0,3,5,45,15.0,0,0,4.5
Duke Johnson Jr. (FA),2021,16,13,39,3.0,10,0,0,0,0,0,0.0,0,0,3.9
DeeJay Dallas (SEA),2021,16,4,15,3.8,7,0,0,4,4,23,5.8,0,0,3.8
Phillip Lindsay (FA),2021,16,13,36,2.8,6,0,0,0,0,0,0.0,0,0,3.6
Mike Davis (FA),2021,16,7,28,4.0,9,0,0,1,1,7,7.0,0,0,3.5
Royce Freeman (FA),2021,16,12,34,2.8,13,0,0,0,0,0,0.0,0,0,3.4
Jaret Patterson (FA),2021,16,9,33,3.7,10,0,0,0,0,0,0.0,0,0,3.3
Jeremy McNichols (PIT),2021,16,7,31,4.4,10,0,0,0,1,0,0.0,0,0,3.1
JaMycal Hasty (JAC),2021,16,1,3,3.0,3,0,0,3,3,26,8.7,0,0,2.9
Saquon Barkley (NYG),2021,16,15,32,2.1,7,0,0,1,1,-4,-4.0,0,0,2.8
Benny Snell Jr. (FA),2021,16,5,20,4.0,8,0,0,1,1,6,6.0,0,0,2.6
Zack Moss (IND),2021,16,3,12,4.0,6,0,0,1,1,13,13.0,0,0,2.5
Latavius Murray (FA),2021,16,5,12,2.4,6,0,0,1,1,12,12.0,0,0,2.4
Brandon Bolden (LV),2021,16,2,4,2.0,3,0,0,2,5,20,10.0,0,0,2.4
Joshua Kelley (LAC),2021,16,5,7,1.4,5,0,0,1,1,14,14.0,0,0,2.1
Elijhaa Penny (FA),2021,16,1,2,2.0,2,0,0,4,4,18,4.5,0,0,2.0
Nyheim Hines (BUF),2021,16,3,11,3.7,5,0,0,1,1,7,7.0,0,0,1.8
Corey Clement (ARI),2021,16,4,18,4.5,8,0,0,0,0,0,0.0,0,0,1.8
Mark Ingram II (FA),2021,16,4,17,4.3,7,0,0,0,0,0,0.0,0,0,1.7
Darrell Henderson Jr. (FA),2021,16,1,17,17.0,17,0,0,0,0,0,0.0,0,0,1.7
Myles Gaskin (MIA),2021,16,3,10,3.3,5,0,0,1,3,6,6.0,0,0,1.6
Reggie Bonnafon (FA),2021,16,1,4,4.0,4,0,0,2,2,12,6.0,0,0,1.6
Damien Williams (FA),2021,16,1,12,12.0,12,0,0,1,2,2,2.0,0,0,1.4
Dontrell Hilliard (FA),2021,16,5,20,4.0,9,0,0,2,2,-6,-3.0,0,0,1.4
Kene Nwangwu (MIN),2021,16,5,8,1.6,5,0,0,2,2,5,2.5,0,0,1.3
C.J. Ham (MIN),2021,16,0,0,0.0,0,0,0,2,2,13,6.5,0,0,1.3
Jonathan Williams (WAS),2021,16,3,9,3.0,4,0,0,1,2,2,2.0,0,0,1.1
James Robinson (NE),2021,16,3,10,3.3,9,0,0,0,0,0,0.0,0,0,1.0
Ameer Abdullah (LV),2021,16,2,1,0.5,3,0,0,3,6,8,2.7,0,0,0.9
Jalen Richard (FA),2021,16,1,4,4.0,4,0,0,1,1,5,5.0,0,0,0.9
Chuba Hubbard (CAR),2021,16,6,9,1.5,4,0,0,0,1,0,0.0,0,0,0.9
Jakob Johnson (LV),2021,16,0,0,0.0,0,0,0,1,1,9,9.0,0,0,0.9
Reggie Gilliam (BUF),2021,16,0,0,0.0,0,0,0,1,1,8,8.0,0,0,0.8
Andy Janovich (FA),2021,16,0,0,0.0,0,0,0,2,2,6,3.0,0,0,0.6
Tony Jones Jr. (DEN),2021,16,2,6,3.0,4,0,0,0,0,0,0.0,0,0,0.6
Kenneth Gainwell (PHI),2021,16,0,0,0.0,0,0,0,1,1,6,6.0,0,0,0.6
Samaje Perine (DEN),2021,16,0,0,0.0,0,0,0,2,2,6,3.0,0,0,0.6
Nathan Cottrell (FA),2021,16,1,3,3.0,3,0,0,0,0,0,0.0,0,0,0.3
Jonathan Ward (TEN),2021,16,1,3,3.0,3,0,0,0,0,0,0.0,0,0,0.3
Michael Burton (DEN),2021,16,1,2,2.0,2,0,0,0,0,0,0.0,0,0,0.2
Adam Prentice (NO),2021,16,1,2,2.0,2,0,0,0,0,0,0.0,0,0,0.2
Chris Evans (CIN),2021,16,1,1,1.0,1,0,0,0,1,0,0.0,0,0,0.1
Demetric Felton Jr. (CLE),2021,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Deon Jackson (IND),2021,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Travis Homer (CHI),2021,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Giovanni Ricci (CAR),2021,16,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0.0
Patrick Taylor Jr. (GB),2021,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Avery Williams (ATL),2021,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Nick Bellore (SEA),2021,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Kenjon Barner (FA),2021,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
J.P. Holtz (FA),2021,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Wayne Gallman Jr. (FA),2021,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Jason Cabinda (DET),2021,16,0,0,0.0,0,0,0,2,2,6,3.0,0,0,0.0
Godwin Igwebuike (SEA),2021,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Jaylen Samuels (FA),2021,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Keith Smith (ATL),2021,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Ty Montgomery (NE),2021,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Melvin Gordon III (FA),2021,16,7,-4,-0.6,4,0,0,1,1,4,4.0,0,0,0.0
Jake Funk (IND),2021,16,1,-1,-1.0,0,0,0,0,0,0,0.0,0,0,-0.1
Khari Blasingame (CHI),2021,16,0,0,0.0,0,0,0,1,1,-1,-1.0,0,0,-0.1
Le'Veon Bell (FA),2021,16,2,-1,-0.5,0,0,0,0,0,0,0.0,0,0,-0.1
Rashaad Penny (PHI),2021,17,25,170,6.8,37,4,2,2,3,15,7.5,0,0,30.5
Najee Harris (PIT),2021,17,28,188,6.7,37,4,1,3,3,18,6.0,0,0,26.6
Devin Singletary (HOU),2021,17,23,110,4.8,20,2,2,0,1,0,0.0,0,0,23.0
Rhamondre Stevenson (NE),2021,17,19,107,5.6,15,0,2,0,0,0,0.0,0,0,22.7
Darrel Williams (FA),2021,17,14,88,6.3,19,0,2,3,3,19,6.3,0,0,22.7
Boston Scott (PHI),2021,17,14,47,3.4,14,0,2,4,4,39,9.8,0,0,20.6
AJ Dillon (GB),2021,17,14,63,4.5,9,0,2,2,3,20,10.0,0,0,20.3
D'Onta Foreman (CHI),2021,17,26,132,5.1,35,3,1,0,0,0,0.0,0,0,19.2
David Montgomery (DET),2021,17,22,64,2.9,10,0,2,2,2,17,8.5,0,0,19.1
Elijah Mitchell (SF),2021,17,21,119,5.7,37,2,0,2,2,11,5.5,1,0,19.0
Jonathan Taylor (IND),2021,17,20,108,5.4,24,1,1,1,2,6,6.0,0,0,17.4
Austin Ekeler (LAC),2021,17,17,58,3.4,14,0,1,3,3,54,18.0,0,0,17.2
Damien Harris (BUF),2021,17,9,35,3.9,7,0,2,1,1,12,12.0,0,0,16.7
Alvin Kamara (NO),2021,17,13,32,2.5,30,2,0,5,6,68,13.6,1,0,16.0
Sony Michel (FA),2021,17,19,74,3.9,14,0,1,3,5,25,8.3,0,0,15.9
Jaret Patterson (FA),2021,17,12,57,4.8,11,0,1,5,5,41,8.2,0,0,15.8
Ty Johnson (NYJ),2021,17,5,35,7.0,22,1,1,3,4,47,15.7,0,0,14.2
Josh Jacobs (LV),2021,17,16,63,3.9,9,0,1,4,4,17,4.3,0,0,14.0
Dontrell Hilliard (FA),2021,17,8,45,5.6,39,2,1,3,3,33,11.0,0,0,13.8
Dare Ogunbowale (HOU),2021,17,9,36,4.0,5,0,0,2,2,32,16.0,1,0,12.8
Chuba Hubbard (CAR),2021,17,17,55,3.2,21,1,1,3,4,13,4.3,0,0,12.8
Mike Davis (FA),2021,17,8,42,5.3,13,0,1,1,2,15,15.0,0,0,11.7
Aaron Jones (GB),2021,17,8,76,9.5,28,2,0,5,6,30,6.0,0,0,10.6
Jamaal Williams (NO),2021,17,11,22,2.0,6,0,1,3,3,22,7.3,0,0,10.4
Saquon Barkley (NYG),2021,17,21,102,4.9,10,0,0,0,1,0,0.0,0,0,10.2
Joe Mixon (CIN),2021,17,12,46,3.8,13,0,0,7,8,40,5.7,0,0,8.6
Chase Edmonds (TB),2021,17,18,53,2.9,14,0,0,5,6,29,5.8,0,0,8.2
Rex Burkhead (FA),2021,17,16,47,2.9,8,0,0,6,6,32,5.3,0,0,7.9
Devonta Freeman (FA),2021,17,14,76,5.4,32,2,0,1,1,1,1.0,0,0,7.7
Melvin Gordon III (FA),2021,17,10,43,4.3,12,0,0,3,4,29,9.7,0,0,7.2
Duke Johnson Jr. (FA),2021,17,7,49,7.0,16,0,0,2,3,16,8.0,0,0,6.5
Michael Carter (NYJ),2021,17,3,54,18.0,55,4,0,1,1,9,9.0,0,0,6.3
Justin Jackson (FA),2021,17,12,41,3.4,7,0,0,3,3,20,6.7,0,0,6.1
Nick Chubb (CLE),2021,17,12,58,4.8,32,2,0,0,1,0,0.0,0,0,5.8
Tony Pollard (DAL),2021,17,3,9,3.0,5,0,0,3,5,49,16.3,0,0,5.8
Le'Veon Bell (FA),2021,17,3,5,1.7,2,0,0,3,3,30,10.0,0,0,5.5
Cordarrelle Patterson (ATL),2021,17,9,28,3.1,13,0,0,2,2,24,12.0,0,0,5.2
Ameer Abdullah (LV),2021,17,6,21,3.5,15,0,0,4,4,31,7.8,0,0,5.2
Austin Walter (LV),2021,17,14,49,3.5,14,0,0,0,0,0,0.0,0,0,4.9
Devontae Booker (FA),2021,17,18,46,2.6,5,0,0,2,3,0,0.0,0,0,4.6
Derrick Gore (NO),2021,17,3,37,12.3,23,1,0,1,1,8,8.0,0,0,4.5
Ke'Shawn Vaughn (TB),2021,17,8,31,3.9,11,0,0,2,3,14,7.0,0,0,4.5
D'Andre Swift (DET),2021,17,4,32,8.0,31,2,0,2,3,7,3.5,0,0,3.9
Zack Moss (IND),2021,17,5,39,7.8,12,0,0,0,0,0,0.0,0,0,3.9
Ryquell Armstead (FA),2021,17,6,28,4.7,9,0,0,1,2,6,6.0,0,0,3.4
Javonte Williams (DEN),2021,17,14,30,2.1,7,0,0,1,1,2,2.0,0,0,3.2
Latavius Murray (FA),2021,17,11,31,2.8,6,0,0,0,0,0,0.0,0,0,3.1
Ezekiel Elliott (FA),2021,17,9,16,1.8,6,0,0,1,2,14,14.0,0,0,3.0
Travis Homer (CHI),2021,17,6,27,4.5,13,0,0,0,0,0,0.0,0,0,2.7
Ronald Jones II (DAL),2021,17,10,26,2.6,7,0,0,1,1,1,1.0,0,0,2.7
Jonathan Ward (TEN),2021,17,2,3,1.5,2,0,0,1,1,23,23.0,0,0,2.6
Jordan Howard (FA),2021,17,11,26,2.4,7,0,0,0,1,0,0.0,0,0,2.6
Brandon Bolden (LV),2021,17,1,4,4.0,4,0,0,2,3,21,10.5,0,0,2.5
Royce Freeman (FA),2021,17,6,25,4.2,8,0,0,0,1,0,0.0,0,0,2.5
Jalen Richard (FA),2021,17,1,4,4.0,4,0,0,1,1,19,19.0,0,0,2.3
Myles Gaskin (MIA),2021,17,5,23,4.6,8,0,0,0,1,0,0.0,0,0,2.3
Wendell Smallwood (FA),2021,17,4,12,3.0,4,0,0,2,3,10,5.0,0,0,2.2
Jaylen Samuels (FA),2021,17,3,7,2.3,3,0,0,3,3,14,4.7,0,0,2.1
Qadree Ollison (JAC),2021,17,3,19,6.3,11,0,0,0,0,0,0.0,0,0,1.9
Patrick Taylor Jr. (GB),2021,17,6,18,3.0,11,0,0,0,0,0,0.0,0,0,1.8
Nyheim Hines (BUF),2021,17,2,4,2.0,3,0,0,4,4,14,3.5,0,0,1.8
Samaje Perine (DEN),2021,17,1,4,4.0,4,0,0,1,1,10,10.0,0,0,1.4
D'Ernest Johnson (JAC),2021,17,5,13,2.6,4,0,0,1,3,1,1.0,0,0,1.4
Jeremy McNichols (PIT),2021,17,2,14,7.0,12,0,0,0,0,0,0.0,0,0,1.4
Craig Reynolds (DET),2021,17,4,4,1.0,3,0,0,1,1,9,9.0,0,0,1.3
Alexander Mattison (MIN),2021,17,0,0,0.0,0,0,0,4,5,13,3.3,0,0,1.3
Dalvin Cook (MIN),2021,17,9,13,1.4,6,0,0,3,3,0,0.0,0,0,1.3
Peyton Barber (FA),2021,17,6,3,0.5,3,0,0,2,2,9,4.5,0,0,1.2
Jonathan Williams (WAS),2021,17,2,4,2.0,3,0,0,2,3,7,3.5,0,0,1.1
Kyle Juszczyk (SF),2021,17,0,0,0.0,0,0,0,2,2,9,4.5,0,0,0.9
Phillip Lindsay (FA),2021,17,2,1,0.5,1,0,0,1,1,8,8.0,0,0,0.9
Khalil Herbert (CHI),2021,17,2,9,4.5,7,0,0,0,0,0,0.0,0,0,0.9
Adam Prentice (NO),2021,17,1,2,2.0,2,0,0,1,1,4,4.0,0,0,0.6
JaMycal Hasty (JAC),2021,17,0,0,0.0,0,0,0,1,1,6,6.0,0,0,0.6
Kenneth Gainwell (PHI),2021,17,1,4,4.0,4,0,0,0,0,0,0.0,0,0,0.4
Eno Benjamin (NO),2021,17,2,3,1.5,2,0,0,0,0,0,0.0,0,0,0.3
Gabe Nabers (FA),2021,17,1,2,2.0,2,0,0,0,0,0,0.0,0,0,0.2
Michael Burton (DEN),2021,17,1,2,2.0,2,0,0,0,0,0,0.0,0,0,0.2
Benny Snell Jr. (FA),2021,17,1,2,2.0,2,0,0,0,0,0,0.0,0,0,0.2
Derek Watt (FA),2021,17,1,1,1.0,1,0,0,0,0,0,0.0,0,0,0.1
DeeJay Dallas (SEA),2021,17,1,1,1.0,1,0,0,0,0,0,0.0,0,0,0.1
C.J. Ham (MIN),2021,17,0,0,0.0,0,0,0,1,2,1,1.0,0,0,0.1
Deon Jackson (IND),2021,17,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Darwin Thompson (SEA),2021,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Jakob Johnson (LV),2021,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Jeff Wilson Jr. (MIA),2021,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Giovanni Ricci (CAR),2021,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Nathan Cottrell (FA),2021,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Darius Bradwell (FA),2021,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Kene Nwangwu (MIN),2021,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Avery Williams (ATL),2021,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Taiwan Jones (FA),2021,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Kenjon Barner (FA),2021,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Corey Clement (ARI),2021,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Elijah McGuire (FA),2021,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Godwin Igwebuike (SEA),2021,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Ryan Nall (FA),2021,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Keith Smith (ATL),2021,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Damien Williams (FA),2021,17,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0.0
Tony Jones Jr. (DEN),2021,17,1,-2,-2.0,0,0,0,0,0,0,0.0,0,0,-0.2
Ty Montgomery (NE),2021,17,1,-4,-4.0,0,0,0,0,0,0,0.0,0,0,-0.4
Rashaad Penny (PHI),2021,18,23,190,8.3,62,6,1,0,0,0,0.0,0,0,25.0
Austin Ekeler (LAC),2021,18,16,64,4.0,14,0,1,5,12,35,7.0,1,0,23.9
Devin Singletary (HOU),2021,18,19,88,4.6,40,3,1,2,2,24,12.0,1,0,23.2
James Conner (ARI),2021,18,15,52,3.5,19,0,1,6,6,41,6.8,1,0,21.3
Antonio Gibson (WAS),2021,18,21,146,7.0,27,1,1,1,3,5,5.0,0,0,21.1
Latavius Murray (FA),2021,18,16,150,9.4,46,5,1,0,0,0,0.0,0,0,21.0
Josh Jacobs (LV),2021,18,26,132,5.1,28,1,1,2,2,12,6.0,0,0,20.4
D'Ernest Johnson (JAC),2021,18,25,123,4.9,13,0,1,1,1,10,10.0,0,0,19.3
Brandon Bolden (LV),2021,18,7,46,6.6,19,0,1,2,2,20,10.0,1,0,18.6
Duke Johnson Jr. (FA),2021,18,25,117,4.7,27,1,1,1,1,5,5.0,0,0,18.2
Alvin Kamara (NO),2021,18,30,146,4.9,27,1,0,2,2,16,8.0,0,0,16.2
Melvin Gordon III (FA),2021,18,12,110,9.2,47,4,1,1,2,6,6.0,0,1,15.6
Kenneth Gainwell (PHI),2021,18,12,78,6.5,18,0,1,4,7,9,2.3,0,0,14.7
Corey Clement (ARI),2021,18,7,58,8.3,38,2,0,4,4,22,5.5,1,0,14.0
Damien Harris (BUF),2021,18,11,37,3.4,7,0,1,4,4,36,9.0,0,0,13.3
Chris Evans (CIN),2021,18,7,35,5.0,12,0,0,4,5,24,6.0,1,0,11.9
Chuba Hubbard (CAR),2021,18,9,48,5.3,19,0,0,2,2,8,4.0,1,0,11.6
Patrick Taylor Jr. (GB),2021,18,11,53,4.8,12,0,1,2,2,3,1.5,0,0,11.6
Jerick McKinnon (FA),2021,18,5,24,4.8,7,0,0,3,3,26,8.7,1,0,11.0
D'Andre Swift (DET),2021,18,7,30,4.3,14,0,1,4,5,16,4.0,0,0,10.6
Ke'Shawn Vaughn (TB),2021,18,10,29,2.9,9,0,1,2,2,12,6.0,0,0,10.1
Jonathan Taylor (IND),2021,18,15,77,5.1,23,1,0,3,4,18,6.0,0,0,9.5
Damien Williams (FA),2021,18,0,0,0.0,0,0,0,3,5,33,11.0,1,0,9.3
Ezekiel Elliott (FA),2021,18,18,87,4.8,26,1,0,1,3,3,3.0,0,0,9.0
JaQuan Hardy (FA),2021,18,3,26,8.7,22,1,1,0,0,0,0.0,0,0,8.6
Elijah Mitchell (SF),2021,18,21,85,4.0,13,0,0,0,0,0,0.0,0,0,8.5
Demetric Felton Jr. (CLE),2021,18,1,6,6.0,6,0,0,2,2,18,9.0,1,0,8.4
D'Onta Foreman (CHI),2021,18,21,69,3.3,16,0,0,1,2,15,15.0,0,0,8.4
Ameer Abdullah (LV),2021,18,7,26,3.7,10,0,0,9,11,56,6.2,0,0,8.2
Dalvin Cook (MIN),2021,18,14,79,5.6,29,2,0,1,1,3,3.0,0,0,8.2
Qadree Ollison (JAC),2021,18,1,19,19.0,19,0,1,0,1,0,0.0,0,0,7.9
David Montgomery (DET),2021,18,20,72,3.6,11,0,0,2,3,7,3.5,0,0,7.9
Le'Veon Bell (FA),2021,18,3,14,4.7,7,0,0,1,1,1,1.0,1,0,7.5
AJ Dillon (GB),2021,18,14,63,4.5,9,0,0,1,1,4,4.0,0,0,6.7
Rex Burkhead (FA),2021,18,12,24,2.0,6,0,0,3,4,42,14.0,0,0,6.6
Ito Smith (FA),2021,18,1,4,4.0,4,0,1,0,0,0,0.0,0,0,6.4
Javonte Williams (DEN),2021,18,12,46,3.8,15,0,0,2,2,18,9.0,0,0,6.4
Ryquell Armstead (FA),2021,18,9,52,5.8,26,1,0,2,2,10,5.0,0,0,6.2
Nick Chubb (CLE),2021,18,9,58,6.4,35,2,0,1,1,2,2.0,0,0,6.0
Dontrell Hilliard (FA),2021,18,9,57,6.3,16,0,0,1,1,1,1.0,0,0,5.8
Eno Benjamin (NO),2021,18,7,31,4.4,10,0,0,4,4,25,6.3,0,0,5.6
Najee Harris (PIT),2021,18,11,28,2.5,15,0,0,4,4,27,6.8,0,0,5.5
Dare Ogunbowale (HOU),2021,18,11,30,2.7,12,0,0,3,6,25,8.3,0,0,5.5
Jamaal Williams (NO),2021,18,13,43,3.3,9,0,0,1,1,9,9.0,0,0,5.2
Jason Huntley (PIT),2021,18,13,51,3.9,18,0,0,0,1,0,0.0,0,0,5.1
Saquon Barkley (NYG),2021,18,11,30,2.7,6,0,0,3,4,19,6.3,0,0,4.9
Sony Michel (FA),2021,18,21,43,2.0,14,0,0,1,4,6,6.0,0,0,4.9
Darrel Williams (FA),2021,18,7,17,2.4,5,0,0,3,4,30,10.0,0,0,4.7
Jonathan Williams (WAS),2021,18,7,45,6.4,23,1,0,0,0,0,0.0,0,0,4.5
Trayveon Williams (CIN),2021,18,9,38,4.2,10,0,0,1,2,4,4.0,0,0,4.2
Phillip Lindsay (FA),2021,18,11,40,3.6,7,0,0,0,0,0,0.0,0,0,4.0
Rhamondre Stevenson (NE),2021,18,4,34,8.5,12,0,0,1,2,2,2.0,0,0,3.6
David Johnson (FA),2021,18,5,28,5.6,15,0,0,3,4,8,2.7,0,0,3.6
